% isAttack HIGH_RATE:	1705
% isAttack LOW_RATE:	2000
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4,8-9,14-16,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
tcp,1612,165,165,1,0,0,0,LOW_RATE
tcp,296,510,510,1,0,0,0,LOW_RATE
tcp,296,772,772,1,0,0,0,LOW_RATE
tcp,296,298,298,1,0,0,0,LOW_RATE
tcp,106,17,17,1,0,0,0,LOW_RATE
tcp,54,5,5,1,0,0,0.33,LOW_RATE
tcp,370,574,574,1,0,0,0,LOW_RATE
tcp,370,230,230,1,0,0,0,LOW_RATE
tcp,296,330,330,1,0,0,0,LOW_RATE
tcp,74,98,97,0.99,0.01,0,0,LOW_RATE
tcp,1409,183,183,1,0,0,0,LOW_RATE
tcp,370,411,411,1,0,0,0,LOW_RATE
tcp,222,976,976,1,0,0,0,LOW_RATE
tcp,370,84,84,1,0,0,0,LOW_RATE
tcp,60,622,622,1,0,0,0.01,LOW_RATE
tcp,222,949,949,1,0,0,0,LOW_RATE
tcp,60,493,493,1,0,0,0,LOW_RATE
tcp,296,650,650,1,0,0,0,LOW_RATE
tcp,296,133,133,1,0,0,0,LOW_RATE
tcp,222,594,594,1,0,0,0,LOW_RATE
tcp,370,325,325,1,0,0,0,LOW_RATE
tcp,370,664,663,1,0,0,0,LOW_RATE
tcp,548,516,516,1,0,0,0,LOW_RATE
tcp,1118,43,42,0.98,0.02,0,0,LOW_RATE
tcp,60,780,780,1,0,0,0,LOW_RATE
tcp,60,1030,1030,1,0,0,0.02,LOW_RATE
tcp,1179,421,421,1,0,0,0,LOW_RATE
tcp,222,999,999,1,0,0,0,LOW_RATE
tcp,105,249,249,1,0,0,0,LOW_RATE
tcp,1156,9,9,1,0,0,0,LOW_RATE
tcp,1235,397,397,1,0,0,0,LOW_RATE
tcp,1529,82,82,1,0,0,0,LOW_RATE
tcp,148,389,389,1,0,0,0,LOW_RATE
tcp,296,448,448,1,0,0,0,LOW_RATE
tcp,370,346,345,1,0,0,0,LOW_RATE
tcp,105,191,191,1,0,0,0,LOW_RATE
tcp,148,179,178,0.99,0.01,0,0,LOW_RATE
tcp,60,392,392,1,0,0,0.01,LOW_RATE
tcp,296,201,201,1,0,0,0,LOW_RATE
tcp,296,213,213,1,0,0,0,LOW_RATE
tcp,60,1107,1107,1,0,0,0,LOW_RATE
tcp,74,398,397,1,0,0,0,LOW_RATE
tcp,370,374,374,1,0,0,0,LOW_RATE
tcp,370,396,396,1,0,0,0,LOW_RATE
tcp,60,955,955,1,0,0,0.02,LOW_RATE
tcp,370,120,120,1,0,0,0,LOW_RATE
tcp,296,667,667,1,0,0,0,LOW_RATE
tcp,91,46,46,1,0,0,0,LOW_RATE
tcp,370,619,619,1,0,0,0,LOW_RATE
tcp,107,167,167,1,0,0,0,LOW_RATE
tcp,120,183,183,1,0,0,0,LOW_RATE
tcp,60,1035,1035,1,0,0,0.02,LOW_RATE
tcp,60,744,744,1,0,0,0,LOW_RATE
tcp,1131,39,39,1,0,0,0,LOW_RATE
tcp,296,73,73,1,0,0,0,LOW_RATE
tcp,60,857,857,1,0,0,0,LOW_RATE
tcp,370,207,207,1,0,0,0,LOW_RATE
tcp,370,473,473,1,0,0,0,LOW_RATE
tcp,370,263,263,1,0,0,0,LOW_RATE
tcp,60,730,730,1,0,0,0.02,LOW_RATE
tcp,110,260,260,1,0,0,0,LOW_RATE
tcp,370,481,480,1,0,0,0,LOW_RATE
tcp,652,157,156,0.99,0.01,0,0,LOW_RATE
tcp,370,461,461,1,0,0,0,LOW_RATE
tcp,370,345,345,1,0,0,0,LOW_RATE
tcp,296,66,66,1,0,0,0,LOW_RATE
tcp,222,575,575,1,0,0,0,LOW_RATE
tcp,296,750,750,1,0,0,0,LOW_RATE
tcp,143,167,167,1,0,0,0,LOW_RATE
tcp,148,302,302,1,0,0,0,LOW_RATE
tcp,370,590,590,1,0,0,0,LOW_RATE
tcp,370,196,196,1,0,0,0,LOW_RATE
tcp,1090,185,185,1,0,0,0,LOW_RATE
tcp,296,218,218,1,0,0,0,LOW_RATE
tcp,66,442,442,1,0,0,0,LOW_RATE
tcp,148,267,267,1,0,0,0,LOW_RATE
tcp,296,689,689,1,0,0,0,LOW_RATE
tcp,622,195,195,1,0,0,0,LOW_RATE
tcp,296,755,755,1,0,0,0,LOW_RATE
tcp,370,231,231,1,0,0,0,LOW_RATE
tcp,370,308,308,1,0,0,0,LOW_RATE
tcp,60,1012,1012,1,0,0,0.02,LOW_RATE
tcp,813,204,204,1,0,0,0,LOW_RATE
tcp,60,729,729,1,0,0,0,LOW_RATE
tcp,101,244,244,1,0,0,0,LOW_RATE
tcp,296,656,656,1,0,0,0,LOW_RATE
tcp,1418,155,155,1,0,0,0,LOW_RATE
tcp,60,763,763,1,0,0,0,LOW_RATE
tcp,1559,145,145,1,0,0,0,LOW_RATE
tcp,370,499,499,1,0,0,0,LOW_RATE
tcp,66,338,338,1,0,0,0,LOW_RATE
tcp,66,599,599,1,0,0,0,LOW_RATE
tcp,296,296,296,1,0,0,0,LOW_RATE
tcp,106,57,57,1,0,0,0,LOW_RATE
tcp,74,197,196,0.99,0.01,0,0,LOW_RATE
tcp,60,685,685,1,0,0,0.02,LOW_RATE
tcp,370,248,248,1,0,0,0,LOW_RATE
tcp,370,265,265,1,0,0,0,LOW_RATE
tcp,548,648,647,1,0,0,0,LOW_RATE
tcp,101,170,170,1,0,0,0,LOW_RATE
tcp,4726,608,608,1,0,0,0,LOW_RATE
tcp,73,132,132,1,0,0,0,LOW_RATE
tcp,370,224,223,1,0,0,0,LOW_RATE
tcp,100,156,156,1,0,0,0,LOW_RATE
tcp,1517,217,217,1,0,0,0,LOW_RATE
tcp,370,609,609,1,0,0,0,LOW_RATE
tcp,60,1115,1115,1,0,0,0,LOW_RATE
tcp,370,525,525,1,0,0,0,LOW_RATE
tcp,645,499,499,1,0,0,0,LOW_RATE
tcp,370,678,678,1,0,0,0,LOW_RATE
tcp,296,608,608,1,0,0,0,LOW_RATE
tcp,296,136,136,1,0,0,0,LOW_RATE
tcp,122,269,269,1,0,0,0,LOW_RATE
tcp,60,689,689,1,0,0,0,LOW_RATE
tcp,60,884,884,1,0,0,0,LOW_RATE
tcp,296,670,670,1,0,0,0,LOW_RATE
tcp,370,600,599,1,0,0,0,LOW_RATE
tcp,370,285,285,1,0,0,0,LOW_RATE
tcp,95,268,268,1,0,0,0,LOW_RATE
tcp,148,129,128,0.99,0.01,0,0,LOW_RATE
tcp,60,316,316,1,0,0,0.01,LOW_RATE
tcp,296,473,473,1,0,0,0,LOW_RATE
tcp,148,126,126,1,0,0,0,LOW_RATE
tcp,148,500,500,1,0,0,0,LOW_RATE
tcp,60,825,825,1,0,0,0.02,LOW_RATE
tcp,148,158,157,0.99,0.01,0,0,LOW_RATE
tcp,1460,169,169,1,0,0,0,LOW_RATE
tcp,60,1011,1011,1,0,0,0,LOW_RATE
tcp,60,1020,1020,1,0,0,0.02,LOW_RATE
tcp,296,985,985,1,0,0,0,LOW_RATE
tcp,1143,182,182,1,0,0,0,LOW_RATE
tcp,370,358,357,1,0,0,0,LOW_RATE
tcp,296,328,328,1,0,0,0,LOW_RATE
tcp,60,1016,1016,1,0,0,0.02,LOW_RATE
tcp,370,432,431,1,0,0,0,LOW_RATE
tcp,96,40,40,1,0,0,0,LOW_RATE
tcp,646,125,124,0.99,0.01,0,0,LOW_RATE
tcp,296,238,238,1,0,0,0,LOW_RATE
tcp,296,958,958,1,0,0,0,LOW_RATE
tcp,296,808,808,1,0,0,0,LOW_RATE
tcp,129,72,72,1,0,0,0,LOW_RATE
tcp,777,89,88,0.99,0.01,0,0,LOW_RATE
tcp,370,478,478,1,0,0,0,LOW_RATE
tcp,296,737,737,1,0,0,0,LOW_RATE
tcp,904,48,47,0.98,0.02,0,0,LOW_RATE
tcp,97,198,198,1,0,0,0,LOW_RATE
tcp,296,717,717,1,0,0,0,LOW_RATE
tcp,60,897,897,1,0,0,0.04,LOW_RATE
tcp,296,195,195,1,0,0,0,LOW_RATE
tcp,148,658,658,1,0,0,0,LOW_RATE
tcp,60,981,981,1,0,0,0,LOW_RATE
tcp,370,203,203,1,0,0,0,LOW_RATE
tcp,148,196,195,0.99,0.01,0,0,LOW_RATE
tcp,296,781,781,1,0,0,0,LOW_RATE
tcp,91,28,28,1,0,0,0,LOW_RATE
tcp,5004,644,644,1,0,0,0,LOW_RATE
tcp,296,472,472,1,0,0,0,LOW_RATE
tcp,370,576,576,1,0,0,0,LOW_RATE
tcp,66,528,528,1,0,0,0,LOW_RATE
tcp,296,426,426,1,0,0,0,LOW_RATE
tcp,148,331,330,1,0,0,0,LOW_RATE
tcp,107,257,257,1,0,0,0,LOW_RATE
tcp,74,154,153,0.99,0.01,0,0,LOW_RATE
tcp,3512,668,668,1,0,0,0,LOW_RATE
tcp,1109,46,46,1,0,0,0,LOW_RATE
tcp,60,665,665,1,0,0,0,LOW_RATE
tcp,1069,48,48,1,0,0,0,LOW_RATE
tcp,3945,226,226,1,0,0,0,LOW_RATE
tcp,74,263,262,1,0,0,0,LOW_RATE
tcp,370,575,575,1,0,0,0,LOW_RATE
tcp,91,19,19,1,0,0,0,LOW_RATE
tcp,1143,720,720,1,0,0,0,LOW_RATE
tcp,60,1031,1031,1,0,0,0.02,LOW_RATE
tcp,665,45,44,0.98,0.02,0,0,LOW_RATE
tcp,60,1104,1104,1,0,0,0,LOW_RATE
tcp,148,155,154,0.99,0.01,0,0,LOW_RATE
tcp,222,661,661,1,0,0,0,LOW_RATE
tcp,296,257,257,1,0,0,0,LOW_RATE
tcp,786,188,187,0.99,0.01,0,0,LOW_RATE
tcp,652,52,51,0.98,0.02,0,0,LOW_RATE
tcp,1132,171,171,1,0,0,0,LOW_RATE
tcp,370,312,311,1,0,0,0,LOW_RATE
tcp,60,674,674,1,0,0,0,LOW_RATE
tcp,74,424,423,1,0,0,0,LOW_RATE
tcp,370,134,134,1,0,0,0,LOW_RATE
tcp,548,536,535,1,0,0,0,LOW_RATE
tcp,370,498,498,1,0,0,0,LOW_RATE
tcp,296,100,100,1,0,0,0,LOW_RATE
tcp,60,1025,1025,1,0,0,0,LOW_RATE
tcp,60,519,519,1,0,0,0,LOW_RATE
tcp,370,117,117,1,0,0,0,LOW_RATE
tcp,370,597,597,1,0,0,0,LOW_RATE
tcp,370,205,204,1,0,0,0,LOW_RATE
tcp,296,362,362,1,0,0,0,LOW_RATE
tcp,780,158,157,0.99,0.01,0,0,LOW_RATE
tcp,296,316,316,1,0,0,0,LOW_RATE
tcp,296,790,790,1,0,0,0,LOW_RATE
tcp,66,489,489,1,0,0,0,LOW_RATE
tcp,66,568,568,1,0,0,0,LOW_RATE
tcp,296,217,217,1,0,0,0,LOW_RATE
tcp,74,319,318,1,0,0,0,LOW_RATE
tcp,370,45,45,1,0,0,0,LOW_RATE
tcp,370,537,536,1,0,0,0,LOW_RATE
tcp,148,468,468,1,0,0,0,LOW_RATE
tcp,60,915,915,1,0,0,0,LOW_RATE
tcp,81,234,234,1,0,0,0,LOW_RATE
tcp,370,239,239,1,0,0,0,LOW_RATE
tcp,296,232,232,1,0,0,0,LOW_RATE
tcp,60,900,900,1,0,0,0,LOW_RATE
tcp,548,657,656,1,0,0,0,LOW_RATE
tcp,296,378,378,1,0,0,0,LOW_RATE
tcp,5090,300,300,1,0,0,0,LOW_RATE
tcp,296,319,319,1,0,0,0,LOW_RATE
tcp,626,16,15,0.94,0.06,0,0,LOW_RATE
tcp,60,823,823,1,0,0,0.02,LOW_RATE
tcp,296,20,20,1,0,0,0,LOW_RATE
tcp,1146,156,155,0.99,0.01,0,0,LOW_RATE
tcp,54,4,4,1,0,0,0.12,LOW_RATE
tcp,660,67,66,0.99,0.01,0,0,LOW_RATE
tcp,648,516,516,1,0,0,0,LOW_RATE
tcp,1145,37,37,1,0,0,0,LOW_RATE
tcp,60,642,642,1,0,0,0,LOW_RATE
tcp,296,41,41,1,0,0,0,LOW_RATE
tcp,525,7,7,1,0,0,0,LOW_RATE
tcp,60,698,698,1,0,0,0.02,LOW_RATE
tcp,640,176,175,0.99,0.01,0,0,LOW_RATE
tcp,60,740,740,1,0,0,0.04,LOW_RATE
tcp,1115,162,162,1,0,0,0,LOW_RATE
tcp,296,405,405,1,0,0,0,LOW_RATE
tcp,370,563,563,1,0,0,0,LOW_RATE
tcp,1170,406,406,1,0,0,0,LOW_RATE
tcp,60,745,745,1,0,0,0,LOW_RATE
tcp,1085,66,66,1,0,0,0,LOW_RATE
tcp,66,593,593,1,0,0,0,LOW_RATE
tcp,66,620,620,1,0,0,0,LOW_RATE
tcp,370,427,427,1,0,0,0,LOW_RATE
tcp,1160,6,6,1,0,0,0,LOW_RATE
tcp,296,340,340,1,0,0,0,LOW_RATE
tcp,60,876,876,1,0,0,0.02,LOW_RATE
tcp,370,664,664,1,0,0,0,LOW_RATE
tcp,336,1,1,1,0,0,0,LOW_RATE
tcp,60,759,759,1,0,0,0.04,LOW_RATE
tcp,370,215,215,1,0,0,0,LOW_RATE
tcp,770,134,133,0.99,0.01,0,0,LOW_RATE
tcp,370,313,312,1,0,0,0,LOW_RATE
tcp,296,49,49,1,0,0,0,LOW_RATE
tcp,74,301,300,1,0,0,0,LOW_RATE
tcp,296,298,298,1,0,0,0,LOW_RATE
tcp,370,307,306,1,0,0,0,LOW_RATE
tcp,1056,21,21,1,0,0,0,LOW_RATE
tcp,370,274,274,1,0,0,0,LOW_RATE
tcp,1169,404,404,1,0,0,0,LOW_RATE
tcp,66,332,332,1,0,0,0,LOW_RATE
tcp,296,667,667,1,0,0,0,LOW_RATE
tcp,296,394,394,1,0,0,0,LOW_RATE
tcp,1127,98,98,1,0,0,0,LOW_RATE
tcp,148,50,49,0.98,0.02,0,0,LOW_RATE
tcp,116,79,79,1,0,0,0,LOW_RATE
tcp,370,266,266,1,0,0,0,LOW_RATE
tcp,148,457,457,1,0,0,0,LOW_RATE
tcp,104,30,30,1,0,0,0,LOW_RATE
tcp,60,1007,1007,1,0,0,0.02,LOW_RATE
tcp,60,727,727,1,0,0,0,LOW_RATE
tcp,370,14,14,1,0,0,0,LOW_RATE
tcp,370,570,569,1,0,0,0,LOW_RATE
tcp,370,682,681,1,0,0,0,LOW_RATE
tcp,148,425,425,1,0,0,0,LOW_RATE
tcp,370,213,213,1,0,0,0,LOW_RATE
tcp,370,382,382,1,0,0,0,LOW_RATE
tcp,86,49,49,1,0,0,0,LOW_RATE
tcp,296,654,654,1,0,0,0,LOW_RATE
tcp,370,318,318,1,0,0,0,LOW_RATE
tcp,566,2,2,1,0,0,0,LOW_RATE
tcp,111,179,179,1,0,0,0,LOW_RATE
tcp,113,241,241,1,0,0,0,LOW_RATE
tcp,176,41,41,1,0,0,0,LOW_RATE
tcp,222,959,959,1,0,0,0,LOW_RATE
tcp,60,771,771,1,0,0,0.02,LOW_RATE
tcp,100,148,148,1,0,0,0,LOW_RATE
tcp,1124,6,5,0.83,0.17,0,0,LOW_RATE
tcp,66,382,382,1,0,0,0,LOW_RATE
tcp,370,375,375,1,0,0,0,LOW_RATE
tcp,296,27,27,1,0,0,0,LOW_RATE
tcp,129,53,53,1,0,0,0,LOW_RATE
tcp,370,253,253,1,0,0,0,LOW_RATE
tcp,370,187,187,1,0,0,0,LOW_RATE
tcp,665,533,532,1,0,0,0,LOW_RATE
tcp,370,502,501,1,0,0,0,LOW_RATE
tcp,95,47,47,1,0,0,0,LOW_RATE
tcp,997,333,332,1,0,0,0,LOW_RATE
tcp,628,0,0,0,0,0,0,LOW_RATE
tcp,222,738,738,1,0,0,0,LOW_RATE
tcp,296,235,235,1,0,0,0,LOW_RATE
tcp,370,668,667,1,0,0,0,LOW_RATE
tcp,60,715,715,1,0,0,0,LOW_RATE
tcp,66,372,372,1,0,0,0,LOW_RATE
tcp,370,480,480,1,0,0,0,LOW_RATE
tcp,66,436,436,1,0,0,0,LOW_RATE
tcp,119,114,114,1,0,0,0,LOW_RATE
tcp,1148,75,75,1,0,0,0,LOW_RATE
tcp,90,52,52,1,0,0,0,LOW_RATE
tcp,74,96,95,0.99,0.01,0,0,LOW_RATE
tcp,74,409,408,1,0,0,0,LOW_RATE
tcp,370,311,311,1,0,0,0,LOW_RATE
tcp,745,525,525,1,0,0,0,LOW_RATE
tcp,60,686,686,1,0,0,0,LOW_RATE
tcp,643,180,180,1,0,0,0,LOW_RATE
tcp,60,1049,1049,1,0,0,0.02,LOW_RATE
tcp,370,272,272,1,0,0,0,LOW_RATE
tcp,370,623,623,1,0,0,0,LOW_RATE
tcp,370,210,209,1,0,0,0,LOW_RATE
tcp,1141,378,377,1,0,0,0,LOW_RATE
tcp,296,443,443,1,0,0,0,LOW_RATE
tcp,631,175,174,0.99,0.01,0,0,LOW_RATE
tcp,262,8,8,1,0,0,0.2,LOW_RATE
tcp,296,608,608,1,0,0,0,LOW_RATE
tcp,370,615,615,1,0,0,0,LOW_RATE
tcp,116,270,270,1,0,0,0,LOW_RATE
tcp,222,634,634,1,0,0,0,LOW_RATE
tcp,148,93,92,0.99,0.01,0,0,LOW_RATE
tcp,74,261,260,1,0,0,0,LOW_RATE
tcp,84,264,264,1,0,0,0,LOW_RATE
tcp,114,10,10,1,0,0,0,LOW_RATE
tcp,60,645,645,1,0,0,0,LOW_RATE
tcp,370,358,358,1,0,0,0,LOW_RATE
tcp,370,546,546,1,0,0,0,LOW_RATE
tcp,185,178,178,1,0,0,0,LOW_RATE
tcp,296,354,354,1,0,0,0,LOW_RATE
tcp,296,382,382,1,0,0,0,LOW_RATE
tcp,296,1,1,1,0,0,0,LOW_RATE
tcp,222,951,951,1,0,0,0,LOW_RATE
tcp,1075,73,73,1,0,0,0,LOW_RATE
tcp,84,151,151,1,0,0,0,LOW_RATE
tcp,1169,373,372,1,0,0,0,LOW_RATE
tcp,296,89,89,1,0,0,0,LOW_RATE
tcp,296,691,691,1,0,0,0,LOW_RATE
tcp,60,10,10,1,0,0,0.1,LOW_RATE
tcp,66,569,569,1,0,0,0,LOW_RATE
tcp,86,247,247,1,0,0,0,LOW_RATE
tcp,119,271,271,1,0,0,0,LOW_RATE
tcp,296,10,10,1,0,0,0,LOW_RATE
tcp,296,494,494,1,0,0,0,LOW_RATE
tcp,296,610,610,1,0,0,0,LOW_RATE
tcp,74,151,150,0.99,0.01,0,0,LOW_RATE
tcp,60,1048,1048,1,0,0,0,LOW_RATE
tcp,296,651,651,1,0,0,0,LOW_RATE
tcp,222,961,961,1,0,0,0,LOW_RATE
tcp,74,188,187,0.99,0.01,0,0,LOW_RATE
tcp,370,412,412,1,0,0,0,LOW_RATE
tcp,296,169,169,1,0,0,0,LOW_RATE
tcp,148,113,112,0.99,0.01,0,0,LOW_RATE
tcp,296,451,451,1,0,0,0,LOW_RATE
tcp,60,986,986,1,0,0,0.02,LOW_RATE
tcp,2978,199,199,1,0,0,0,LOW_RATE
tcp,296,71,71,1,0,0,0,LOW_RATE
tcp,148,382,382,1,0,0,0,LOW_RATE
tcp,106,171,171,1,0,0,0,LOW_RATE
tcp,122,256,256,1,0,0,0,LOW_RATE
tcp,548,514,514,1,0,0,0,LOW_RATE
tcp,296,209,209,1,0,0,0,LOW_RATE
tcp,148,676,676,1,0,0,0,LOW_RATE
tcp,60,937,937,1,0,0,0.02,LOW_RATE
tcp,370,359,359,1,0,0,0,LOW_RATE
tcp,370,267,267,1,0,0,0,LOW_RATE
tcp,173,80,80,1,0,0,0,LOW_RATE
tcp,2934,33,33,1,0,0,0,LOW_RATE
tcp,148,162,161,0.99,0.01,0,0,LOW_RATE
tcp,370,416,415,1,0,0,0,LOW_RATE
tcp,60,848,848,1,0,0,0.03,LOW_RATE
tcp,162,28,28,1,0,0,0,LOW_RATE
tcp,101,217,217,1,0,0,0,LOW_RATE
tcp,296,624,624,1,0,0,0,LOW_RATE
tcp,296,400,400,1,0,0,0,LOW_RATE
tcp,100,206,206,1,0,0,0,LOW_RATE
tcp,575,4,4,1,0,0,0,LOW_RATE
tcp,1154,511,511,1,0,0,0,LOW_RATE
tcp,108,59,59,1,0,0,0,LOW_RATE
tcp,1129,703,703,1,0,0,0,LOW_RATE
tcp,296,628,628,1,0,0,0,LOW_RATE
tcp,296,228,228,1,0,0,0,LOW_RATE
tcp,148,41,40,0.98,0.02,0,0,LOW_RATE
tcp,296,95,95,1,0,0,0,LOW_RATE
tcp,296,177,177,1,0,0,0,LOW_RATE
tcp,60,687,687,1,0,0,0,LOW_RATE
tcp,665,112,112,1,0,0,0,LOW_RATE
tcp,3981,237,237,1,0,0,0,LOW_RATE
tcp,60,949,949,1,0,0,0.02,LOW_RATE
tcp,200,215,215,1,0,0,0,LOW_RATE
tcp,296,158,158,1,0,0,0,LOW_RATE
tcp,1092,193,193,1,0,0,0,LOW_RATE
tcp,370,582,581,1,0,0,0,LOW_RATE
tcp,735,170,169,0.99,0.01,0,0,LOW_RATE
tcp,370,330,330,1,0,0,0,LOW_RATE
tcp,60,1024,1024,1,0,0,0.02,LOW_RATE
tcp,370,122,122,1,0,0,0,LOW_RATE
tcp,370,388,388,1,0,0,0,LOW_RATE
tcp,370,267,267,1,0,0,0,LOW_RATE
tcp,148,105,104,0.99,0.01,0,0,LOW_RATE
tcp,370,427,427,1,0,0,0,LOW_RATE
tcp,897,146,145,0.99,0.01,0,0,LOW_RATE
tcp,60,736,736,1,0,0,0,LOW_RATE
tcp,370,336,336,1,0,0,0,LOW_RATE
tcp,66,380,380,1,0,0,0,LOW_RATE
tcp,370,422,422,1,0,0,0,LOW_RATE
tcp,60,914,914,1,0,0,0,LOW_RATE
tcp,108,233,233,1,0,0,0,LOW_RATE
tcp,370,554,554,1,0,0,0,LOW_RATE
tcp,1176,28,28,1,0,0,0,LOW_RATE
tcp,370,332,331,1,0,0,0,LOW_RATE
tcp,748,205,204,1,0,0,0,LOW_RATE
tcp,296,72,72,1,0,0,0,LOW_RATE
tcp,662,99,98,0.99,0.01,0,0,LOW_RATE
tcp,60,989,989,1,0,0,0,LOW_RATE
tcp,60,714,714,1,0,0,0.02,LOW_RATE
tcp,296,120,120,1,0,0,0,LOW_RATE
tcp,370,447,447,1,0,0,0,LOW_RATE
tcp,60,961,961,1,0,0,0.02,LOW_RATE
tcp,655,182,181,0.99,0.01,0,0,LOW_RATE
tcp,296,52,52,1,0,0,0,LOW_RATE
tcp,296,599,599,1,0,0,0,LOW_RATE
tcp,1126,384,383,1,0,0,0,LOW_RATE
tcp,60,396,396,1,0,0,0.01,LOW_RATE
tcp,94,231,231,1,0,0,0,LOW_RATE
tcp,81,126,126,1,0,0,0,LOW_RATE
tcp,370,455,454,1,0,0,0,LOW_RATE
tcp,1082,132,132,1,0,0,0,LOW_RATE
tcp,370,321,321,1,0,0,0,LOW_RATE
tcp,296,282,282,1,0,0,0,LOW_RATE
tcp,222,747,747,1,0,0,0,LOW_RATE
tcp,82,149,149,1,0,0,0,LOW_RATE
tcp,222,1026,1026,1,0,0,0,LOW_RATE
tcp,74,307,306,1,0,0,0,LOW_RATE
tcp,148,653,653,1,0,0,0,LOW_RATE
tcp,296,413,413,1,0,0,0,LOW_RATE
tcp,1132,374,374,1,0,0,0,LOW_RATE
tcp,370,407,406,1,0,0,0,LOW_RATE
tcp,296,205,205,1,0,0,0,LOW_RATE
tcp,222,480,480,1,0,0,0,LOW_RATE
tcp,911,348,347,1,0,0,0,LOW_RATE
tcp,123,97,97,1,0,0,0,LOW_RATE
tcp,296,943,943,1,0,0,0,LOW_RATE
tcp,370,330,330,1,0,0,0,LOW_RATE
tcp,296,225,225,1,0,0,0,LOW_RATE
tcp,60,679,679,1,0,0,0.02,LOW_RATE
tcp,1165,178,177,0.99,0.01,0,0,LOW_RATE
tcp,60,370,370,1,0,0,0.02,LOW_RATE
tcp,370,275,274,1,0,0,0,LOW_RATE
tcp,66,313,313,1,0,0,0,LOW_RATE
tcp,66,602,602,1,0,0,0,LOW_RATE
tcp,296,230,230,1,0,0,0,LOW_RATE
tcp,66,6,6,1,0,0,0.27,LOW_RATE
tcp,117,97,97,1,0,0,0,LOW_RATE
tcp,296,147,147,1,0,0,0,LOW_RATE
tcp,222,474,474,1,0,0,0,LOW_RATE
tcp,296,402,402,1,0,0,0,LOW_RATE
tcp,66,381,381,1,0,0,0,LOW_RATE
tcp,148,290,290,1,0,0,0,LOW_RATE
tcp,60,746,746,1,0,0,0,LOW_RATE
tcp,112,39,39,1,0,0,0,LOW_RATE
tcp,296,614,614,1,0,0,0,LOW_RATE
tcp,370,420,420,1,0,0,0,LOW_RATE
tcp,296,292,292,1,0,0,0,LOW_RATE
tcp,370,349,349,1,0,0,0,LOW_RATE
tcp,148,571,571,1,0,0,0,LOW_RATE
tcp,60,1019,1019,1,0,0,0,LOW_RATE
tcp,222,864,864,1,0,0,0,LOW_RATE
tcp,642,518,518,1,0,0,0,LOW_RATE
tcp,370,73,73,1,0,0,0,LOW_RATE
tcp,296,174,174,1,0,0,0,LOW_RATE
tcp,92,256,256,1,0,0,0,LOW_RATE
tcp,66,567,567,1,0,0,0,LOW_RATE
tcp,296,605,605,1,0,0,0,LOW_RATE
tcp,3512,675,675,1,0,0,0,LOW_RATE
tcp,296,331,331,1,0,0,0,LOW_RATE
tcp,994,331,330,1,0,0,0,LOW_RATE
tcp,296,102,102,1,0,0,0,LOW_RATE
tcp,85,25,25,1,0,0,0,LOW_RATE
tcp,222,538,538,1,0,0,0,LOW_RATE
tcp,60,652,652,1,0,0,0,LOW_RATE
tcp,296,523,523,1,0,0,0,LOW_RATE
tcp,1166,3,2,0.67,0.33,0,0,LOW_RATE
tcp,296,112,112,1,0,0,0,LOW_RATE
tcp,148,387,387,1,0,0,0,LOW_RATE
tcp,60,964,964,1,0,0,0,LOW_RATE
tcp,1093,69,69,1,0,0,0,LOW_RATE
tcp,96,255,255,1,0,0,0,LOW_RATE
tcp,60,1075,1075,1,0,0,0,LOW_RATE
tcp,100,68,68,1,0,0,0,LOW_RATE
tcp,370,549,549,1,0,0,0,LOW_RATE
tcp,370,626,626,1,0,0,0,LOW_RATE
tcp,296,147,147,1,0,0,0,LOW_RATE
tcp,148,430,430,1,0,0,0,LOW_RATE
tcp,657,189,188,0.99,0.01,0,0,LOW_RATE
tcp,296,252,252,1,0,0,0,LOW_RATE
tcp,296,749,749,1,0,0,0,LOW_RATE
tcp,1232,396,395,1,0,0,0,LOW_RATE
tcp,296,464,464,1,0,0,0,LOW_RATE
tcp,1223,363,362,1,0,0,0,LOW_RATE
tcp,1157,7,6,0.86,0.14,0,0,LOW_RATE
tcp,296,234,234,1,0,0,0,LOW_RATE
tcp,148,229,228,1,0,0,0,LOW_RATE
tcp,222,979,979,1,0,0,0,LOW_RATE
tcp,91,126,126,1,0,0,0,LOW_RATE
tcp,222,943,943,1,0,0,0,LOW_RATE
tcp,370,307,307,1,0,0,0,LOW_RATE
tcp,296,12,12,1,0,0,0,LOW_RATE
tcp,105,63,63,1,0,0,0,LOW_RATE
tcp,370,339,339,1,0,0,0,LOW_RATE
tcp,70,173,173,1,0,0,0,LOW_RATE
