% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,8-9,18-19,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,OTH,0,203,203,98,1,0,attack
0,tcp,OTH,0,163,163,33,1,0,attack
0,tcp,S3,755,176,176,100,1,0,attack
1,tcp,S3,755,903,743,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,udp,OTH,0,105,105,34,1,0,attack
1,tcp,S3,755,164,164,100,1,0,attack
0,tcp,OTH,0,170,170,33,1,0,attack
0,udp,OTH,0,81,81,42,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
0,tcp,S3,755,137,137,100,1,0,attack
0,tcp,S3,755,918,758,100,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,tcp,S3,755,146,146,100,1,0,attack
0,tcp,S3,755,151,151,100,1,0,attack
0,tcp,OTH,0,36,36,88,1,0,attack
1,tcp,S3,755,162,162,100,1,0,attack
1,tcp,S3,755,152,152,100,1,0,attack
6,tcp,RSTO,755,340,340,100,1,0,attack
0,tcp,S1,140,454,454,100,1,0,attack
0,tcp,S3,755,306,306,100,1,0,attack
0,tcp,S3,755,992,992,100,1,0,attack
0,tcp,S3,755,15,15,98,1,0,attack
1,tcp,S3,755,154,154,100,1,0,attack
0,tcp,S3,755,406,246,100,1,0,attack
0,tcp,S1,140,447,447,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,S3,755,141,141,100,1,0,attack
0,tcp,OTH,0,31,31,31,1,0,attack
0,tcp,OTH,0,47,47,33,1,0,attack
0,tcp,S3,755,20,20,20,1,0,attack
0,tcp,S3,755,43,43,98,1,0,attack
0,tcp,OTH,0,199,199,98,1,0,attack
0,tcp,S3,755,166,166,100,1,0,attack
0,tcp,S3,755,566,406,100,1,0,attack
0,tcp,S3,755,148,148,100,1,0,attack
6,tcp,RSTO,755,371,371,100,1,0,attack
2,tcp,RSTO,755,676,676,100,1,0,attack
0,tcp,S3,755,165,165,100,1,0,attack
0,tcp,OTH,0,21,21,21,1,0,attack
1,tcp,S3,821,778,778,100,1,0,attack
0,tcp,OTH,0,204,204,98,1,0,attack
0,tcp,S3,755,140,140,100,1,0,attack
0,tcp,RSTO,755,787,787,100,1,0,attack
0,tcp,S3,755,174,174,100,1,0,attack
0,tcp,S3,755,112,112,75,1,0,attack
0,tcp,OTH,0,227,227,98,1,0,attack
0,tcp,OTH,0,166,166,33,1,0,attack
0,tcp,S3,755,926,766,100,1,0,attack
0,tcp,S3,755,222,222,100,1,0,attack
0,tcp,S3,755,395,395,100,1,0,attack
0,tcp,S3,755,141,141,100,1,0,attack
0,udp,OTH,0,141,141,29,1,0,attack
0,tcp,S3,755,514,354,100,1,0,attack
0,udp,OTH,0,102,102,33,1,0,attack
4,tcp,RSTO,755,598,598,100,1,0,attack
0,tcp,S3,755,777,617,99,1,0,attack
0,tcp,S3,755,52,52,52,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
2,tcp,RSTO,755,649,649,100,1,0,attack
0,tcp,S3,755,486,326,100,1,0,attack
0,tcp,S3,755,34,34,98,1,0,attack
0,tcp,OTH,0,77,77,58,1,0,attack
4,tcp,RSTO,755,589,589,100,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,tcp,S3,755,139,139,100,1,0,attack
4,tcp,RSTO,755,484,484,100,1,0,attack
1,tcp,S3,755,150,150,100,1,0,attack
2,tcp,RSTO,755,695,695,100,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
0,tcp,OTH,0,125,125,33,1,0,attack
0,tcp,S3,755,3,3,3,1,0,attack
0,tcp,S3,755,363,203,73,0.69,0.19,attack
4,tcp,RSTO,755,522,522,100,1,0,attack
4,tcp,RSTO,755,501,501,100,1,0,attack
0,tcp,S3,755,431,271,100,1,0,attack
6,tcp,RSTO,755,359,359,100,1,0,attack
0,tcp,S3,755,103,103,71,1,0,attack
1,tcp,S3,755,155,155,100,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
1,tcp,S3,755,128,128,100,1,0,attack
1,tcp,S3,755,441,281,100,1,0,attack
0,tcp,S3,755,106,106,100,1,0,attack
0,udp,OTH,0,94,94,42,1,0,attack
0,tcp,S3,755,137,137,100,1,0,attack
0,tcp,OTH,0,176,176,33,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,OTH,0,145,145,100,1,0,attack
0,tcp,S3,755,120,120,100,1,0,attack
1,tcp,S3,821,764,764,100,1,0,attack
0,tcp,S3,755,118,118,100,1,0,attack
0,tcp,S3,755,820,660,99,1,0,attack
0,tcp,S3,755,540,380,100,1,0,attack
0,tcp,OTH,0,279,279,99,1,0,attack
0,tcp,S3,755,167,167,100,1,0,attack
0,tcp,S3,755,298,298,100,1,0,attack
0,tcp,S3,755,898,898,100,1,0,attack
0,tcp,S3,755,65,65,65,1,0,attack
0,tcp,S3,755,75,75,75,1,0,attack
0,tcp,OTH,0,16,16,16,1,0,attack
0,tcp,S3,755,147,147,100,1,0,attack
0,udp,OTH,0,115,115,33,1,0,attack
0,tcp,S3,755,874,714,100,1,0,attack
1,tcp,S3,755,147,147,100,1,0,attack
0,tcp,S3,755,97,97,100,1,0,attack
0,tcp,S3,755,70,70,70,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
0,tcp,S3,755,323,163,45,0.26,0.58,attack
2,tcp,RSTO,755,740,740,100,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,tcp,S3,755,1020,860,100,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
0,tcp,S3,755,151,151,100,1,0,attack
0,tcp,S3,755,15,15,15,1,0,attack
0,tcp,S3,755,1006,846,100,1,0,attack
0,tcp,S3,755,715,555,100,1,0,attack
0,tcp,S3,755,772,612,99,1,0,attack
1,tcp,S3,755,147,147,100,1,0,attack
0,tcp,OTH,0,94,94,65,1,0,attack
0,tcp,S3,755,153,153,100,1,0,attack
0,tcp,OTH,0,4,4,4,1,0,attack
0,tcp,S1,140,449,449,100,1,0,attack
0,udp,OTH,0,9,9,9,1,0,attack
0,tcp,S3,755,159,159,100,1,0,attack
6,tcp,RSTO,755,413,413,100,1,0,attack
0,tcp,S3,755,673,513,100,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,tcp,OTH,0,73,73,94,1,0,attack
0,tcp,OTH,0,130,130,32,1,0,attack
1,tcp,S3,755,749,589,100,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,tcp,S3,755,165,165,100,1,0,attack
0,tcp,OTH,0,37,37,89,1,0,attack
0,tcp,S3,755,64,64,64,1,0,attack
0,tcp,OTH,0,84,122,27,1,0,attack
0,tcp,OTH,0,119,119,31,1,0,attack
0,tcp,S3,755,657,497,100,1,0,attack
0,tcp,S3,755,145,145,97,1,0,attack
0,tcp,S3,755,800,640,99,1,0,attack
0,tcp,S3,755,142,142,100,1,0,attack
1,tcp,S3,755,736,576,100,1,0,attack
0,tcp,S3,755,333,173,53,0.38,0.45,attack
0,udp,OTH,0,158,158,33,1,0,attack
1,tcp,S3,755,141,141,100,1,0,attack
1,tcp,S3,755,145,145,100,1,0,attack
1,tcp,S3,755,138,138,100,1,0,attack
0,tcp,S3,755,302,302,100,1,0,attack
1,tcp,RSTO,755,759,759,100,1,0,attack
0,tcp,S3,755,110,110,100,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,S1,140,452,452,100,1,0,attack
0,tcp,S3,755,697,537,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,udp,OTH,0,87,87,42,1,0,attack
0,tcp,S3,755,812,652,99,1,0,attack
0,tcp,S3,755,134,134,93,1,0,attack
0,tcp,S3,821,142,142,100,1,0,attack
0,tcp,OTH,0,129,129,32,1,0,attack
0,tcp,RSTO,755,844,844,100,1,0,attack
0,tcp,S3,755,420,260,100,1,0,attack
0,tcp,S3,755,130,130,100,1,0,attack
0,tcp,S3,755,574,414,100,1,0,attack
1,tcp,S3,755,449,289,100,1,0,attack
6,tcp,RSTO,755,396,396,100,1,0,attack
0,tcp,S3,755,156,156,100,1,0,attack
0,tcp,S3,755,975,815,100,1,0,attack
0,tcp,S3,755,386,226,88,0.87,0.07,attack
0,tcp,S3,755,44,44,44,1,0,attack
0,tcp,OTH,0,69,107,28,1,0.46,attack
0,tcp,OTH,0,85,85,96,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,OTH,0,56,56,94,1,0,attack
0,tcp,S3,755,623,463,100,1,0,attack
0,tcp,S3,755,197,197,100,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
6,tcp,RSTO,755,329,329,100,1,0,attack
0,tcp,S3,755,248,248,100,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,tcp,OTH,0,19,19,19,1,0,attack
0,tcp,OTH,0,80,118,24,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,udp,OTH,0,22,22,22,1,0,attack
0,udp,OTH,0,105,105,34,1,0,attack
0,tcp,OTH,0,178,178,33,1,0,attack
0,tcp,S3,755,722,562,100,1,0,attack
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,S3,755,38,38,38,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,S3,755,72,72,72,1,0,attack
1,tcp,S3,755,145,145,100,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
1,tcp,S3,755,144,144,100,1,0,attack
0,tcp,S3,755,81,81,81,1,0,attack
0,tcp,S3,755,520,360,100,1,0,attack
0,tcp,S3,755,95,95,100,1,0,attack
0,tcp,OTH,0,140,140,31,1,0,attack
6,tcp,RSTO,755,404,404,100,1,0,attack
0,tcp,RSTO,755,846,846,100,1,0,attack
0,tcp,S3,755,676,516,100,1,0,attack
0,tcp,S3,755,150,150,100,1,0,attack
0,tcp,S3,755,961,801,100,1,0,attack
0,tcp,S3,755,141,141,100,1,0,attack
0,tcp,S3,755,10,10,98,1,0,attack
0,tcp,OTH,0,309,309,100,1,0,attack
0,tcp,S3,755,39,39,98,1,0,attack
6,tcp,RSTO,755,332,332,100,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,S3,755,138,138,100,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
0,tcp,S3,755,155,155,100,1,0,attack
0,tcp,S3,755,196,196,100,1,0,attack
0,tcp,S3,755,572,412,100,1,0,attack
0,udp,OTH,0,107,107,34,1,0,attack
6,tcp,RSTO,755,346,346,100,1,0,attack
0,tcp,S3,755,135,135,100,1,0,attack
0,tcp,S3,755,72,72,98,1,0,attack
0,tcp,S1,140,215,215,100,1,0,attack
0,tcp,S3,755,131,131,100,1,0,attack
0,tcp,S3,755,138,138,100,1,0,attack
0,tcp,S3,755,104,104,71,1,0,attack
1,tcp,S3,755,146,146,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,S3,755,396,396,100,1,0,attack
0,tcp,S3,755,135,135,100,1,0,attack
4,tcp,RSTO,755,502,502,100,1,0,attack
0,udp,OTH,0,31,31,28,1,0,attack
0,tcp,S3,755,97,97,100,1,0,attack
0,tcp,OTH,0,28,28,28,1,0,attack
0,tcp,S3,755,966,806,100,1,0,attack
1,tcp,S3,755,120,120,100,1,0,attack
0,tcp,OTH,0,224,224,98,1,0,attack
0,tcp,S3,755,31,31,31,1,0,attack
0,tcp,S3,755,374,374,100,1,0,attack
0,tcp,S3,755,154,154,100,1,0,attack
0,tcp,OTH,0,254,254,98,1,0,attack
6,tcp,RSTO,755,367,367,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,S3,755,930,930,100,1,0,attack
2,tcp,RSTO,755,639,639,100,1,0,attack
0,tcp,OTH,0,128,166,33,1,0,attack
0,tcp,S3,755,150,150,100,1,0,attack
0,tcp,S3,755,316,156,41,0.17,0.71,attack
6,tcp,RSTO,755,431,431,100,1,0,attack
0,tcp,S3,755,92,92,92,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,OTH,0,176,176,33,1,0,attack
0,tcp,S1,140,186,186,100,1,0,attack
0,tcp,OTH,0,147,147,31,1,0,attack
0,tcp,OTH,0,56,94,41,1,0.9,attack
1,tcp,S3,755,164,164,100,1,0,attack
0,tcp,S3,755,140,140,100,1,0,attack
0,tcp,OTH,0,63,101,30,1,0.63,attack
0,udp,OTH,0,4,4,4,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,tcp,RSTO,755,847,847,100,1,0,attack
0,tcp,S3,755,253,253,100,1,0,attack
0,tcp,S3,755,947,787,100,1,0,attack
1,tcp,S3,755,184,184,100,1,0,attack
0,tcp,S3,755,113,113,100,1,0,attack
0,tcp,OTH,0,84,84,96,1,0,attack
0,tcp,OTH,0,16,16,72,1,0,attack
0,udp,OTH,0,90,90,41,1,0,attack
0,tcp,OTH,0,87,87,59,1,0,attack
0,tcp,S1,140,181,181,100,1,0,attack
0,tcp,S3,755,163,163,100,1,0,attack
0,tcp,S1,140,159,159,100,1,0,attack
0,tcp,OTH,0,0,0,0,0,0,attack
0,tcp,S3,755,1030,871,100,1,0,attack
0,udp,OTH,0,113,113,34,1,0,attack
0,tcp,S3,755,553,393,100,1,0,attack
0,tcp,OTH,0,10,10,10,1,0,attack
0,tcp,S1,140,160,160,100,1,0,attack
4,tcp,RSTO,755,482,482,100,1,0,attack
1,tcp,S3,821,774,774,100,1,0,attack
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,S3,755,64,64,64,1,0,attack
0,tcp,OTH,0,135,135,32,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,tcp,S1,140,206,206,100,1,0,attack
0,tcp,OTH,0,142,142,31,1,0,attack
6,tcp,RSTO,755,432,432,100,1,0,attack
0,tcp,S3,755,119,119,100,1,0,attack
0,tcp,S3,755,102,102,100,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
0,tcp,S3,755,640,480,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
1,tcp,S3,755,153,153,100,1,0,attack
6,tcp,RSTO,755,438,438,100,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,tcp,S3,755,12,12,98,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,tcp,OTH,0,296,296,100,1,0,attack
1,tcp,S3,755,153,153,100,1,0,attack
0,tcp,S3,755,14,14,14,1,0,attack
0,tcp,S3,755,117,117,100,1,0,attack
0,tcp,S3,755,442,442,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,udp,OTH,0,139,139,17,1,0,attack
0,tcp,S3,755,144,144,100,1,0,attack
0,tcp,S3,755,271,271,100,1,0,attack
1,tcp,S3,821,775,775,100,1,0,attack
0,tcp,OTH,0,166,166,100,1,0,attack
0,tcp,S3,755,335,175,54,0.4,0.43,attack
0,tcp,S3,755,121,121,100,1,0,attack
0,tcp,OTH,0,260,260,98,1,0,attack
0,tcp,OTH,0,163,163,33,1,0,attack
0,tcp,S3,755,865,705,100,1,0,attack
0,tcp,OTH,0,155,155,100,1,0,attack
0,tcp,S3,755,113,113,100,1,0,attack
0,udp,OTH,0,109,109,34,1,0,attack
0,tcp,S3,755,61,61,61,1,0,attack
0,tcp,S3,755,844,684,99,1,0,attack
0,udp,OTH,0,119,119,34,1,0,attack
0,tcp,S3,755,156,156,100,1,0,attack
0,tcp,OTH,0,14,14,71,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,36,36,33,1,0,attack
0,tcp,S3,755,132,132,100,1,0,attack
0,tcp,OTH,0,114,114,32,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,tcp,OTH,0,174,174,33,1,0,attack
0,tcp,OTH,0,163,163,33,1,0,attack
0,tcp,S3,755,142,142,100,1,0,attack
0,tcp,S3,755,159,159,100,1,0,attack
0,tcp,S3,755,840,680,99,1,0,attack
6,tcp,RSTO,755,354,354,100,1,0,attack
0,tcp,S3,755,632,472,100,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,tcp,OTH,0,258,258,98,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
1,tcp,S3,755,147,147,100,1,0,attack
0,tcp,S3,755,919,919,100,1,0,attack
0,tcp,S3,755,787,627,99,1,0,attack
0,tcp,OTH,0,40,40,33,1,0,attack
0,tcp,S3,755,144,144,100,1,0,attack
0,tcp,S3,755,279,279,100,1,0,attack
6,tcp,RSTO,755,381,381,100,1,0,attack
0,tcp,S3,755,126,126,100,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,tcp,OTH,0,71,71,94,1,0,attack
0,udp,OTH,0,58,58,25,1,0,attack
0,tcp,OTH,0,64,102,30,1,0.63,attack
0,tcp,S3,755,363,363,100,1,0,attack
1,tcp,S3,755,149,149,100,1,0,attack
0,tcp,S3,755,803,643,99,1,0,attack
0,tcp,OTH,0,73,111,21,1,0.1,attack
0,tcp,OTH,0,177,177,33,1,0,attack
1,tcp,S3,755,169,169,100,1,0,attack
0,tcp,S3,755,403,243,100,1,0.01,attack
0,tcp,OTH,0,14,14,14,1,0,attack
0,udp,OTH,0,109,109,34,1,0,attack
0,tcp,S3,755,769,609,99,1,0,attack
0,tcp,S3,755,387,227,89,0.88,0.07,attack
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,S3,755,488,328,100,1,0,attack
1,tcp,S3,755,144,144,100,1,0,attack
0,tcp,S3,755,339,179,57,0.45,0.39,attack
0,tcp,S3,755,163,163,100,1,0,attack
1,tcp,S3,755,601,441,100,1,0,attack
0,udp,OTH,0,141,141,29,1,0,attack
0,udp,OTH,0,141,141,30,1,0,attack
0,tcp,OTH,0,129,129,32,1,0,attack
0,tcp,S3,755,851,851,100,1,0,attack
0,tcp,S3,755,355,355,100,1,0,attack
0,tcp,OTH,0,82,82,94,1,0,attack
1,tcp,S3,755,454,294,100,1,0,attack
1,tcp,S3,755,452,292,100,1,0,attack
0,udp,OTH,0,154,154,33,1,0,attack
6,tcp,RSTO,755,361,361,100,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,tcp,S1,140,203,203,100,1,0,attack
0,tcp,S3,755,161,161,100,1,0,attack
0,tcp,S3,755,215,215,100,1,0,attack
0,tcp,S3,755,153,153,100,1,0,attack
1,tcp,S3,755,147,147,100,1,0,attack
0,tcp,S3,755,620,460,100,1,0,attack
0,tcp,OTH,0,178,178,33,1,0,attack
0,tcp,OTH,0,117,117,32,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
0,tcp,S3,755,161,161,100,1,0,attack
0,tcp,OTH,0,167,167,33,1,0,attack
0,tcp,OTH,0,16,16,16,1,0,attack
4,tcp,RSTO,755,576,576,100,1,0,attack
0,tcp,S3,755,905,745,100,1,0,attack
0,udp,OTH,0,140,140,21,1,0,attack
0,tcp,S3,755,172,172,100,1,0,attack
0,tcp,S3,755,105,105,71,1,0,attack
0,tcp,S3,755,142,142,100,1,0,attack
0,tcp,OTH,0,240,240,98,1,0,attack
0,tcp,S3,755,5,5,98,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,tcp,S3,755,607,447,100,1,0,attack
0,tcp,OTH,0,168,168,33,1,0,attack
0,udp,OTH,0,120,120,35,1,0,attack
0,tcp,OTH,0,45,45,33,1,0,attack
0,tcp,OTH,0,133,133,33,1,0,attack
0,tcp,OTH,0,164,164,33,1,0,attack
0,tcp,S3,755,169,169,100,1,0,attack
0,tcp,S3,755,378,218,83,0.81,0.11,attack
0,udp,OTH,0,139,139,20,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,S3,755,410,250,100,1,0,attack
0,tcp,S3,755,80,80,80,1,0,attack
1,tcp,S3,1370,112,112,100,1,0,attack
0,tcp,OTH,0,162,162,100,1,0,attack
0,tcp,S3,755,762,762,100,1,0,attack
0,tcp,S3,755,999,839,100,1,0,attack
0,tcp,OTH,0,143,143,31,1,0,attack
0,tcp,S3,755,801,641,99,1,0,attack
0,tcp,RSTO,755,791,791,100,1,0,attack
0,tcp,OTH,0,111,59,33,0.12,0.79,attack
0,tcp,S3,755,136,136,100,1,0,attack
0,tcp,S3,821,203,203,100,1,0,attack
0,tcp,S3,755,144,144,100,1,0,attack
0,tcp,S3,755,176,176,100,1,0,attack
0,tcp,S3,755,150,150,100,1,0,attack
1,tcp,S3,755,587,427,100,1,0,attack
0,tcp,S3,755,289,289,100,1,0,attack
0,tcp,S3,755,113,113,76,1,0,attack
0,tcp,OTH,0,20,20,20,1,0,attack
0,tcp,S3,755,151,151,100,1,0,attack
0,tcp,S3,755,775,615,99,1,0,attack
0,tcp,OTH,0,138,138,13,1,0,attack
0,tcp,OTH,0,56,56,38,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,123,123,33,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,udp,OTH,0,39,39,36,1,0,attack
0,tcp,S3,755,303,303,100,1,0,attack
0,tcp,OTH,0,12032,12032,71,1,0,attack
0,tcp,OTH,0,7360,7360,74,1,0,attack
0,tcp,OTH,0,6615,6615,66,1,0,attack
0,tcp,OTH,0,20561,20561,67,1,0,attack
0,tcp,OTH,0,11558,11558,68,1,0,attack
0,tcp,S3,755,332,172,52,0.37,0.46,attack
0,tcp,OTH,0,22309,22309,68,1,0,attack
0,tcp,OTH,0,7369,7369,74,1,0,attack
0,tcp,S3,755,358,358,100,1,0,attack
0,tcp,OTH,0,24401,24401,66,1,0,attack
0,tcp,OTH,0,6566,6566,67,1,0,attack
0,tcp,OTH,0,10887,10887,76,1,0,attack
0,tcp,OTH,0,9012,9012,69,1,0,attack
0,tcp,OTH,0,13450,13450,69,1,0,attack
0,tcp,OTH,0,6536,6536,67,1,0,attack
0,tcp,OTH,0,14478,14478,68,1,0,attack
0,tcp,OTH,0,7201,7201,77,1,0,attack
0,tcp,OTH,0,14183,14183,69,1,0,attack
6,tcp,RSTO,755,385,385,100,1,0,attack
0,tcp,OTH,0,5250,5250,74,1,0,attack
0,tcp,OTH,0,7980,7980,67,1,0,attack
0,tcp,OTH,0,20381,20381,64,1,0,attack
0,tcp,OTH,0,1626,1626,70,1,0,attack
0,tcp,OTH,0,9562,9562,65,1,0,attack
0,tcp,OTH,0,8665,8665,73,1,0,attack
0,tcp,OTH,0,12599,12599,67,1,0,attack
0,tcp,OTH,0,26821,26821,70,1,0,attack
0,tcp,OTH,0,705,705,69,1,0,attack
0,tcp,OTH,0,6530,6530,73,1,0,attack
0,tcp,OTH,0,23195,23195,69,1,0,attack
0,tcp,OTH,0,7905,7905,77,1,0,attack
0,tcp,OTH,0,82,82,65,1,0,attack
0,tcp,OTH,0,317,317,71,1,0,attack
0,tcp,OTH,0,7262,7262,71,1,0,attack
0,tcp,OTH,0,6573,6573,71,1,0,attack
0,tcp,OTH,0,1455,1455,72,1,0,attack
0,tcp,OTH,0,7975,7975,67,1,0,attack
0,tcp,OTH,0,23767,23767,70,1,0,attack
0,tcp,OTH,0,9832,9832,76,1,0,attack
0,tcp,OTH,0,5458,5458,66,1,0,attack
0,tcp,OTH,0,7503,7503,67,1,0,attack
0,tcp,OTH,0,26102,26102,68,1,0,attack
0,tcp,OTH,0,19639,19639,53,1,0,attack
0,tcp,OTH,0,5988,5988,70,1,0,attack
0,tcp,OTH,0,18333,18333,75,1,0,attack
0,tcp,OTH,0,21515,21515,71,1,0,attack
0,tcp,OTH,0,10604,10604,70,1,0,attack
0,tcp,OTH,0,8043,8043,75,1,0,attack
0,tcp,OTH,0,5945,5945,63,1,0,attack
0,tcp,OTH,0,12696,12696,70,1,0,attack
0,tcp,OTH,0,23460,23460,63,1,0,attack
0,tcp,OTH,0,11084,11084,71,1,0,attack
0,tcp,S3,755,45,45,45,1,0,attack
0,tcp,OTH,0,3602,3602,72,1,0,attack
0,tcp,OTH,0,6556,6556,69,1,0,attack
0,tcp,OTH,0,9922,9922,66,1,0,attack
0,tcp,OTH,0,20618,20618,71,1,0,attack
0,tcp,OTH,0,6506,6506,71,1,0,attack
0,tcp,OTH,0,25379,25379,65,1,0,attack
0,tcp,OTH,0,7766,7766,71,1,0,attack
0,tcp,OTH,0,20693,20693,69,1,0,attack
0,tcp,OTH,0,24147,24147,77,1,0,attack
0,tcp,OTH,0,10351,10351,76,1,0,attack
0,tcp,OTH,0,19274,19274,66,1,0,attack
0,tcp,OTH,0,19473,19473,69,1,0,attack
0,tcp,OTH,0,26987,26987,66,1,0,attack
0,tcp,OTH,0,2592,2592,65,1,0,attack
0,tcp,OTH,0,290,290,100,1,0,attack
0,tcp,OTH,0,5669,5669,71,1,0,attack
0,tcp,OTH,0,19402,19402,68,1,0,attack
0,tcp,OTH,0,20634,20634,75,1,0,attack
0,tcp,OTH,0,6032,6032,67,1,0,attack
0,tcp,OTH,0,9898,9898,68,1,0,attack
0,tcp,OTH,0,4677,4677,49,1,0,attack
0,tcp,OTH,0,5111,5111,69,1,0,attack
0,tcp,OTH,0,23038,23038,68,1,0,attack
0,tcp,S3,755,355,195,67,0.61,0.24,attack
0,tcp,OTH,0,22270,22270,67,1,0,attack
0,tcp,OTH,0,6531,6531,69,1,0,attack
0,tcp,OTH,0,10906,10906,73,1,0,attack
0,tcp,OTH,0,20315,20315,76,1,0,attack
0,tcp,OTH,0,19351,19351,65,1,0,attack
0,tcp,OTH,0,8046,8046,72,1,0,attack
0,tcp,OTH,0,17257,17257,79,1,0,attack
0,udp,OTH,0,116,116,33,1,0,attack
0,tcp,OTH,0,23660,23660,69,1,0,attack
0,tcp,OTH,0,23431,23431,65,1,0,attack
0,tcp,OTH,0,1229,1229,65,1,0,attack
0,tcp,OTH,0,7374,7374,70,1,0,attack
0,tcp,OTH,0,46,46,33,1,0,attack
0,tcp,OTH,0,5583,5583,71,1,0,attack
0,tcp,OTH,0,7327,7327,70,1,0,attack
0,tcp,S3,755,334,174,54,0.39,0.44,attack
0,tcp,S1,140,208,208,100,1,0,attack
0,tcp,OTH,0,23595,23595,66,1,0,attack
0,tcp,OTH,0,10884,10884,71,1,0,attack
0,tcp,OTH,0,22477,22477,65,1,0,attack
0,tcp,OTH,0,5175,5175,69,1,0,attack
0,tcp,OTH,0,7699,7699,66,1,0,attack
0,tcp,OTH,0,18890,18890,70,1,0,attack
0,tcp,OTH,0,7081,7081,67,1,0,attack
0,tcp,OTH,0,19057,19057,70,1,0,attack
0,tcp,OTH,0,23224,23224,72,1,0,attack
0,tcp,OTH,0,19329,19329,66,1,0,attack
0,tcp,OTH,0,6226,6226,72,1,0,attack
0,tcp,OTH,0,23056,23056,66,1,0,attack
0,tcp,OTH,0,5491,5491,65,1,0,attack
0,tcp,OTH,0,7329,7329,70,1,0,attack
0,tcp,OTH,0,22013,22013,59,1,0,attack
0,tcp,OTH,0,39,39,39,1,0,attack
