@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /root/Documents/CNIS/AttackerData/POST/X/750Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/500Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/1000Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/GET/X/750Connection.pcapng,slowRead
192.168.2.11,36256,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1074,260023,1301367,516640,35,259845,864230,345698,30798430,0,260026,1560139,636922,1695884,5847654,13559917,4707996,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36258,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,917,259570,1294018,513528,12,259418,864860,345108,30795368,0,259572,1557425,635815,1727924,5847586,13820399,4844430,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36260,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1052,259023,1296811,514956,13,258849,864252,345261,30792515,0,259025,1554142,634474,1695834,5847672,13559982,4708018,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36262,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1035,258578,1293985,513747,13,258406,864584,345047,30789550,0,258581,1551472,633384,1695347,5847612,13560007,4708106,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36264,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1072,258084,1289793,511973,36,257906,864884,344729,30786591,0,258087,1548508,632174,1695266,5847613,13560351,4708246,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36266,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,928,262772,1313192,521269,12,262618,863404,346732,30783591,0,262773,1576632,643656,1728729,5841390,13819173,4847682,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36268,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1033,257138,1285465,510397,12,256966,865189,344383,30780751,0,257144,1542832,629855,1694908,5847577,13560728,4708429,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36270,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1064,261778,1313146,521473,13,261599,863340,346729,30777782,0,261780,1570669,641222,1696743,5841420,13562107,4710906,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36272,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1074,261291,1309050,519729,35,261113,863433,346279,30774837,0,261293,1567748,640029,1696634,5841415,13562354,4710958,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36274,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1027,260812,1301491,516540,28,260642,863990,345643,30771807,0,260814,1564876,638856,1728446,5841383,13819215,4847673,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36276,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1100,260319,1304571,518079,12,260136,863909,345930,30768962,0,260321,1561915,637648,1696156,5841407,13562699,4711185,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36278,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1153,259820,1301455,516755,35,259629,863941,345620,30766007,0,259822,1558924,636427,1696088,5841414,13562754,4711209,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36280,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1174,259379,1297450,515050,35,259184,864643,345391,30763085,0,259381,1556278,635347,1695708,5841359,13562797,4711295,2,134,1,288,1,1,0,0,632,580,slowRead
