% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,17,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,RSTO,136,100,0,LOW_RATE
tcp,S1,100,100,0,LOW_RATE
tcp,S1,327,100,0,LOW_RATE
tcp,OTH,97,50,0,LOW_RATE
tcp,OTH,190,50,0,LOW_RATE
tcp,RSTO,197,100,0,LOW_RATE
tcp,S1,333,100,0,LOW_RATE
tcp,RSTO,501,98,0,LOW_RATE
tcp,RSTO,18,19,0,LOW_RATE
tcp,OTH,210,50,0,LOW_RATE
tcp,OTH,926,38,0.03,LOW_RATE
tcp,S1,489,99,0,LOW_RATE
tcp,S1,337,100,0,LOW_RATE
tcp,OTH,1051,51,0,LOW_RATE
tcp,OTH,172,50,0,LOW_RATE
tcp,S1,69,100,0,LOW_RATE
tcp,OTH,2,10,0,LOW_RATE
tcp,S2,204,100,0,LOW_RATE
tcp,RSTO,147,100,0,LOW_RATE
tcp,S1,448,100,0,LOW_RATE
tcp,S1,497,99,0,LOW_RATE
tcp,S1,15,100,0,LOW_RATE
tcp,OTH,635,47,0.02,LOW_RATE
tcp,S1,227,100,0,LOW_RATE
tcp,OTH,3,3,0,LOW_RATE
tcp,OTH,1002,46,0.02,LOW_RATE
tcp,OTH,561,100,0,LOW_RATE
tcp,S1,11,93,0,LOW_RATE
tcp,RSTO,11,42,0,LOW_RATE
tcp,S1,546,100,0,LOW_RATE
tcp,RSTO,115,100,0,LOW_RATE
tcp,S1,523,99,0,LOW_RATE
tcp,S1,396,100,0,LOW_RATE
tcp,S1,363,100,0,LOW_RATE
tcp,S1,634,100,0,LOW_RATE
tcp,OTH,82,50,0,LOW_RATE
tcp,S1,183,99,0,LOW_RATE
tcp,S1,111,100,0,LOW_RATE
tcp,RSTO,455,100,0,LOW_RATE
tcp,OTH,665,50,0.02,LOW_RATE
tcp,RSTO,88,89,0,LOW_RATE
tcp,OTH,1117,54,0,LOW_RATE
tcp,S1,384,100,0,LOW_RATE
tcp,S1,55,100,0,LOW_RATE
tcp,S1,178,100,0,LOW_RATE
tcp,S1,123,96,0,LOW_RATE
tcp,S1,654,100,0,LOW_RATE
tcp,S1,360,100,0,LOW_RATE
tcp,OTH,422,84,0,LOW_RATE
tcp,OTH,205,50,0,LOW_RATE
tcp,S1,187,99,0,LOW_RATE
tcp,S1,5,66,0,LOW_RATE
tcp,S1,70,100,0,LOW_RATE
tcp,RSTO,404,100,0,LOW_RATE
tcp,OTH,605,92,0.01,LOW_RATE
tcp,OTH,182,50,0,LOW_RATE
tcp,S1,559,100,0,LOW_RATE
tcp,S1,403,100,0,LOW_RATE
tcp,OTH,1086,52,0.02,LOW_RATE
tcp,S1,298,100,0,LOW_RATE
tcp,OTH,479,81,0,LOW_RATE
tcp,S1,191,99,0,LOW_RATE
tcp,RSTO,119,100,0,LOW_RATE
tcp,OTH,153,50,0,LOW_RATE
tcp,S1,164,100,0,LOW_RATE
tcp,RSTO,367,100,0,LOW_RATE
tcp,S1,163,100,0,LOW_RATE
tcp,OTH,872,51,0,LOW_RATE
tcp,RSTO,336,100,0,LOW_RATE
tcp,RSTO,266,100,0,LOW_RATE
tcp,RSTO,139,100,0,LOW_RATE
tcp,S1,8,100,0,LOW_RATE
tcp,RSTO,9,10,0,LOW_RATE
tcp,OTH,66,50,0,LOW_RATE
tcp,RSTO,221,100,0,LOW_RATE
tcp,S1,263,100,0,LOW_RATE
tcp,OTH,1100,47,0.02,LOW_RATE
tcp,OTH,439,82,0,LOW_RATE
tcp,OTH,415,84,0.01,LOW_RATE
tcp,OTH,609,92,0,LOW_RATE
tcp,OTH,967,51,0,LOW_RATE
tcp,OTH,128,50,0,LOW_RATE
tcp,S1,17,66,0,LOW_RATE
tcp,OTH,552,92,0,LOW_RATE
tcp,S1,470,100,0,LOW_RATE
tcp,OTH,23,65,0.03,LOW_RATE
tcp,OTH,827,49,0,LOW_RATE
tcp,S1,216,100,0,LOW_RATE
tcp,RSTO,204,100,0,LOW_RATE
tcp,S1,611,100,0,LOW_RATE
tcp,OTH,449,100,0,LOW_RATE
tcp,OTH,105,50,0,LOW_RATE
tcp,OTH,513,87,0,LOW_RATE
tcp,OTH,102,50,0,LOW_RATE
tcp,RSTO,440,100,0,LOW_RATE
tcp,OTH,631,76,0.01,LOW_RATE
tcp,RSTO,100,100,0,LOW_RATE
tcp,S1,102,100,0,LOW_RATE
tcp,OTH,818,50,0.02,LOW_RATE
tcp,RSTO,183,100,0,LOW_RATE
tcp,OTH,106,50,0,LOW_RATE
tcp,S1,287,100,0,LOW_RATE
tcp,OTH,823,51,0,LOW_RATE
tcp,OTH,196,50,0,LOW_RATE
tcp,OTH,869,47,0,LOW_RATE
tcp,S1,685,99,0,LOW_RATE
tcp,S1,457,100,0,LOW_RATE
tcp,RSTO,99,100,0,LOW_RATE
tcp,OTH,696,49,0.02,LOW_RATE
tcp,S1,259,99,0,LOW_RATE
tcp,S1,587,100,0,LOW_RATE
tcp,RSTO,94,98,0,LOW_RATE
tcp,S1,349,100,0,LOW_RATE
tcp,OTH,58,50,0,LOW_RATE
tcp,OTH,133,50,0,LOW_RATE
tcp,OTH,222,50,0,LOW_RATE
tcp,S1,5,64,0,LOW_RATE
tcp,OTH,124,50,0,LOW_RATE
tcp,S1,117,100,0,LOW_RATE
tcp,S1,215,100,0,LOW_RATE
tcp,S1,299,100,0,LOW_RATE
tcp,OTH,256,50,0,LOW_RATE
tcp,RSTO,398,100,0,LOW_RATE
tcp,S1,49,82,0,LOW_RATE
tcp,S1,252,100,0,LOW_RATE
tcp,OTH,201,50,0,LOW_RATE
tcp,OTH,891,47,0,LOW_RATE
tcp,OTH,918,18,0,LOW_RATE
tcp,S1,642,100,0,LOW_RATE
tcp,OTH,139,50,0,LOW_RATE
tcp,S1,399,100,0,LOW_RATE
tcp,OTH,441,100,0,LOW_RATE
tcp,OTH,469,81,0,LOW_RATE
tcp,OTH,720,54,0,LOW_RATE
tcp,S1,18,100,0,LOW_RATE
tcp,S1,369,100,0,LOW_RATE
tcp,OTH,1008,45,0.02,LOW_RATE
tcp,OTH,6,20,0,LOW_RATE
tcp,S1,583,99,0,LOW_RATE
tcp,OTH,523,89,0,LOW_RATE
tcp,RSTO,152,100,0,LOW_RATE
tcp,S1,256,100,0,LOW_RATE
tcp,OTH,500,84,0,LOW_RATE
tcp,OTH,157,50,0,LOW_RATE
tcp,S1,688,99,0,LOW_RATE
tcp,S1,214,100,0,LOW_RATE
tcp,S1,565,100,0,LOW_RATE
tcp,S1,56,94,0,LOW_RATE
tcp,OTH,845,49,0.02,LOW_RATE
tcp,S1,298,99,0,LOW_RATE
tcp,S1,147,100,0,LOW_RATE
tcp,OTH,258,50,0,LOW_RATE
tcp,OTH,70,50,0,LOW_RATE
tcp,S1,208,100,0,LOW_RATE
tcp,S1,661,100,0,LOW_RATE
tcp,OTH,441,100,0,LOW_RATE
tcp,RSTO,57,58,0,LOW_RATE
tcp,S1,485,100,0,LOW_RATE
tcp,S1,319,100,0,LOW_RATE
tcp,OTH,5,26,0.04,LOW_RATE
tcp,OTH,1106,54,0.02,LOW_RATE
tcp,RSTO,25,50,0,LOW_RATE
tcp,OTH,815,49,0,LOW_RATE
tcp,OTH,339,75,0,LOW_RATE
tcp,S1,256,100,0,LOW_RATE
tcp,S1,39,78,0,LOW_RATE
tcp,S1,12,62,0,LOW_RATE
tcp,S1,191,100,0,LOW_RATE
tcp,OTH,338,79,0,LOW_RATE
tcp,OTH,534,90,0,LOW_RATE
tcp,S1,415,100,0,LOW_RATE
tcp,OTH,469,100,0,LOW_RATE
tcp,OTH,109,50,0,LOW_RATE
tcp,OTH,346,78,0,LOW_RATE
tcp,OTH,153,50,0,LOW_RATE
tcp,S1,105,100,0,LOW_RATE
tcp,OTH,1008,50,0,LOW_RATE
tcp,RSTO,36,70,0,LOW_RATE
tcp,OTH,1089,49,0,LOW_RATE
tcp,S1,723,100,0,LOW_RATE
tcp,S1,593,100,0,LOW_RATE
tcp,OTH,931,43,0,LOW_RATE
tcp,S1,251,100,0,LOW_RATE
tcp,RSTO,14,42,0,LOW_RATE
tcp,RSTO,215,100,0,LOW_RATE
tcp,S1,263,99,0,LOW_RATE
tcp,S1,49,100,0,LOW_RATE
tcp,OTH,882,47,0.02,LOW_RATE
tcp,S1,431,100,0,LOW_RATE
tcp,S1,509,100,0,LOW_RATE
tcp,S1,488,100,0,LOW_RATE
tcp,S1,347,100,0,LOW_RATE
tcp,S1,164,100,0,LOW_RATE
tcp,OTH,317,67,0,LOW_RATE
tcp,OTH,437,100,0,LOW_RATE
tcp,OTH,619,42,0.02,LOW_RATE
tcp,OTH,696,46,0,LOW_RATE
tcp,OTH,215,50,0,LOW_RATE
tcp,OTH,207,50,0,LOW_RATE
tcp,S1,16,75,0,LOW_RATE
tcp,S1,126,100,0,LOW_RATE
tcp,S1,417,100,0,LOW_RATE
tcp,S1,4,100,0,LOW_RATE
tcp,OTH,11,65,0,LOW_RATE
tcp,OTH,316,66,0,LOW_RATE
tcp,OTH,122,50,0,LOW_RATE
tcp,S2,133,100,0,LOW_RATE
tcp,S1,381,100,0,LOW_RATE
tcp,S1,129,100,0,LOW_RATE
tcp,S1,22,66,0,LOW_RATE
tcp,RSTO,8,9,0,LOW_RATE
tcp,RSTO,47,78,0,LOW_RATE
tcp,OTH,600,29,0,LOW_RATE
tcp,OTH,35,53,0,LOW_RATE
tcp,S1,537,99,0,LOW_RATE
tcp,OTH,908,50,0.02,LOW_RATE
tcp,S1,320,99,0,LOW_RATE
tcp,S1,562,100,0,LOW_RATE
tcp,OTH,545,91,0,LOW_RATE
tcp,S1,569,100,0,LOW_RATE
tcp,S1,196,100,0,LOW_RATE
tcp,S1,309,100,0,LOW_RATE
tcp,S1,93,94,0,LOW_RATE
tcp,RSTO,434,100,0,LOW_RATE
tcp,RSTO,427,100,0,LOW_RATE
tcp,OTH,55,50,0,LOW_RATE
tcp,S1,283,99,0,LOW_RATE
tcp,RSTO,193,99,0,LOW_RATE
tcp,OTH,360,90,0,LOW_RATE
tcp,S1,87,94,0,LOW_RATE
tcp,S1,178,99,0,LOW_RATE
tcp,OTH,711,50,0,LOW_RATE
tcp,RSTO,30,55,0,LOW_RATE
tcp,S1,450,100,0,LOW_RATE
tcp,S1,550,100,0,LOW_RATE
tcp,S1,498,100,0,LOW_RATE
tcp,OTH,190,50,0,LOW_RATE
tcp,OTH,464,100,0,LOW_RATE
tcp,S1,269,99,0,LOW_RATE
tcp,OTH,638,60,0,LOW_RATE
tcp,S1,25,100,0,LOW_RATE
tcp,S1,721,100,0,LOW_RATE
tcp,OTH,277,50,0,LOW_RATE
tcp,S1,316,100,0,LOW_RATE
tcp,S1,508,100,0,LOW_RATE
tcp,OTH,761,48,0.02,LOW_RATE
tcp,S2,202,100,0,LOW_RATE
tcp,S1,374,100,0,LOW_RATE
tcp,S1,246,100,0,LOW_RATE
tcp,OTH,524,100,0,LOW_RATE
tcp,OTH,595,24,0.04,LOW_RATE
tcp,OTH,773,49,0.02,LOW_RATE
tcp,S1,567,100,0,LOW_RATE
tcp,OTH,154,50,0,LOW_RATE
tcp,OTH,326,73,0,LOW_RATE
tcp,OTH,227,50,0,LOW_RATE
tcp,S1,513,100,0,LOW_RATE
tcp,OTH,121,50,0,LOW_RATE
tcp,S1,519,100,0,LOW_RATE
tcp,S1,110,100,0,LOW_RATE
tcp,RSTO,181,99,0,LOW_RATE
tcp,RSTO,126,100,0,LOW_RATE
tcp,OTH,98,50,0,LOW_RATE
tcp,OTH,7,67,0.04,LOW_RATE
tcp,OTH,873,49,0,LOW_RATE
tcp,S1,182,100,0,LOW_RATE
tcp,OTH,340,80,0,LOW_RATE
tcp,OTH,88,50,0,LOW_RATE
tcp,S1,688,100,0,LOW_RATE
tcp,RSTO,154,100,0,LOW_RATE
tcp,S1,245,100,0,LOW_RATE
tcp,S1,615,100,0,LOW_RATE
tcp,OTH,157,50,0,LOW_RATE
tcp,OTH,657,50,0.02,LOW_RATE
tcp,OTH,23,53,0,LOW_RATE
tcp,S1,23,100,0,LOW_RATE
tcp,OTH,119,50,0,LOW_RATE
tcp,RSTO,155,100,0,LOW_RATE
tcp,S1,166,100,0,LOW_RATE
tcp,S1,76,88,0,LOW_RATE
tcp,OTH,995,46,0,LOW_RATE
tcp,S1,149,100,0,LOW_RATE
tcp,S1,445,100,0,LOW_RATE
tcp,S1,556,99,0,LOW_RATE
tcp,S1,217,100,0,LOW_RATE
tcp,OTH,556,93,0,LOW_RATE
tcp,OTH,951,43,0,LOW_RATE
tcp,OTH,289,53,0.02,LOW_RATE
tcp,S1,630,100,0,LOW_RATE
tcp,OTH,551,100,0,LOW_RATE
tcp,S1,588,100,0,LOW_RATE
tcp,OTH,3,8,0.33,LOW_RATE
tcp,S1,81,95,0,LOW_RATE
tcp,S1,112,100,0,LOW_RATE
tcp,S1,398,100,0,LOW_RATE
tcp,OTH,510,100,0,LOW_RATE
tcp,S1,197,99,0,LOW_RATE
tcp,S1,241,99,0,LOW_RATE
tcp,S1,186,99,0,LOW_RATE
tcp,OTH,831,51,0,LOW_RATE
tcp,OTH,168,50,0,LOW_RATE
tcp,OTH,253,50,0,LOW_RATE
tcp,S1,107,100,0,LOW_RATE
tcp,OTH,788,49,0,LOW_RATE
tcp,OTH,949,55,0,LOW_RATE
tcp,S1,334,100,0,LOW_RATE
tcp,OTH,5,33,0.06,LOW_RATE
tcp,S1,707,99,0,LOW_RATE
tcp,S1,474,100,0,LOW_RATE
tcp,RSTO,30,31,0,LOW_RATE
tcp,S1,359,100,0,LOW_RATE
tcp,OTH,627,72,0.01,LOW_RATE
tcp,OTH,637,60,0.02,LOW_RATE
tcp,S1,94,94,0,LOW_RATE
tcp,S1,352,100,0,LOW_RATE
tcp,S1,212,100,0,LOW_RATE
tcp,S1,303,100,0,LOW_RATE
tcp,OTH,4,56,0,LOW_RATE
tcp,RSTO,2,95,0,LOW_RATE
tcp,S1,237,100,0,LOW_RATE
tcp,S1,71,100,0,LOW_RATE
tcp,S1,312,100,0,LOW_RATE
tcp,RSTO,144,100,0,LOW_RATE
tcp,S1,193,100,0,LOW_RATE
tcp,S1,348,100,0,LOW_RATE
tcp,S1,412,100,0,LOW_RATE
tcp,S1,61,94,0,LOW_RATE
tcp,OTH,458,100,0,LOW_RATE
tcp,OTH,248,50,0,LOW_RATE
tcp,S1,281,100,0,LOW_RATE
tcp,OTH,346,83,0,LOW_RATE
tcp,S1,314,100,0,LOW_RATE
tcp,RSTO,101,100,0,LOW_RATE
tcp,RSTO,138,100,0,LOW_RATE
tcp,RSTO,3,34,0,LOW_RATE
tcp,OTH,593,22,0.04,LOW_RATE
tcp,RSTO,193,100,0,LOW_RATE
tcp,S1,245,100,0,LOW_RATE
tcp,RSTO,58,83,0,LOW_RATE
tcp,S1,25,100,0,LOW_RATE
tcp,S1,370,100,0,LOW_RATE
tcp,S1,686,99,0,LOW_RATE
tcp,S1,247,100,0,LOW_RATE
tcp,S1,367,100,0,LOW_RATE
tcp,S1,186,100,0,LOW_RATE
tcp,S1,68,100,0,LOW_RATE
tcp,S1,379,100,0,LOW_RATE
tcp,S1,229,100,0,LOW_RATE
tcp,OTH,312,66,0,LOW_RATE
tcp,OTH,3,55,0,LOW_RATE
tcp,OTH,9,40,0.02,LOW_RATE
tcp,OTH,1078,51,0.02,LOW_RATE
tcp,S1,151,100,0,LOW_RATE
tcp,OTH,240,50,0,LOW_RATE
tcp,OTH,938,44,0.02,LOW_RATE
tcp,OTH,542,100,0,LOW_RATE
tcp,RSTO,2,36,0,LOW_RATE
tcp,RSTO,101,100,0,LOW_RATE
tcp,OTH,719,51,0.02,LOW_RATE
tcp,OTH,101,50,0,LOW_RATE
tcp,OTH,747,54,0.02,LOW_RATE
tcp,RSTO,134,100,0,LOW_RATE
tcp,S1,281,100,0,LOW_RATE
tcp,RSTO,121,100,0,LOW_RATE
tcp,S1,138,100,0,LOW_RATE
tcp,RSTO,412,100,0,LOW_RATE
tcp,RSTO,138,100,0,LOW_RATE
tcp,RSTO,156,100,0,LOW_RATE
tcp,OTH,5,64,0.03,LOW_RATE
tcp,S1,404,100,0,LOW_RATE
tcp,RSTO,439,100,0,LOW_RATE
tcp,S1,107,100,0,LOW_RATE
tcp,OTH,9,53,0,LOW_RATE
tcp,OTH,767,50,0.02,LOW_RATE
tcp,S1,268,100,0,LOW_RATE
tcp,S1,174,100,0,LOW_RATE
tcp,S1,10,100,0,LOW_RATE
tcp,RSTO,106,100,0,LOW_RATE
tcp,OTH,88,50,0,LOW_RATE
tcp,S1,296,100,0,LOW_RATE
tcp,OTH,1078,50,0.02,LOW_RATE
tcp,S1,53,79,0,LOW_RATE
tcp,S1,229,100,0,LOW_RATE
tcp,OTH,271,50,0,LOW_RATE
tcp,OTH,82,50,0,LOW_RATE
tcp,S1,61,84,0,LOW_RATE
tcp,OTH,29,43,0,LOW_RATE
tcp,OTH,289,52,0.04,LOW_RATE
tcp,OTH,847,50,0.02,LOW_RATE
tcp,OTH,10,64,0,LOW_RATE
tcp,S1,98,100,0,LOW_RATE
tcp,RSTO,205,100,0,LOW_RATE
tcp,OTH,96,50,0,LOW_RATE
tcp,S1,715,99,0,LOW_RATE
tcp,RSTO,142,100,0,LOW_RATE
tcp,RSTO,430,100,0,LOW_RATE
tcp,S1,310,99,0,LOW_RATE
tcp,OTH,141,50,0,LOW_RATE
tcp,OTH,383,100,0,LOW_RATE
tcp,OTH,542,91,0,LOW_RATE
tcp,RSTO,510,100,0,LOW_RATE
tcp,OTH,269,50,0,LOW_RATE
tcp,RSTO,15,40,0,LOW_RATE
tcp,RSTO,8,60,0,LOW_RATE
tcp,OTH,309,63,0,LOW_RATE
tcp,OTH,211,50,0,LOW_RATE
tcp,S1,525,100,0,LOW_RATE
tcp,RSTO,44,45,0,LOW_RATE
tcp,S1,210,99,0,LOW_RATE
tcp,S1,148,100,0,LOW_RATE
tcp,OTH,446,100,0,LOW_RATE
tcp,S1,373,100,0,LOW_RATE
tcp,OTH,84,50,0,LOW_RATE
tcp,S1,410,100,0,LOW_RATE
tcp,RSTO,148,100,0,LOW_RATE
tcp,RSTO,142,100,0,LOW_RATE
tcp,OTH,181,50,0,LOW_RATE
tcp,S1,241,100,0,LOW_RATE
tcp,OTH,206,50,0,LOW_RATE
tcp,OTH,856,53,0,LOW_RATE
tcp,OTH,977,48,0,LOW_RATE
tcp,S1,676,99,0,LOW_RATE
tcp,S1,120,99,0,LOW_RATE
tcp,S1,150,99,0,LOW_RATE
tcp,OTH,487,82,0,LOW_RATE
tcp,OTH,343,82,0,LOW_RATE
tcp,OTH,567,100,0,LOW_RATE
tcp,S1,505,100,0,LOW_RATE
tcp,OTH,4,63,0.02,LOW_RATE
tcp,RSTO,174,100,0,LOW_RATE
