% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8-9,11,14,16-19,21-22,24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,udp,60,0,94,94,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,113,113,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,57,57,0,1,0,24,24,1,0.96,0,0,udpFlood
0,udp,60,0,140,140,0,1,0,21,21,1,0.95,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,45,45,0,1,0,22,22,1,0.96,0,0,udpFlood
0,udp,60,0,137,137,0,1,0,11,11,1,0.92,0,0,udpFlood
0,udp,60,0,119,119,0,1,0,35,35,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,29,29,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,27,27,1,0.96,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,30,30,1,0.97,0,0,udpFlood
0,udp,60,0,154,154,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,128,128,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,106,106,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,101,101,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,137,137,0,1,0,20,20,1,0.95,0,0,udpFlood
0,udp,60,0,86,86,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,15,15,1,0.94,0,0,udpFlood
0,udp,60,0,102,102,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,120,120,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,116,116,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,85,85,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,101,101,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,103,103,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,93,93,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,93,93,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,132,132,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,135,135,0,1,0,18,18,1,0.95,0,0,udpFlood
0,udp,60,0,116,116,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,87,87,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,103,103,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,143,143,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,24,24,1,0.96,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,151,151,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,15,15,0,1,0,15,15,1,0.94,0,0,udpFlood
0,udp,60,0,86,86,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,106,106,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,8,8,0,1,0,8,8,1,0.89,0,0,udpFlood
0,udp,60,0,108,108,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,164,164,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,49,49,0,1,0,21,21,1,0.95,0,0,udpFlood
0,udp,60,0,123,123,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,151,151,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,64,64,0,1,0,26,26,1,0.96,0,0,udpFlood
0,udp,60,0,125,125,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,160,160,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,119,119,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,84,84,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,7,7,0,1,0,7,7,1,0.88,0,0,udpFlood
0,udp,60,0,125,125,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,86,86,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,14,14,0,1,0,14,14,1,0.93,0,0,udpFlood
0,udp,60,0,81,81,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,14,14,1,0.93,0,0,udpFlood
0,udp,60,0,91,91,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,123,123,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,131,131,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,62,62,0,1,0,25,25,1,0.96,0,0,udpFlood
0,udp,60,0,121,121,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,131,131,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,11,11,0,1,0,11,11,1,0.92,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,129,129,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,54,54,0,1,0,23,23,1,0.96,0,0,udpFlood
0,udp,60,0,136,136,0,1,0,18,18,1,0.95,0,0,udpFlood
0,udp,60,0,4,4,0,1,0,4,4,1,0.8,0,0,udpFlood
0,udp,60,0,148,148,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,87,87,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,153,153,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,121,121,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,28,28,0,1,0,25,25,1,0.96,0,0,udpFlood
0,udp,60,0,160,160,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,143,143,0,1,0,30,30,1,0.97,0,0,udpFlood
0,udp,60,0,5,5,0,1,0,5,5,1,0.83,0,0,udpFlood
0,udp,60,0,130,130,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,105,105,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,116,116,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,121,121,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,80,80,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,131,131,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,104,104,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,21,21,1,0.95,0,0,udpFlood
0,udp,60,0,89,89,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,42,42,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,118,118,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,108,108,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,86,86,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,125,125,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,113,113,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,55,55,0,1,0,24,24,1,0.96,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,25,25,0,1,0,25,25,1,0.96,0,0,udpFlood
0,udp,60,0,113,113,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,121,121,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,98,98,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,61,61,0,1,0,25,25,1,0.96,0,0,udpFlood
0,udp,60,0,161,161,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,147,147,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,136,136,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,104,104,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,90,90,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,153,153,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,103,103,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,104,104,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,121,121,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,19,19,0,1,0,19,19,1,0.95,0,0,udpFlood
0,udp,60,0,3,3,0,1,0,3,3,1,0.75,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,161,161,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,32,32,1,0.97,0,0,udpFlood
0,udp,60,0,118,118,0,1,0,36,36,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,153,153,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,112,112,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,107,107,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,156,156,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,105,105,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,97,97,0,1,0,43,43,1,0.98,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,24,24,1,0.96,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,84,84,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,40,40,0,1,0,37,37,1,0.97,0,0,udpFlood
0,udp,60,0,102,102,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,139,139,0,1,0,17,17,1,0.94,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,133,133,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,82,82,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,106,106,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,50,50,0,1,0,22,22,1,0.96,0,0,udpFlood
0,udp,60,0,130,130,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,139,139,0,1,0,17,17,1,0.94,0,0,udpFlood
0,udp,60,0,113,113,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,109,109,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,125,125,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,117,117,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,84,84,0,1,0,40,40,1,0.98,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,53,53,0,1,0,23,23,1,0.96,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,16,16,1,0.94,0,0,udpFlood
0,udp,60,0,83,83,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,83,83,0,1,0,41,41,1,0.98,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,153,153,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,141,141,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,95,95,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,105,105,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,2,2,0,1,0,2,2,1,0.67,0,0,udpFlood
0,udp,60,0,111,111,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,6,6,0,1,0,6,6,1,0.86,0,0,udpFlood
0,udp,60,0,102,102,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,142,142,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,134,134,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,145,145,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,146,146,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,138,138,0,1,0,12,12,1,0.92,0,0,udpFlood
0,udp,60,0,163,163,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,98,98,0,1,0,42,42,1,0.98,0,0,udpFlood
0,udp,60,0,104,104,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,115,115,0,1,0,37,37,1,0.97,0,0,udpFlood
0,udp,60,0,107,107,0,1,0,34,34,1,0.97,0,0,udpFlood
0,udp,60,0,114,114,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
0,udp,60,0,110,110,0,1,0,33,33,1,0.97,0,0,udpFlood
1,tcp,374,755,125,125,1,1,0,100,100,1,0,0,1,httpFlood
5,tcp,446,755,455,455,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,66,0,65,65,0,1,0,94,94,1,0,0,0,httpFlood
0,tcp,374,755,150,150,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,180,180,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,374,755,75,75,1,1,0,75,75,1,0,0,1,httpFlood
0,tcp,374,755,144,144,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,993,833,0.83,0.69,0.17,100,100,1,0,0,1,httpFlood
0,tcp,377,755,956,796,0.82,0.68,0.18,100,100,1,0,0,1,httpFlood
0,tcp,374,755,132,132,1,1,0,100,100,1,0,0,1,httpFlood
2,tcp,446,755,633,633,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,380,755,754,754,0.29,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,153,153,1,1,0,100,100,1,0,0,1,httpFlood
2,tcp,446,755,738,738,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,66,0,74,74,0,1,0,94,94,1,0,0,0,httpFlood
0,tcp,60,0,171,171,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,377,755,935,775,0.81,0.67,0.19,100,100,1,0,0,1,httpFlood
0,tcp,380,755,905,905,0.06,1,0,100,100,1,0,0,0.53,httpFlood
0,tcp,60,0,174,174,0,1,0,33,33,1,0.97,0,0,httpFlood
2,tcp,446,755,692,692,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,374,755,149,149,0.77,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,152,152,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,147,147,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,66,66,0,1,0,44,44,1,0,0,0,httpFlood
0,tcp,380,755,978,978,0.13,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,20,20,0,1,0,75,75,1,0,0,0,httpFlood
0,tcp,374,755,149,149,0.81,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,760,600,0.76,0.6,0.24,99,99,1,0,0,1,httpFlood
0,tcp,374,755,5,5,1,1,0,5,5,1,0,0,1,httpFlood
4,tcp,446,755,522,522,0,1,0,100,100,1,0,0,0,httpFlood
4,tcp,446,755,541,541,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,374,755,153,153,1,1,0,100,100,1,0,0,1,httpFlood
4,tcp,446,755,490,490,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,377,755,657,497,0.71,0.54,0.29,100,100,1,0,0,1,httpFlood
0,tcp,66,0,82,82,0,1,0,94,94,1,0,0,0,httpFlood
0,tcp,374,755,100,100,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,110,110,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,163,163,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,21,21,0,1,0,21,21,1,0,0,0,httpFlood
0,tcp,374,755,359,359,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,167,167,0,1,0,33,33,1,0.97,0,0,httpFlood
1,tcp,380,755,758,758,0.23,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,146,146,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,146,146,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,392,821,749,749,0.22,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,170,170,0,1,0,33,33,1,0.97,0,0,httpFlood
1,tcp,374,755,163,163,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,135,135,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,264,264,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,470,310,0.54,0.35,0.46,100,100,1,0,0,1,httpFlood
0,tcp,374,755,140,140,0.29,1,0,94,94,1,0,0,0.43,httpFlood
0,tcp,66,0,25,25,0,1,0,80,80,1,0,0,0,httpFlood
0,tcp,66,0,155,155,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,446,755,841,841,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,377,755,714,554,0.74,0.57,0.26,100,100,1,0,0,1,httpFlood
0,tcp,374,755,62,62,1,1,0,62,62,1,0,0,1,httpFlood
0,tcp,374,755,146,146,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,179,179,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,377,755,358,198,0.27,0.15,0.73,85,69,0.64,0,0.22,0.78,httpFlood
4,tcp,446,755,536,536,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,60,0,178,178,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,60,0,177,177,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,60,0,132,132,0,1,0,31,31,1,0.97,0,0,httpFlood
0,tcp,374,755,151,151,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,114,61,0,0.08,0.85,44,27,0.2,0,0.67,0,httpFlood
0,tcp,374,755,141,141,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,186,186,0,1,0,98,98,1,0.01,0,0,httpFlood
0,tcp,374,755,47,47,1,1,0,98,98,1,0,0,1,httpFlood
0,tcp,242,140,151,151,1,1,0,100,100,1,0,0,1,httpFlood
5,tcp,446,755,480,480,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,374,755,150,150,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,66,0,171,171,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,377,755,307,147,0.02,0.01,0.98,68,35,0.04,0,0.91,0.09,httpFlood
0,tcp,66,0,237,237,0,1,0,98,98,1,0,0,0,httpFlood
0,tcp,242,140,185,185,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,168,168,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,81,81,1,1,0,81,81,1,0,0,1,httpFlood
1,tcp,380,755,766,766,0.24,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,112,112,0.11,1,0,75,75,1,0,0,0.16,httpFlood
4,tcp,446,755,500,500,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,66,0,55,55,0,1,0,37,37,1,0,0,0,httpFlood
0,tcp,380,755,933,933,0.09,1,0,100,100,1,0,0,0.81,httpFlood
0,tcp,66,0,153,153,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,377,755,849,689,0.79,0.64,0.21,99,99,1,0,0,1,httpFlood
1,tcp,374,755,158,158,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,167,167,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,374,755,120,120,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,70,70,1,1,0,70,70,1,0,0,1,httpFlood
0,tcp,374,755,230,230,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,179,179,0,1,0,33,33,1,0.97,0,0,httpFlood
1,tcp,374,755,169,169,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,494,334,0.57,0.38,0.43,100,100,1,0,0,1,httpFlood
0,tcp,60,0,178,178,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,60,0,147,147,0,1,0,31,31,1,0.97,0,0,httpFlood
1,tcp,386,821,123,123,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,174,174,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,380,755,163,163,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,144,144,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,394,234,0.38,0.23,0.62,96,94,0.94,0,0.04,0.96,httpFlood
0,tcp,66,0,125,125,0,1,0,100,100,1,0,0,0,httpFlood
1,tcp,374,755,186,186,0.46,1,0,100,100,1,0,0,0.86,httpFlood
0,tcp,66,0,249,249,0,1,0,98,98,1,0,0,0,httpFlood
0,tcp,377,755,1009,849,0.83,0.7,0.17,100,100,1,0,0,1,httpFlood
0,tcp,374,755,127,127,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,151,151,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,1026,866,0.83,0.7,0.17,100,100,1,0,0,1,httpFlood
0,tcp,60,0,7,7,0,1,0,7,7,1,0.88,0,0,httpFlood
0,tcp,242,140,457,457,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,60,0,25,25,0,1,0,25,25,1,0.96,0,0,httpFlood
0,tcp,377,755,466,306,0.53,0.35,0.47,100,100,1,0,0,1,httpFlood
0,tcp,377,755,644,484,0.7,0.53,0.3,100,100,1,0,0,1,httpFlood
0,tcp,374,755,59,59,1,1,0,59,59,1,0,0,1,httpFlood
0,tcp,60,0,172,172,0,1,0,33,33,1,0.97,0,0,httpFlood
0,tcp,377,755,623,463,0.69,0.51,0.31,100,100,1,0,0,1,httpFlood
0,tcp,248,140,213,213,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,130,130,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,446,755,783,783,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,66,0,191,191,0,1,0,98,98,1,0,0,0,httpFlood
0,tcp,374,755,144,144,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,374,755,132,132,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,362,202,0.29,0.16,0.71,86,72,0.67,0,0.19,0.81,httpFlood
0,tcp,386,821,372,372,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,157,157,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,464,1370,109,109,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,66,66,1,1,0,66,66,1,0,0,1,httpFlood
0,tcp,66,0,166,166,0,1,0,100,100,1,0,0,0,httpFlood
0,tcp,374,755,111,111,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,374,755,123,123,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,727,567,0.75,0.58,0.25,100,100,1,0,0,1,httpFlood
0,tcp,374,755,71,71,1,1,0,71,71,1,0,0,1,httpFlood
0,tcp,66,0,24,24,0,1,0,24,24,1,0,0,0,httpFlood
0,tcp,60,0,52,71,0,1,0.27,14,33,1,0.41,0.58,0,httpFlood
0,tcp,374,755,144,144,1,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,817,657,0.78,0.63,0.22,99,99,1,0,0,1,httpFlood
0,tcp,374,755,148,148,1,1,0,100,100,1,0,0,1,httpFlood
1,tcp,392,821,760,760,0.24,1,0,100,100,1,0,0,1,httpFlood
0,tcp,377,755,917,757,0.81,0.67,0.19,100,100,1,0,0,1,httpFlood
0,tcp,377,755,486,326,0.56,0.37,0.44,100,100,1,0,0,1,httpFlood
0,tcp,374,755,86,86,1,1,0,86,86,1,0,0,1,httpFlood
0,tcp,374,755,141,141,1,1,0,100,100,1,0,0,1,httpFlood
