% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11,15,17,23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,123,0,245,0,0,50,0,slowBody
tcp,296,0,649,1,0,100,1,slowBody
tcp,991,1019,53,0,0,54,0,slowHeaders
tcp,114,0,234,0,0,50,0,slowHeaders
tcp,101,0,194,0,0,50,0,slowHeaders
tcp,370,0,293,1,0,100,1,slowBody
tcp,60,0,332,0,0,73,0,slowBody
tcp,296,0,563,1,0,100,1,slowBody
tcp,102,0,218,0,0,50,0,slowRead
tcp,968,1820,56,0.86,0.02,75,0.64,slowRead
tcp,296,0,280,1,0,100,1,slowBody
tcp,370,0,354,0.42,0,100,1,slowBody
tcp,148,0,667,1,0,100,1,slowBody
tcp,370,0,221,0.1,0,100,0.21,slowHeaders
tcp,767,206,142,1,0.01,100,1,slowHeaders
tcp,370,0,453,1,0,100,1,slowBody
tcp,1100,1886,56,0,0,81,0,slowRead
tcp,296,0,305,1,0,100,1,slowRead
tcp,104,0,104,0,0,50,0,slowBody
tcp,74,0,421,0.99,0,100,1,slowBody
tcp,370,0,596,0.59,0,100,0.99,slowRead
tcp,222,0,875,1,0,100,1,slowBody
tcp,148,0,294,0.99,0,100,1,slowRead
tcp,60,0,914,0,0,34,0,slowBody
tcp,66,0,590,0,0,76,0,slowRead
tcp,60,0,821,0,0,51,0,slowHeaders
tcp,148,0,172,0.93,0,100,1,slowHeaders
tcp,66,0,500,0,0,93,0,slowRead
tcp,1614,140,424,1,0,100,1,slowBody
tcp,939,887,199,0,0,100,0,slowHeaders
tcp,296,0,174,1,0,100,1,slowRead
tcp,982,338,7,1,0.12,23,0.3,slowRead
tcp,621,140,704,0.99,0,96,0.99,slowRead
tcp,148,0,69,0.94,0.01,99,0.95,slowRead
tcp,102,0,90,0,0,50,0,slowRead
tcp,296,0,651,1,0,100,1,slowRead
tcp,66,0,500,0,0,86,0,slowRead
tcp,60,0,1008,0,0,50,0,slowBody
tcp,89,0,174,0,0,50,0,slowBody
tcp,66,0,520,0,0,82,0,slowRead
tcp,659,206,139,0.99,0.01,100,1,slowBody
tcp,74,0,354,1,0,100,1,slowHeaders
tcp,296,0,657,1,0,100,1,slowBody
tcp,66,0,523,0,0,85,0,slowBody
tcp,370,0,435,1,0,100,1,slowRead
tcp,104,0,127,0,0,50,0,slowRead
tcp,296,0,656,1,0,100,1,slowRead
tcp,370,0,752,0.89,0,100,1,slowBody
tcp,83,0,159,0,0,50,0,slowRead
tcp,296,0,603,1,0,100,1,slowBody
tcp,148,0,416,1,0,100,1,slowBody
tcp,296,0,657,0.58,0,100,1,slowBody
tcp,526,0,2,0,0,21,0,slowBody
tcp,222,0,485,1,0,100,1,slowBody
tcp,370,0,48,0.98,0,100,0.81,slowHeaders
tcp,1100,1886,100,0,0,100,0,slowRead
tcp,60,0,768,0,0,45,0,slowRead
tcp,66,0,386,0,0,89,0,slowBody
tcp,370,0,310,0.88,0,100,1,slowBody
tcp,60,0,707,0,0,49,0,slowHeaders
tcp,60,0,932,0,0,31,0,slowBody
tcp,296,0,390,1,0,100,1,slowBody
tcp,74,0,271,0.99,0,100,0.98,slowBody
tcp,118,0,205,0,0,50,0,slowHeaders
tcp,60,0,14,0,0,68,0,slowHeaders
tcp,296,0,159,1,0,100,1,slowBody
tcp,88,0,182,0,0,50,0,slowHeaders
tcp,296,0,599,1,0,100,1,slowRead
tcp,66,0,515,0,0,100,0,slowHeaders
tcp,122,0,51,0,0,63,0,slowRead
tcp,296,0,535,1,0,100,1,slowRead
tcp,2576,11980,18,0,0,59,0,slowRead
tcp,74,0,881,0.99,0,100,1,slowRead
tcp,665,140,35,0.91,0.03,94,0.96,slowHeaders
tcp,97,0,250,0,0,50,0,slowBody
tcp,370,0,286,0.87,0,100,1,slowBody
tcp,148,0,173,1,0.01,100,1,slowBody
tcp,105,0,232,0,0,50,0,slowRead
tcp,370,0,673,0.87,0,100,0.97,slowBody
tcp,215,0,608,0,0,85,0,slowBody
tcp,66,0,432,0,0,88,0,slowBody
tcp,60,0,784,0,0,33,0,slowBody
tcp,2091,1490,229,0,0,100,0,slowRead
tcp,984,953,58,0,0,59,0,slowHeaders
tcp,103,0,73,0,0,50,0,slowHeaders
tcp,60,0,860,0,0,48,0,slowBody
tcp,296,0,144,1,0,100,1,slowRead
tcp,3094,1424,891,0.29,0,100,0.94,slowRead
tcp,104,0,238,0,0,50,0,slowRead
tcp,874,1019,349,0.36,0,100,0.83,slowHeaders
tcp,296,0,302,1,0,100,1,slowBody
tcp,296,0,576,0.52,0,100,1,slowBody
tcp,885,1019,82,0,0.01,94,0,slowBody
tcp,60,0,607,0,0,36,0,slowHeaders
tcp,60,0,917,0,0,45,0,slowRead
tcp,3430,1424,387,0,0,100,0,slowRead
tcp,296,0,454,1,0,100,1,slowBody
tcp,60,0,880,0,0,33,0,slowRead
tcp,60,0,739,0,0,54,0,slowHeaders
tcp,956,338,747,1,0,100,1,slowRead
tcp,222,0,728,1,0,99,1,slowHeaders
tcp,95,0,124,0,0,50,0,slowRead
tcp,60,0,971,0,0,45,0,slowBody
tcp,60,0,681,0,0,64,0,slowBody
tcp,2266,1424,574,0,0,100,0,slowRead
tcp,370,0,223,0.09,0,100,0.2,slowHeaders
tcp,370,0,247,1,0,100,1,slowHeaders
tcp,60,0,4,0,0,60,0,slowBody
tcp,891,953,27,0,0,61,0,slowHeaders
tcp,60,0,630,0,0,70,0,slowHeaders
tcp,370,0,239,1,0,100,1,slowBody
tcp,296,0,619,1,0,100,1,slowRead
tcp,108,0,109,0,0,50,0,slowBody
tcp,296,0,434,1,0,100,1,slowRead
tcp,170,0,81,0,0,89,0,slowBody
tcp,296,0,415,1,0,100,1,slowBody
tcp,66,0,543,0,0,84,0,slowBody
tcp,296,0,475,1,0,100,1,slowRead
tcp,370,0,640,0.6,0,100,1,slowBody
tcp,370,0,117,0.99,0,100,1,slowHeaders
tcp,370,0,584,0.57,0,99,0.97,slowBody
tcp,296,0,665,1,0,100,1,slowRead
tcp,110,0,128,0,0,50,0,slowBody
tcp,370,0,263,1,0,100,1,slowBody
tcp,370,0,220,1,0,100,1,slowBody
tcp,66,0,388,0,0,84,0,slowBody
tcp,96,0,139,0,0,50,0,slowHeaders
tcp,60,0,725,0,0,47,0,slowBody
tcp,189,0,5,0,0,13,0,slowBody
tcp,296,0,558,1,0,100,1,slowRead
tcp,370,0,443,0.44,0,100,0.55,slowBody
tcp,148,0,413,0.99,0,100,0.99,slowRead
tcp,296,0,313,1,0,100,1,slowBody
tcp,66,0,433,0,0,100,0,slowHeaders
tcp,296,0,554,1,0,100,1,slowBody
tcp,114,0,118,0,0,50,0,slowHeaders
tcp,370,0,109,0.98,0,100,0.98,slowHeaders
tcp,370,0,273,1,0,100,1,slowRead
tcp,370,0,146,0.99,0,100,1,slowHeaders
tcp,296,0,473,1,0,100,1,slowRead
tcp,74,0,341,0.99,0,100,0.98,slowBody
tcp,370,0,246,0.09,0,100,0.23,slowHeaders
tcp,2994,958,200,0,0,99,0,slowHeaders
tcp,60,0,809,0,0,51,0,slowHeaders
tcp,85,0,250,0,0,50,0,slowRead
tcp,370,0,277,0.17,0,100,0.48,slowHeaders
tcp,370,0,383,1,0,100,1,slowBody
tcp,296,0,265,1,0,100,1,slowRead
tcp,66,0,336,0,0,75,0,slowBody
tcp,463,0,3,0,0,9,0,slowHeaders
tcp,148,0,380,0.99,0,100,0.99,slowRead
tcp,84,0,225,0,0,50,0,slowBody
tcp,54,0,16,0,0,16,0,slowBody
tcp,1100,1886,132,0,0,100,0,slowRead
tcp,87,0,130,0,0,50,0,slowBody
tcp,148,0,108,0.96,0.01,100,0.98,slowRead
tcp,60,0,740,0,0,50,0,slowRead
tcp,370,0,993,1,0,100,1,slowRead
tcp,773,206,724,1,0,100,1,slowHeaders
tcp,148,0,77,1,0.01,94,0.82,slowBody
tcp,60,0,706,0,0,49,0,slowRead
tcp,296,0,363,1,0,100,1,slowBody
tcp,148,0,279,0.99,0,99,0.97,slowRead
tcp,296,0,340,1,0,100,1,slowRead
tcp,66,0,495,0,0,86,0,slowRead
tcp,296,0,636,1,0,100,1,slowHeaders
tcp,370,0,210,0.05,0,100,0.1,slowRead
tcp,370,0,117,0.98,0,100,1,slowBody
tcp,370,0,804,1,0,100,1,slowRead
tcp,74,0,490,1,0,99,1,slowHeaders
tcp,370,0,15,0.93,0,100,0.65,slowHeaders
tcp,60,0,678,0,0,64,0,slowBody
tcp,370,0,380,0.9,0,100,0.98,slowBody
tcp,370,0,806,0.21,0,100,0.98,slowRead
tcp,60,0,818,0,0,24,0,slowBody
tcp,1100,1886,27,0,0,62,0,slowRead
tcp,222,0,38,0.5,0,78,0.24,slowRead
tcp,60,0,7,0,0,66,0,slowHeaders
tcp,370,0,185,0.58,0,100,0.26,slowHeaders
tcp,370,0,174,0.99,0,100,1,slowHeaders
tcp,166,0,244,0,0,100,0,slowBody
tcp,958,953,139,0,0.01,100,0,slowRead
tcp,296,0,432,1,0,100,1,slowRead
tcp,370,0,483,0.49,0,100,0.87,slowHeaders
tcp,993,953,390,0.39,0,100,0.64,slowHeaders
tcp,370,0,719,0.61,0,100,1,slowHeaders
tcp,102,0,179,0,0,50,0,slowHeaders
tcp,66,0,477,0,0,81,0,slowBody
tcp,101,0,221,0,0,52,0,slowRead
tcp,370,0,50,0.94,0,100,0.49,slowHeaders
tcp,60,0,749,0,0,23,0,slowBody
tcp,296,0,465,1,0,100,1,slowBody
tcp,60,0,888,0,0,48,0,slowBody
tcp,60,0,1096,0,0,50,0,slowRead
tcp,1644,1688,300,0,0,100,0,slowRead
tcp,222,0,90,0.77,0,98,0.7,slowRead
tcp,370,0,8,0.88,0,100,0.09,slowHeaders
tcp,296,0,224,1,0,100,1,slowBody
tcp,104,0,61,0,0,51,0,slowRead
tcp,1027,1019,178,0,0,100,0,slowHeaders
tcp,1388,1019,203,0,0,100,0,slowHeaders
tcp,370,0,255,0.1,0,100,0.26,slowHeaders
tcp,370,0,655,1,0,100,1,slowHeaders
tcp,66,0,484,0,0,86,0,slowBody
tcp,66,0,559,0,0,71,0,slowBody
tcp,148,0,221,0.98,0,100,1,slowRead
tcp,1096,1019,168,0.58,0,100,0.32,slowHeaders
tcp,60,0,827,0,0,50,0,slowHeaders
tcp,370,0,504,1,0,100,1,slowRead
tcp,296,0,61,1,0,100,1,slowBody
tcp,60,0,910,0,0,48,0,slowHeaders
tcp,99,0,193,0,0,50,0,slowHeaders
tcp,975,1886,8,0,0,12,0,slowRead
tcp,66,0,416,0,0,88,0,slowBody
tcp,110,0,15,0,0,18,0,slowRead
tcp,148,0,139,1,0,100,1,slowBody
tcp,370,0,382,0.9,0,100,0.98,slowBody
tcp,548,140,625,0.99,0,100,1,slowBody
tcp,296,0,674,1,0,100,1,slowBody
tcp,408,0,4,0,0,58,0,slowRead
tcp,370,0,216,0.07,0,100,0.15,slowBody
tcp,968,1820,26,0.69,0.04,58,0.31,slowRead
tcp,370,0,237,1,0,100,1,slowBody
tcp,74,0,119,0.98,0.01,100,1,slowBody
tcp,60,0,1064,0,0,54,0,slowHeaders
tcp,99,0,207,0,0,50,0,slowBody
tcp,60,0,633,0,0,47,0,slowHeaders
tcp,296,0,654,1,0,100,1,slowRead
tcp,947,887,50,0,0.02,80,0,slowRead
tcp,2321,1424,603,0,0,100,0,slowRead
tcp,370,0,40,0.9,0,100,0.89,slowHeaders
tcp,60,0,690,0,0,48,0,slowHeaders
tcp,370,0,248,0.1,0,100,0.25,slowHeaders
tcp,74,0,435,1,0,100,1,slowHeaders
tcp,106,0,235,0,0,50,0,slowHeaders
tcp,148,0,119,0.99,0,100,1,slowRead
tcp,60,0,4,0,0,4,0,slowHeaders
tcp,370,0,578,1,0,100,1,slowHeaders
tcp,370,0,36,0.97,0,100,0.69,slowHeaders
tcp,296,0,47,1,0,48,1,slowRead
tcp,296,0,493,1,0,100,1,slowRead
tcp,296,0,31,1,0,100,1,slowBody
tcp,621,140,650,0.99,0,96,0.99,slowRead
tcp,86,0,3,0,0,55,0,slowHeaders
tcp,60,0,629,0,0,76,0,slowRead
tcp,370,0,18,0.94,0,100,0.65,slowHeaders
tcp,1109,958,107,0,0,100,0,slowBody
tcp,60,0,805,0,0,40,0,slowBody
tcp,370,0,549,1,0,100,1,slowHeaders
tcp,60,0,1066,0,0,49,0,slowBody
tcp,66,0,391,0,0,83,0,slowBody
tcp,370,0,289,0.87,0,100,1,slowBody
tcp,370,0,776,0.19,0,100,1,slowRead
tcp,370,0,423,0.98,0,100,0.97,slowHeaders
tcp,98,0,179,0,0,50,0,slowRead
tcp,296,0,659,0.58,0,100,1,slowBody
tcp,112,0,268,0,0,50,0,slowBody
tcp,366,0,1,0,0,1,0,slowBody
tcp,370,0,482,0.43,0,100,0.51,slowHeaders
tcp,296,0,337,1,0,100,1,slowRead
tcp,60,0,506,0,0,84,0,slowRead
tcp,103,0,225,0,0,50,0,slowHeaders
tcp,370,0,416,0.91,0,100,0.98,slowBody
tcp,119,0,139,0,0,50,0,slowHeaders
tcp,148,0,515,0.99,0,100,1,slowRead
tcp,60,0,1038,0,0,51,0,slowBody
tcp,66,0,854,0,0,62,0,slowHeaders
tcp,120,0,152,0,0,50,0,slowRead
tcp,370,0,452,1,0,100,1,slowRead
tcp,1021,1019,110,0.87,0,100,0.87,slowHeaders
tcp,1103,958,120,0,0,99,0,slowHeaders
tcp,60,0,1112,0,0,56,0,slowBody
tcp,1256,1820,247,0,0,100,0,slowRead
tcp,60,0,1102,0,0,51,0,slowBody
tcp,953,953,118,0,0.01,100,0,slowRead
tcp,1025,1019,49,0,0,50,0,slowHeaders
tcp,296,0,662,1,0,100,1,slowBody
tcp,66,0,303,0,0,55,0,slowRead
tcp,99,0,219,0,0,50,0,slowRead
tcp,296,0,6,1,0,7,1,slowRead
tcp,116,0,71,0,0,50,0,slowRead
tcp,60,0,876,0,0,29,0,slowRead
tcp,296,0,4,1,0,100,1,slowRead
tcp,548,140,463,0.99,0,95,1,slowBody
tcp,60,0,955,0,0,45,0,slowBody
tcp,296,0,1,1,0,1,1,slowBody
tcp,370,0,14,1,0,100,1,slowBody
tcp,3122,1424,372,0,0,100,0,slowRead
tcp,296,0,130,1,0,100,1,slowBody
tcp,1034,1019,187,0,0,100,0,slowHeaders
tcp,60,0,1075,0,0,47,0,slowHeaders
tcp,60,0,802,0,0,50,0,slowHeaders
tcp,370,0,170,0.98,0,100,1,slowHeaders
tcp,370,0,427,0.41,0,100,0.55,slowBody
tcp,148,0,48,0.98,0,100,0.99,slowRead
tcp,60,0,795,0,0,51,0,slowHeaders
tcp,66,0,512,0,0,85,0,slowHeaders
tcp,1644,1688,289,0,0,100,0,slowRead
tcp,660,206,169,1,0,100,1,slowBody
tcp,370,0,273,0.26,0,99,0.71,slowBody
tcp,2834,1424,223,0.96,0,100,1,slowRead
tcp,370,0,795,0.21,0,100,1,slowRead
tcp,296,0,632,1,0,100,1,slowBody
tcp,296,0,105,1,0,100,1,slowRead
tcp,148,0,420,0.99,0,100,0.99,slowRead
tcp,60,0,3,0,0,3,0,slowBody
tcp,370,0,355,1,0,100,1,slowBody
tcp,610,272,164,1,0.01,99,1,slowHeaders
tcp,370,0,463,1,0,100,1,slowHeaders
tcp,370,0,54,0.94,0,100,0.53,slowHeaders
tcp,525,0,32,0,0,68,0,slowRead
tcp,968,1820,41,0.8,0.02,65,0.51,slowRead
tcp,148,0,282,1,0,100,0.99,slowBody
tcp,66,0,408,0,0,84,0,slowRead
tcp,296,0,90,1,0,91,1,slowRead
tcp,3777,74,293,0.88,0,100,0.98,slowHeaders
tcp,60,0,745,0,0,30,0,slowBody
tcp,370,0,501,1,0,100,1,slowHeaders
tcp,665,140,206,1,0,100,1,slowHeaders
tcp,106,0,118,0,0,50,0,slowRead
tcp,909,1820,163,0,0,100,0,slowRead
tcp,2522,1556,337,0,0,100,0,slowRead
tcp,370,0,337,0.88,0,100,0.6,slowHeaders
tcp,222,0,918,1,0,100,1,slowBody
tcp,370,0,665,1,0,100,1,slowHeaders
tcp,112,0,132,0,0,50,0,slowBody
tcp,66,0,313,0,0,65,0,slowBody
tcp,370,0,237,0.14,0,99,0.34,slowBody
tcp,66,0,404,0,0,100,0,slowHeaders
tcp,400,140,57,1,0.02,93,0.97,slowHeaders
tcp,66,0,503,0,0,84,0,slowHeaders
tcp,370,0,232,0.14,0,100,0.33,slowBody
tcp,296,0,491,1,0,100,1,slowBody
tcp,1078,1820,198,0,0,100,0,slowRead
tcp,3859,338,574,1,0,100,1,slowRead
tcp,222,0,915,1,0,100,1,slowBody
tcp,66,0,360,0,0,84,0,slowHeaders
tcp,74,0,418,0.99,0,98,0.97,slowRead
tcp,3748,206,202,1,0,99,1,slowRead
tcp,129,0,16,0,0,16,0,slowRead
tcp,926,1490,333,0.98,0,100,1,slowRead
tcp,370,0,684,0.58,0,100,1,slowHeaders
tcp,85,0,41,0,0,73,0,slowRead
tcp,1179,958,145,0,0,100,0,slowBody
tcp,148,0,137,0.99,0,100,1,slowRead
tcp,296,0,94,1,0,100,1,slowBody
tcp,60,0,1135,0,0,47,0,slowRead
tcp,60,0,1083,0,0,49,0,slowRead
tcp,1131,1820,242,0,0,100,0,slowRead
tcp,109,0,76,0,0,50,0,slowBody
tcp,296,0,492,0.44,0,100,1,slowBody
tcp,66,0,415,0,0,100,0,slowHeaders
tcp,370,0,70,0.99,0,100,0.97,slowBody
tcp,105,0,180,0,0,50,0,slowRead
tcp,296,0,294,1,0,100,1,slowBody
tcp,222,0,644,1,0,100,1,slowRead
tcp,296,0,420,1,0,100,1,slowBody
tcp,752,206,184,1,0.01,100,1,slowHeaders
tcp,60,0,713,0,0,48,0,slowBody
tcp,60,0,737,0,0,50,0,slowHeaders
tcp,370,0,210,0.99,0,100,1,slowHeaders
tcp,1099,958,18,0,0,33,0,slowBody
tcp,4053,206,401,1,0,100,1,slowHeaders
tcp,370,0,67,0.94,0,100,0.96,slowHeaders
tcp,370,0,974,1,0,100,1,slowRead
tcp,119,0,141,0,0,50,0,slowHeaders
tcp,86,0,77,0,0,50,0,slowHeaders
tcp,66,0,418,0,0,100,0,slowHeaders
tcp,110,0,249,0,0,50,0,slowRead
tcp,60,0,903,0,0,15,0,slowHeaders
tcp,66,0,491,0,0,90,0,slowRead
tcp,60,0,1108,0,0,51,0,slowBody
tcp,296,0,532,0.48,0,100,1,slowBody
tcp,370,0,186,0.99,0,100,1,slowBody
tcp,60,0,517,0,0,83,0,slowRead
tcp,66,0,543,0,0,100,0,slowHeaders
tcp,296,0,105,1,0,100,1,slowRead
tcp,66,0,418,0,0,87,0,slowBody
tcp,94,0,223,0,0,50,0,slowHeaders
tcp,1025,953,2,0,0,30,0,slowHeaders
tcp,60,0,918,0,0,19,0,slowRead
tcp,370,0,226,0.98,0,100,0.99,slowHeaders
tcp,296,0,681,1,0,100,1,slowBody
tcp,370,0,736,0.62,0,100,0.67,slowRead
tcp,883,953,67,0,0,86,0,slowHeaders
tcp,296,0,566,1,0,99,1,slowHeaders
tcp,994,1019,44,0,0,45,0,slowHeaders
tcp,1122,958,11,0,0,56,0,slowHeaders
tcp,370,0,181,0.98,0,100,1,slowHeaders
tcp,74,0,399,0.99,0,100,1,slowBody
tcp,370,0,351,1,0,100,1,slowBody
tcp,370,0,297,0.24,0,100,0.72,slowHeaders
tcp,93,0,151,0,0,50,0,slowHeaders
tcp,370,0,328,0.89,0,100,1,slowBody
tcp,74,0,270,0.99,0,100,0.98,slowBody
tcp,60,0,712,0,0,55,0,slowHeaders
tcp,1149,1024,480,0.91,0,100,0.98,slowBody
tcp,105,0,256,0,0,50,0,slowHeaders
tcp,2828,689,0,0,1,67,0,slowBody
tcp,60,0,957,0,0,46,0,slowHeaders
tcp,370,0,95,0.97,0,100,0.94,slowHeaders
tcp,370,0,343,0.89,0,100,0.98,slowBody
tcp,60,0,688,0,0,57,0,slowBody
tcp,370,0,497,1,0,100,1,slowHeaders
tcp,66,0,303,0,0,58,0,slowRead
tcp,83,0,103,0,0,50,0,slowRead
tcp,60,0,621,0,0,46,0,slowHeaders
tcp,122,0,64,0,0,50,0,slowBody
tcp,296,0,622,1,0,100,1,slowBody
tcp,60,0,1109,0,0,50,0,slowHeaders
tcp,1132,1024,424,0.37,0,100,0.38,slowBody
tcp,905,1019,273,1,0,100,1,slowHeaders
tcp,74,0,193,0.97,0,100,0.98,slowHeaders
tcp,74,0,800,0.99,0,100,1,slowRead
tcp,108,0,262,0,0,50,0,slowRead
tcp,60,0,1075,0,0,47,0,slowHeaders
tcp,121,0,138,0,0,50,0,slowHeaders
tcp,60,0,938,0,0,46,0,slowRead
tcp,60,0,951,0,0,48,0,slowBody
tcp,74,0,536,1,0,99,1,slowHeaders
tcp,296,0,54,1,0,55,1,slowRead
tcp,920,338,156,1,0.01,100,1,slowRead
tcp,958,1019,243,0.86,0,100,0.69,slowHeaders
tcp,874,1019,145,0,0,100,0,slowHeaders
tcp,74,0,430,0.99,0,100,1,slowBody
tcp,66,0,379,0,0,89,0,slowBody
tcp,60,0,44,0,0,56,0,slowRead
tcp,296,0,113,1,0,100,1,slowRead
tcp,66,0,384,0,0,100,0,slowHeaders
tcp,148,0,39,0.77,0,79,0.38,slowRead
tcp,66,0,301,0,0,61,0,slowHeaders
tcp,370,0,603,0.53,0,100,0.97,slowHeaders
tcp,148,0,196,1,0.01,100,1,slowBody
tcp,296,0,615,1,0,100,1,slowHeaders
tcp,60,0,11,0,0,67,0,slowBody
tcp,1139,1024,189,0,0.01,100,0,slowBody
tcp,889,1019,125,0,0,100,0,slowHeaders
tcp,148,0,331,1,0,100,0.99,slowBody
tcp,370,0,200,0.61,0,100,0.27,slowHeaders
tcp,296,0,65,1,0,66,1,slowRead
tcp,1644,1688,304,0,0,100,0,slowRead
tcp,370,0,658,0.63,0,100,1,slowRead
tcp,370,0,553,1,0,100,1,slowRead
tcp,1100,1886,64,0,0,85,0,slowRead
tcp,3430,1424,429,0,0,100,0,slowRead
tcp,1300,1820,330,0,0,100,0,slowRead
tcp,92,0,213,0,0,50,0,slowBody
tcp,758,206,195,0.94,0.01,100,1,slowBody
tcp,762,206,175,1,0.01,100,1,slowHeaders
tcp,80,0,197,0,0,50,0,slowBody
tcp,60,0,849,0,0,51,0,slowBody
tcp,1100,958,135,0,0,99,0,slowHeaders
tcp,909,1019,329,0.38,0,99,0.98,slowBody
tcp,586,0,3,0,0,9,0,slowBody
tcp,148,0,130,0.99,0,100,1,slowRead
tcp,60,0,348,0,0,79,0,slowBody
tcp,98,0,176,0,0,50,0,slowRead
tcp,74,0,439,0.99,0,100,1,slowBody
tcp,60,0,984,0,0,44,0,slowBody
tcp,1100,1886,110,0,0,100,0,slowRead
tcp,1089,958,146,0,0,100,0,slowBody
tcp,66,0,24,0,0,63,0,slowHeaders
tcp,66,0,298,0,0,58,0,slowHeaders
tcp,60,0,877,0,0,47,0,slowHeaders
tcp,66,0,470,0,0,81,0,slowHeaders
tcp,66,0,640,0,0,79,0,slowRead
tcp,60,0,500,0,0,73,0,slowBody
tcp,370,0,684,1,0,100,1,slowRead
tcp,1362,272,233,1,0,100,1,slowHeaders
tcp,60,0,661,0,0,48,0,slowBody
tcp,622,140,153,1,0,100,1,slowBody
tcp,370,0,319,1,0,100,1,slowRead
tcp,370,0,563,0.55,0,100,0.97,slowBody
tcp,87,0,79,0,0,50,0,slowBody
tcp,296,0,470,1,0,100,1,slowHeaders
tcp,296,0,196,1,0,100,1,slowBody
tcp,66,0,461,0,0,88,0,slowRead
tcp,370,0,240,1,0,100,1,slowHeaders
tcp,222,0,766,1,0,100,1,slowRead
tcp,66,0,333,0,0,73,0,slowHeaders
tcp,296,0,273,1,0,100,1,slowBody
tcp,66,0,407,0,0,84,0,slowBody
tcp,1104,1019,32,0,0,33,0,slowHeaders
tcp,370,0,509,0.5,0,99,0.97,slowBody
tcp,104,0,14,0,0,28,0,slowBody
tcp,370,0,263,0.23,0,100,0.61,slowRead
tcp,148,0,480,1,0,100,1,slowBody
tcp,88,0,272,0,0,50,0,slowHeaders
tcp,81,0,39,0,0,60,0,slowRead
tcp,370,0,61,0.95,0,100,0.6,slowHeaders
tcp,370,0,519,0.53,0,99,1,slowRead
tcp,296,0,51,1,0,100,1,slowBody
tcp,66,0,582,0,0,93,0,slowHeaders
tcp,628,272,144,1,0.01,99,1,slowHeaders
tcp,60,0,628,0,0,79,0,slowBody
tcp,370,0,696,0.65,0,100,1,slowRead
tcp,104,0,191,0,0,50,0,slowRead
tcp,54,0,10,0,0,29,0,slowBody
tcp,370,0,340,1,0,100,1,slowBody
tcp,96,0,138,0,0,50,0,slowHeaders
tcp,370,0,222,0.1,0,100,0.22,slowHeaders
tcp,296,0,261,1,0,100,1,slowBody
tcp,370,0,275,1,0,100,1,slowBody
tcp,296,0,416,1,0,100,1,slowBody
tcp,4736,74,621,0.87,0,100,0.98,slowBody
tcp,74,0,521,1,0,99,1,slowHeaders
tcp,296,0,680,1,0,100,1,slowRead
tcp,296,0,749,1,0,100,1,slowBody
tcp,148,0,79,0.95,0.01,99,0.95,slowRead
tcp,148,0,398,0.99,0,100,0.99,slowRead
tcp,60,0,808,0,0,35,0,slowBody
tcp,104,0,276,0,0,50,0,slowBody
tcp,296,0,660,1,0,100,1,slowBody
tcp,132,0,150,0,0,50,0,slowHeaders
tcp,370,0,196,0.99,0,100,1,slowBody
tcp,60,0,851,0,0,59,0,slowHeaders
tcp,60,0,675,0,0,67,0,slowBody
tcp,296,0,149,1,0,100,1,slowBody
tcp,96,0,248,0,0,50,0,slowRead
tcp,370,0,461,0.47,0,99,0.66,slowRead
tcp,633,0,19,0,0,60,0,slowRead
tcp,296,0,194,1,0,100,1,slowRead
tcp,622,140,195,1,0,100,1,slowBody
tcp,60,0,999,0,0,45,0,slowBody
tcp,95,0,161,0,0,50,0,slowHeaders
tcp,60,0,1036,0,0,50,0,slowHeaders
tcp,222,0,735,1,0,99,1,slowHeaders
tcp,60,0,466,0,0,88,0,slowBody
tcp,66,0,446,0,0,100,0,slowHeaders
tcp,781,206,49,0.76,0.02,72,0.51,slowBody
tcp,60,0,354,0,0,82,0,slowBody
tcp,1127,958,160,0,0,100,0,slowBody
tcp,66,0,539,0,0,91,0,slowHeaders
tcp,296,0,400,0.32,0,100,1,slowBody
tcp,296,0,443,1,0,100,1,slowRead
tcp,60,0,731,0,0,51,0,slowHeaders
tcp,370,0,503,0.5,0,99,0.97,slowBody
tcp,370,0,696,0.88,0,100,0.97,slowBody
tcp,296,0,80,1,0,81,1,slowRead
tcp,150,0,198,0,0,100,0,slowBody
tcp,148,0,168,1,0.01,100,1,slowBody
tcp,95,0,122,0,0,50,0,slowHeaders
tcp,101,0,89,0,0,50,0,slowHeaders
tcp,60,0,693,0,0,47,0,slowBody
tcp,370,0,214,0.07,0,100,0.14,slowHeaders
tcp,1131,1820,386,0,0,100,0,slowRead
tcp,66,0,518,0,0,100,0,slowHeaders
tcp,60,0,976,0,0,44,0,slowBody
