% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-9,17,19,27,38,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute mean_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
104,387,91,52,3032,3032,5939077,632,LOW_RATE
265,467,208,52,1348,66510,3972983,860,LOW_RATE
117,511,159,52,3011,1041241,9618433,412,LOW_RATE
119,511,159,52,22,3175,7724052,412,LOW_RATE
320,511,228,60,0,0,3819273,760,LOW_RATE
176,511,223,52,3284,3284,10320860,216,LOW_RATE
207,511,262,52,3301,3301,0,164,LOW_RATE
120,467,142,52,2989,2989,7716866,412,LOW_RATE
150,394,163,52,3333,3333,10783522,216,LOW_RATE
168,394,195,52,3322,3322,0,164,LOW_RATE
113,387,89,52,3106,3106,5911272,632,LOW_RATE
85,246,66,52,5,14953,7501158,412,LOW_RATE
121,511,158,52,2820,1041934,9626132,412,LOW_RATE
207,511,262,52,3275,3275,0,164,LOW_RATE
168,394,195,52,3345,3345,0,164,LOW_RATE
146,394,165,52,3519,3519,10425021,216,LOW_RATE
168,394,195,52,3154,3154,0,164,LOW_RATE
49,49,0,-1,0,0,0,28,LOW_RATE
119,511,159,52,2515,14033,7647311,412,LOW_RATE
94,246,66,52,9,11368,7670781,412,LOW_RATE
119,511,159,52,2938,1043514,9637584,412,LOW_RATE
303,511,229,60,0,0,3591293,820,LOW_RATE
207,511,262,52,3277,3277,0,164,LOW_RATE
72,72,0,-1,0,0,14012728,88,LOW_RATE
168,394,195,52,3139,3139,0,164,LOW_RATE
121,511,158,52,338,2840,7725534,412,LOW_RATE
385,511,206,52,1647,52269,5752276,724,LOW_RATE
178,511,222,52,3338,3338,10379804,216,LOW_RATE
122,511,158,52,294,3600,7726194,412,LOW_RATE
178,511,222,52,3472,3472,9656870,216,LOW_RATE
168,394,195,52,3111,3111,0,164,LOW_RATE
148,394,164,52,3255,3255,10708057,216,LOW_RATE
184,511,219,52,3424,3424,10626969,216,LOW_RATE
207,511,262,52,3475,3475,0,164,LOW_RATE
168,394,195,52,3145,3145,0,164,LOW_RATE
85,246,66,52,10,5488,7703728,412,LOW_RATE
116,511,159,52,3036,1036475,9287225,412,LOW_RATE
118,511,159,52,3111,3111,7638756,412,LOW_RATE
173,511,225,52,3237,3237,10662398,216,LOW_RATE
207,511,262,52,3229,3229,0,164,LOW_RATE
89,246,66,52,186,3246,7653931,412,LOW_RATE
112,387,87,52,3029,3029,5913030,632,LOW_RATE
168,394,195,52,3187,3187,0,164,LOW_RATE
118,511,159,52,3131,5963,7694502,412,LOW_RATE
176,511,223,52,3276,3276,10697921,216,LOW_RATE
116,467,143,52,3099,17489,7619992,412,LOW_RATE
117,467,142,52,2988,2988,7678868,412,LOW_RATE
108,467,135,52,1955,1955,5947717,472,LOW_RATE
119,511,159,52,3076,3076,7734874,412,LOW_RATE
86,246,66,52,222,3291,7743359,412,LOW_RATE
177,511,222,52,3276,3276,10559333,216,LOW_RATE
154,394,161,52,3301,3301,8660002,216,LOW_RATE
168,394,195,52,3788,3788,0,164,LOW_RATE
117,467,142,52,3090,18783,7613872,412,LOW_RATE
119,511,159,52,3008,1038813,9295377,412,LOW_RATE
118,467,142,52,3105,3105,7733992,412,LOW_RATE
121,511,158,52,23,8092,7693426,412,LOW_RATE
207,511,262,52,3180,3180,0,164,LOW_RATE
183,511,219,52,3108,3108,8660692,216,LOW_RATE
123,511,158,52,3055,9064,7684312,412,LOW_RATE
181,511,221,52,3298,3298,10565240,216,LOW_RATE
96,387,92,52,3019,3019,5972487,632,LOW_RATE
123,511,158,52,3057,3057,7688381,412,LOW_RATE
324,511,224,60,0,0,3824432,760,LOW_RATE
121,511,158,52,6822,6822,7747989,412,LOW_RATE
141,394,168,60,0,0,1003118,224,LOW_RATE
143,394,166,52,3163,3163,10306671,216,LOW_RATE
288,511,232,52,1545,1545,2187549,656,LOW_RATE
96,246,67,52,92,16713,7659073,412,LOW_RATE
168,394,195,52,3356,3356,0,164,LOW_RATE
168,394,195,52,3270,3270,0,164,LOW_RATE
86,246,66,52,9,6818,7698530,412,LOW_RATE
110,387,89,52,3048,3048,5967264,632,LOW_RATE
119,511,159,52,24,16352,7654041,412,LOW_RATE
149,394,164,52,3136,3136,10318323,216,LOW_RATE
111,467,144,52,3073,3073,7681174,412,LOW_RATE
121,511,158,52,3027,1036449,9280166,412,LOW_RATE
168,394,195,52,3244,3244,0,164,LOW_RATE
84,246,66,52,99,3122,7637747,412,LOW_RATE
119,467,142,52,3036,19140,7611743,412,LOW_RATE
109,467,144,52,3049,3049,7666762,412,LOW_RATE
113,467,144,52,2963,2963,7645195,412,LOW_RATE
88,246,66,52,220,3204,7736061,412,LOW_RATE
117,511,159,52,2963,2963,7630314,412,LOW_RATE
168,394,195,52,3298,3298,0,164,LOW_RATE
119,511,159,52,3042,3042,7719988,412,LOW_RATE
124,511,157,52,3183,1042846,9632334,412,LOW_RATE
125,511,157,52,23,3260,7713762,412,LOW_RATE
90,387,93,52,3035,3035,5993307,632,LOW_RATE
119,511,159,52,23,3209,7722635,412,LOW_RATE
118,467,142,52,2051,2051,7754985,412,LOW_RATE
79,246,63,52,4,20955,6015185,472,LOW_RATE
178,511,222,52,3139,3139,8695984,216,LOW_RATE
85,246,66,52,297,2565,7759846,412,LOW_RATE
90,246,66,52,222,3287,7742715,412,LOW_RATE
118,511,159,52,3050,12588,7465789,412,LOW_RATE
108,387,89,52,3099,3099,5905510,632,LOW_RATE
120,511,158,52,2908,2908,7677258,412,LOW_RATE
126,511,157,52,615,3057,7716060,412,LOW_RATE
125,511,157,52,302,3235,7643043,412,LOW_RATE
168,394,195,52,3277,3277,0,164,LOW_RATE
207,511,262,52,3329,3329,0,164,LOW_RATE
119,511,159,52,3085,3085,7745143,412,LOW_RATE
109,387,89,52,3077,3077,5772128,632,LOW_RATE
121,511,158,52,133,3154,7631467,412,LOW_RATE
121,511,158,52,256,3221,7732066,412,LOW_RATE
115,467,143,52,3049,3049,7636872,412,LOW_RATE
147,394,164,52,3231,3231,10673641,216,LOW_RATE
151,352,155,52,4,229265,10024496,308,LOW_RATE
91,246,66,52,9,15983,7661962,412,LOW_RATE
328,328,0,-1,0,0,14967517,68,LOW_RATE
126,387,85,52,3046,3046,5973064,632,LOW_RATE
126,511,157,52,2950,1043523,9815043,412,LOW_RATE
88,246,66,52,6,11425,7250212,412,LOW_RATE
148,394,164,52,3102,3102,10410381,216,LOW_RATE
124,511,158,52,11,40723,7760001,412,LOW_RATE
147,394,164,52,3003,3003,10385266,216,LOW_RATE
72,72,0,-1,0,0,14013076,88,LOW_RATE
122,511,158,52,3048,3048,7729477,412,LOW_RATE
88,246,66,52,126,3246,7705896,412,LOW_RATE
374,511,219,60,0,0,2026210,536,LOW_RATE
55,55,0,-1,0,0,14011975,88,LOW_RATE
125,511,157,52,296,3837,7752494,412,LOW_RATE
114,511,149,52,2473,15891,5966095,472,LOW_RATE
116,467,142,52,3096,3096,7698059,412,LOW_RATE
207,511,262,52,3406,3406,0,164,LOW_RATE
121,511,158,52,1378,1034492,9269214,412,LOW_RATE
92,246,66,52,179,3240,7649475,412,LOW_RATE
105,387,89,52,2987,2987,5971330,632,LOW_RATE
87,246,67,52,252,3280,7734563,412,LOW_RATE
146,394,165,52,3224,3224,9685789,216,LOW_RATE
116,467,142,52,2978,2978,7747967,412,LOW_RATE
118,511,159,52,2960,2960,7701886,412,LOW_RATE
114,467,143,52,3027,13154,7625968,412,LOW_RATE
328,328,0,-1,0,0,13737530,68,LOW_RATE
104,387,92,52,3053,3053,5902598,632,LOW_RATE
91,246,66,52,242,3229,7726511,412,LOW_RATE
118,511,159,52,3093,4582,7221382,412,LOW_RATE
115,511,149,52,57,18942,5974601,472,LOW_RATE
117,511,159,52,2962,2962,7669594,412,LOW_RATE
327,511,223,60,0,0,3945908,760,LOW_RATE
120,511,158,52,3174,3174,7646894,412,LOW_RATE
89,246,66,52,89,9551,7677152,412,LOW_RATE
302,511,229,52,13,56063,3982774,912,LOW_RATE
116,467,143,52,3125,3125,7710591,412,LOW_RATE
128,511,156,52,2960,2960,7732930,412,LOW_RATE
320,511,228,60,0,0,3829834,760,LOW_RATE
168,394,195,52,3519,3519,0,164,LOW_RATE
126,511,157,52,3031,3031,7731833,412,LOW_RATE
121,511,158,52,357,3010,7713657,412,LOW_RATE
168,394,195,52,3252,3252,0,164,LOW_RATE
326,511,223,60,0,0,3828556,760,LOW_RATE
207,511,262,52,3241,3241,0,164,LOW_RATE
122,511,158,52,3211,1036489,9290318,412,LOW_RATE
123,511,158,52,12,5545,7228035,412,LOW_RATE
152,394,162,52,3132,3132,10329929,216,LOW_RATE
324,511,225,60,0,0,3826977,760,LOW_RATE
168,394,195,52,3107,3107,0,164,LOW_RATE
149,394,164,52,2444,2444,10289567,216,LOW_RATE
118,511,159,52,3014,3014,7718556,412,LOW_RATE
168,394,195,52,3312,3312,0,164,LOW_RATE
168,394,195,52,2671,2671,0,164,LOW_RATE
147,394,164,52,3847,3847,10536514,216,LOW_RATE
194,246,84,60,0,0,4964210,684,LOW_RATE
168,394,195,52,3333,3333,0,164,LOW_RATE
109,467,135,52,2141,13491,5968878,472,LOW_RATE
120,511,158,52,2954,2954,7659595,412,LOW_RATE
104,387,90,52,3103,3103,6004891,632,LOW_RATE
110,467,135,52,1722,3531,5965243,472,LOW_RATE
172,511,225,52,3294,3294,10512179,216,LOW_RATE
130,394,147,52,2338,2338,4882767,276,LOW_RATE
125,511,157,52,3017,7353,7689047,412,LOW_RATE
117,387,87,52,3033,3033,5958002,632,LOW_RATE
111,467,144,52,2982,2982,7676423,412,LOW_RATE
168,394,195,52,3449,3449,0,164,LOW_RATE
119,467,142,52,2677,3938,7471888,412,LOW_RATE
120,511,158,52,57,11718,7479861,412,LOW_RATE
168,394,195,52,3186,3186,0,164,LOW_RATE
123,511,157,52,25,13599,7658479,412,LOW_RATE
110,387,88,52,3008,3008,5772729,632,LOW_RATE
207,511,262,52,3313,3313,0,164,LOW_RATE
168,394,195,52,3329,3329,0,164,LOW_RATE
323,511,225,60,0,0,3818383,760,LOW_RATE
97,387,91,52,2995,2995,6009559,632,LOW_RATE
118,511,159,52,1102,2997,7710460,412,LOW_RATE
168,394,195,52,3144,3144,0,164,LOW_RATE
124,511,157,52,2804,2804,7646229,412,LOW_RATE
120,511,159,52,30,3217,7639629,412,LOW_RATE
107,467,135,52,2316,23030,5963922,472,LOW_RATE
120,511,159,52,3087,1038816,9296347,412,LOW_RATE
168,394,195,52,3301,3301,0,164,LOW_RATE
153,394,162,52,3236,3236,10725442,216,LOW_RATE
91,246,66,52,95,3230,7637005,412,LOW_RATE
118,387,86,52,2853,2853,5946620,632,LOW_RATE
146,394,165,52,3329,3329,10687908,216,LOW_RATE
104,387,90,52,3053,3053,5913608,632,LOW_RATE
168,394,195,52,3245,3245,0,164,LOW_RATE
175,511,223,52,3016,3016,10365127,216,LOW_RATE
55,55,0,-1,0,0,14012291,88,LOW_RATE
86,246,67,52,88,4057,7690416,412,LOW_RATE
176,511,223,52,3149,3149,10250155,216,LOW_RATE
112,467,134,52,2577,14255,5966944,472,LOW_RATE
125,511,157,52,112,3271,7636622,412,LOW_RATE
124,511,157,52,2963,2963,7639470,412,LOW_RATE
115,467,143,52,3025,3025,7691179,412,LOW_RATE
118,511,159,52,23,3303,7711586,412,LOW_RATE
91,246,66,52,10,3242,7716926,412,LOW_RATE
178,511,222,52,3117,3117,8577965,216,LOW_RATE
145,394,165,52,3304,3304,10545676,216,LOW_RATE
118,511,159,52,316,3467,7756906,412,LOW_RATE
120,511,158,52,3104,4183,7225120,412,LOW_RATE
94,246,67,52,186,3212,7731640,412,LOW_RATE
125,511,157,52,3057,3057,7635692,412,LOW_RATE
117,511,159,52,133,10362,7686768,412,LOW_RATE
87,246,67,52,9,3148,7718390,412,LOW_RATE
117,467,142,52,2931,2931,7706732,412,LOW_RATE
117,511,159,52,3068,10430,7680303,412,LOW_RATE
91,246,66,52,106,5785,7683775,412,LOW_RATE
321,511,227,60,0,0,3830276,760,LOW_RATE
147,394,165,52,3308,3308,10588711,216,LOW_RATE
118,511,159,52,140,5764,7700612,412,LOW_RATE
207,511,262,52,3273,3273,0,164,LOW_RATE
168,394,195,52,3013,3013,0,164,LOW_RATE
92,246,66,52,89,9987,7675687,412,LOW_RATE
149,394,163,52,3356,3356,9720539,216,LOW_RATE
178,511,222,52,3076,3076,10709675,216,LOW_RATE
88,246,66,52,89,3258,7630491,412,LOW_RATE
127,511,157,52,3084,11127,7676154,412,LOW_RATE
321,511,227,60,0,0,3817492,760,LOW_RATE
305,511,236,60,0,0,2243390,604,LOW_RATE
122,511,158,52,3194,1042518,9629408,412,LOW_RATE
72,72,0,-1,0,0,14016172,88,LOW_RATE
115,467,143,52,3066,17462,7621398,412,LOW_RATE
119,511,159,52,22,9901,7669329,412,LOW_RATE
323,511,225,60,0,0,3822231,760,LOW_RATE
110,467,135,52,1546,13176,5970777,472,LOW_RATE
168,394,195,52,3219,3219,0,164,LOW_RATE
120,511,158,52,3078,6931,7674184,412,LOW_RATE
124,511,157,52,82,18000,7484371,412,LOW_RATE
168,394,195,52,3131,3131,0,164,LOW_RATE
119,511,159,52,3094,3094,7627227,412,LOW_RATE
111,387,89,52,3005,3005,5924028,632,LOW_RATE
118,511,159,52,317,3356,7745836,412,LOW_RATE
119,511,159,52,23,14200,7660597,412,LOW_RATE
91,246,66,52,92,3446,7692644,412,LOW_RATE
177,511,222,52,3379,3379,9680691,216,LOW_RATE
117,511,159,52,3053,3053,7702580,412,LOW_RATE
110,396,139,52,417,4622,0,320,LOW_RATE
322,511,233,60,0,0,2447117,656,LOW_RATE
114,467,143,52,2911,2911,7733232,412,LOW_RATE
168,394,195,52,3258,3258,0,164,LOW_RATE
108,467,135,52,2727,24743,5953000,472,LOW_RATE
117,511,159,52,227,3097,7730666,412,LOW_RATE
151,394,163,52,3252,3252,9717732,216,LOW_RATE
207,511,262,52,3426,3426,0,164,LOW_RATE
113,387,87,52,3031,3031,5975945,632,LOW_RATE
177,511,222,52,3273,3273,10588801,216,LOW_RATE
174,511,224,52,3215,3215,10580007,216,LOW_RATE
109,387,88,52,3080,3080,5900860,632,LOW_RATE
126,511,157,52,2477,1038118,9818146,412,LOW_RATE
120,511,159,52,30,14127,7656268,412,LOW_RATE
124,511,157,52,3152,3152,7649652,412,LOW_RATE
148,394,164,52,3167,3167,10275058,216,LOW_RATE
117,511,159,52,2996,2996,7671944,412,LOW_RATE
348,665,233,52,1466,1466,4680873,792,LOW_RATE
176,511,223,52,3337,3337,10285415,216,LOW_RATE
168,394,195,52,3182,3182,0,164,LOW_RATE
120,511,159,52,57,11464,7481354,412,LOW_RATE
122,511,158,52,2971,1040948,9839590,412,LOW_RATE
207,511,262,52,3018,3018,0,164,LOW_RATE
120,511,158,52,3048,5404,7696859,412,LOW_RATE
207,511,262,52,3323,3323,0,164,LOW_RATE
144,394,166,52,3106,3106,10559999,216,LOW_RATE
110,387,89,52,3107,3107,6003724,632,LOW_RATE
107,467,135,52,1030,1030,5949067,472,LOW_RATE
176,511,223,52,3158,3158,8587016,216,LOW_RATE
123,511,158,52,3260,7359,7694796,412,LOW_RATE
168,394,195,52,3522,3522,0,164,LOW_RATE
119,511,159,52,3093,3093,7748140,412,LOW_RATE
179,511,221,52,3245,3245,10438548,216,LOW_RATE
168,394,195,52,3305,3305,0,164,LOW_RATE
117,467,142,52,3411,3411,7662026,412,LOW_RATE
92,246,66,52,4,12950,7241722,412,LOW_RATE
127,511,157,52,11,5822,7226559,412,LOW_RATE
207,511,262,52,3319,3319,0,164,LOW_RATE
116,511,149,52,2994,1039158,7208808,472,LOW_RATE
109,467,135,52,2502,12851,5973832,472,LOW_RATE
145,394,166,52,3247,3247,10517060,216,LOW_RATE
168,394,195,52,3258,3258,0,164,LOW_RATE
120,511,158,52,23,10135,7668602,412,LOW_RATE
120,511,158,52,11,10494,7218309,412,LOW_RATE
170,511,226,52,3404,3404,10456199,216,LOW_RATE
118,511,159,52,3045,6870,7210403,412,LOW_RATE
120,511,158,52,2812,3113,7702682,412,LOW_RATE
100,387,91,52,3098,3098,5966104,632,LOW_RATE
90,246,66,52,68,10768,7253885,412,LOW_RATE
121,511,158,52,2987,1034486,9266972,412,LOW_RATE
123,511,157,52,2856,1041246,9619424,412,LOW_RATE
144,394,166,52,3164,3164,10436706,216,LOW_RATE
172,511,225,52,3071,3071,8657798,216,LOW_RATE
123,511,157,52,3115,3115,7730311,412,LOW_RATE
305,511,236,60,0,0,2249302,604,LOW_RATE
124,511,157,52,132,6541,7682420,412,LOW_RATE
121,387,86,52,3045,3045,5982916,632,LOW_RATE
152,394,162,52,3237,3237,10433858,216,LOW_RATE
96,387,92,52,3045,3045,5915346,632,LOW_RATE
374,511,219,60,0,0,2023037,536,LOW_RATE
118,511,159,52,666,3042,7715225,412,LOW_RATE
177,511,223,52,3291,3291,10771554,216,LOW_RATE
90,246,66,52,213,3325,7744127,412,LOW_RATE
122,511,158,52,3048,3048,7703510,412,LOW_RATE
149,394,164,52,3084,3084,10350238,216,LOW_RATE
168,394,195,52,3299,3299,0,164,LOW_RATE
174,511,224,52,3449,3449,10423741,216,LOW_RATE
88,246,66,52,110,3259,7639166,412,LOW_RATE
122,511,158,52,3056,1038980,9824702,412,LOW_RATE
146,394,165,52,3233,3233,10597354,216,LOW_RATE
90,246,66,52,5,12568,7243743,412,LOW_RATE
214,308,129,52,0,0,5933493,568,LOW_RATE
207,511,262,52,3275,3275,0,164,LOW_RATE
121,511,158,52,2976,2976,7760018,412,LOW_RATE
150,394,163,52,3219,3219,10353138,216,LOW_RATE
148,394,164,52,3695,3695,10393207,216,LOW_RATE
102,387,90,52,3011,3011,6013597,632,LOW_RATE
177,511,222,52,3325,3325,10388638,216,LOW_RATE
90,246,66,52,50,11049,7252397,412,LOW_RATE
120,511,158,52,3068,1041594,9622138,412,LOW_RATE
124,511,157,52,2997,2997,7695891,412,LOW_RATE
55,55,0,-1,0,0,0,48,LOW_RATE
111,387,88,52,3038,3038,5911853,632,LOW_RATE
120,511,158,52,3052,3052,7731555,412,LOW_RATE
114,511,149,52,1781,12958,5984359,472,LOW_RATE
151,394,163,52,3152,3152,10263473,216,LOW_RATE
193,308,135,52,1800806,1800806,9242663,464,LOW_RATE
120,511,158,52,124,9496,7689677,412,LOW_RATE
324,511,231,52,1469,1469,2025184,648,LOW_RATE
149,394,164,52,3261,3261,10659275,216,LOW_RATE
104,387,90,52,3100,3100,5910127,632,LOW_RATE
102,387,90,52,3031,3031,5776842,632,LOW_RATE
218,352,158,60,1713150,1713150,0,464,LOW_RATE
207,511,262,52,3376,3376,0,164,LOW_RATE
145,394,166,52,3257,3257,10453909,216,LOW_RATE
85,246,66,52,3297,3297,7733044,412,LOW_RATE
207,511,262,52,3107,3107,0,164,LOW_RATE
105,467,136,52,2634,24720,5953620,472,LOW_RATE
118,511,159,52,3094,7975,7670156,412,LOW_RATE
124,511,157,52,225,3286,7739265,412,LOW_RATE
119,511,159,52,2963,2963,7747834,412,LOW_RATE
122,511,158,52,3093,4557,7222816,412,LOW_RATE
120,511,158,52,3162,1040961,9841619,412,LOW_RATE
142,394,168,52,3107,3107,10280905,216,LOW_RATE
207,511,262,52,3298,3298,0,164,LOW_RATE
91,246,66,52,113,3166,7632745,412,LOW_RATE
123,511,158,52,111,3147,7635198,412,LOW_RATE
111,467,134,52,2239,2239,5946772,472,LOW_RATE
146,394,165,52,3311,3311,8686201,216,LOW_RATE
147,394,164,52,3271,3271,10690851,216,LOW_RATE
118,511,159,52,2947,2947,7712643,412,LOW_RATE
174,511,224,52,3093,3093,8628245,216,LOW_RATE
121,511,158,52,57,17045,7489548,412,LOW_RATE
116,511,160,52,3093,3093,7740358,412,LOW_RATE
178,511,222,52,3900,3900,10776969,216,LOW_RATE
111,387,87,52,3000,3000,5985221,632,LOW_RATE
122,511,158,52,255,2511,7751534,412,LOW_RATE
120,511,158,52,3053,15498,7612406,412,LOW_RATE
207,511,262,52,3250,3250,0,164,LOW_RATE
174,511,224,52,3275,3275,10258879,216,LOW_RATE
149,394,164,52,3187,3187,10494022,216,LOW_RATE
168,394,195,52,3256,3256,0,164,LOW_RATE
120,511,158,52,3032,11946,7468828,412,LOW_RATE
117,511,159,52,3076,10806,7677751,412,LOW_RATE
118,467,142,52,3098,3098,7639171,412,LOW_RATE
117,511,159,52,23,8270,7692667,412,LOW_RATE
120,511,158,52,3056,3056,7709415,412,LOW_RATE
87,246,66,52,185,4184,7761906,412,LOW_RATE
211,394,175,60,0,0,3834499,612,LOW_RATE
96,387,92,52,3079,3079,5918226,632,LOW_RATE
119,511,158,52,3153,13224,7461912,412,LOW_RATE
324,511,225,60,0,0,3820530,760,LOW_RATE
124,511,157,52,3111,1042858,9635592,412,LOW_RATE
124,511,157,52,13,4480,7237708,412,LOW_RATE
123,511,157,52,3084,5623,7696159,412,LOW_RATE
60,60,0,-1,0,0,14017221,88,LOW_RATE
122,511,158,52,2998,2998,7683233,412,LOW_RATE
152,511,200,52,2886,2886,4811035,276,LOW_RATE
114,467,143,52,2981,2981,7668064,412,LOW_RATE
106,387,89,52,3017,3017,5895707,632,LOW_RATE
121,511,158,52,2917,8185,7686712,412,LOW_RATE
90,246,66,52,9,3253,7626067,412,LOW_RATE
120,467,141,52,3596,3596,7689531,412,LOW_RATE
207,511,262,52,3238,3238,0,164,LOW_RATE
101,387,90,52,2978,2978,5906103,632,LOW_RATE
122,511,158,52,12,10239,7219808,412,LOW_RATE
120,387,86,52,3029,3029,5928087,632,LOW_RATE
324,511,225,60,0,0,3825568,760,LOW_RATE
98,387,91,52,3091,3091,5904919,632,LOW_RATE
90,387,93,52,2925,2925,5999136,632,LOW_RATE
176,511,223,52,3244,3244,10644695,216,LOW_RATE
122,511,158,52,3062,3062,7738787,412,LOW_RATE
179,511,222,52,3203,3203,10506329,216,LOW_RATE
148,394,164,52,3242,3242,10613573,216,LOW_RATE
103,387,90,52,2948,2948,6000871,632,LOW_RATE
122,511,158,52,107,6361,7698434,412,LOW_RATE
119,511,158,52,2465,3025,7704137,412,LOW_RATE
386,511,205,52,1344,52545,5752294,724,LOW_RATE
101,387,91,52,3078,3078,5944872,632,LOW_RATE
110,467,144,52,2948,2948,7648880,412,LOW_RATE
90,246,66,52,183,3211,7753109,412,LOW_RATE
168,394,195,52,3274,3274,0,164,LOW_RATE
328,328,0,-1,0,0,14090043,68,LOW_RATE
151,394,163,52,3277,3277,10474009,216,LOW_RATE
120,511,159,52,26,13819,7662073,412,LOW_RATE
376,511,210,60,0,0,5314632,692,LOW_RATE
177,511,222,52,3264,3264,10744817,216,LOW_RATE
89,246,66,52,89,17901,7654682,412,LOW_RATE
168,394,195,52,3290,3290,0,164,LOW_RATE
207,511,262,52,3388,3388,0,164,LOW_RATE
72,72,0,-1,0,0,0,48,LOW_RATE
182,511,220,52,3194,3194,10762609,216,LOW_RATE
305,511,236,60,0,0,2222784,604,LOW_RATE
121,511,158,52,2689,2689,7721479,412,LOW_RATE
92,246,66,52,58,17105,7260817,412,LOW_RATE
116,467,142,52,3138,3138,7730176,412,LOW_RATE
117,511,159,52,3088,8166,7687372,412,LOW_RATE
253,352,145,60,0,0,3127028,640,LOW_RATE
125,511,157,52,22,3176,7721890,412,LOW_RATE
86,246,66,52,180,3183,7730147,412,LOW_RATE
118,511,159,52,3093,3093,7704897,412,LOW_RATE
224,352,158,60,0,0,0,372,LOW_RATE
114,467,143,52,3165,3165,7696566,412,LOW_RATE
124,511,157,52,3009,3009,7720895,412,LOW_RATE
126,511,157,52,2909,14255,7651911,412,LOW_RATE
207,511,262,52,3240,3240,0,164,LOW_RATE
140,396,170,52,5121,5121,5009807,216,LOW_RATE
89,246,66,52,90,3236,7644384,412,LOW_RATE
89,246,66,52,229,3266,7725017,412,LOW_RATE
152,394,162,52,4519,4519,10799186,216,LOW_RATE
123,511,158,52,121,9113,7691178,412,LOW_RATE
114,467,143,52,3106,3106,7741720,412,LOW_RATE
81,352,95,52,450,3434,0,516,LOW_RATE
114,387,87,52,2988,2988,5906669,632,LOW_RATE
125,511,157,52,264,3228,7651118,412,LOW_RATE
297,394,164,60,0,0,0,372,LOW_RATE
81,352,95,52,450,3434,0,516,LOW_RATE
114,387,87,52,3044,3044,5954536,632,LOW_RATE
177,511,222,52,2868,2868,8599044,216,LOW_RATE
86,246,67,52,61,17856,7619422,412,LOW_RATE
168,394,195,52,3219,3219,0,164,LOW_RATE
150,394,163,52,3299,3299,10642004,216,LOW_RATE
168,394,195,52,3194,3194,0,164,LOW_RATE
120,511,158,52,12,5234,7229547,412,LOW_RATE
120,511,159,52,3047,8386,7668731,412,LOW_RATE
88,246,66,52,8,15445,7664138,412,LOW_RATE
143,394,167,52,3376,3376,10716651,216,LOW_RATE
118,387,86,52,3029,3029,5931562,632,LOW_RATE
92,387,95,52,3041,3041,5963216,632,LOW_RATE
122,511,158,52,3714,1032344,9262636,412,LOW_RATE
126,511,157,52,3014,1036820,9293347,412,LOW_RATE
168,394,195,52,3102,3102,0,164,LOW_RATE
295,608,237,52,1429,1429,3816888,860,LOW_RATE
92,387,93,52,3011,3011,5948344,632,LOW_RATE
117,467,142,52,3045,21864,7475398,412,LOW_RATE
168,394,195,52,3544,3544,0,164,LOW_RATE
72,72,0,-1,0,0,14013076,88,LOW_RATE
124,511,158,52,2583,41480,7758634,412,LOW_RATE
118,511,159,52,24,7706,7678313,412,LOW_RATE
305,511,236,60,0,0,2240793,604,LOW_RATE
122,511,158,52,3064,3064,7694502,412,LOW_RATE
170,511,227,52,3189,3189,8631159,216,LOW_RATE
95,246,67,52,244,5031,7753821,412,LOW_RATE
123,511,158,52,3046,7685,7688277,412,LOW_RATE
110,511,150,52,1786,13223,5983771,472,LOW_RATE
107,387,90,52,3079,3079,5998548,632,LOW_RATE
98,387,93,52,4677,4677,6018776,632,LOW_RATE
176,511,223,52,3140,3140,8645948,216,LOW_RATE
146,394,165,52,3223,3223,10326890,216,LOW_RATE
108,394,126,52,2812,15667,10201220,360,LOW_RATE
207,511,262,52,3272,3272,0,164,LOW_RATE
181,511,220,52,3203,3203,9624072,216,LOW_RATE
346,516,197,52,248,248,6457051,672,LOW_RATE
104,394,118,52,83,20292,7693953,412,LOW_RATE
261,521,177,52,275,275,4001608,852,LOW_RATE
102,351,102,52,3019,3019,7679271,412,LOW_RATE
109,395,117,52,708,3563,7713014,412,LOW_RATE
111,394,126,52,3232,13615,10214999,360,LOW_RATE
115,395,116,52,3077,10615,7668693,412,LOW_RATE
86,246,66,52,2997,11288,7240076,412,LOW_RATE
116,467,142,52,12,17966,7624713,412,LOW_RATE
110,394,117,52,3428,35732,7723747,412,LOW_RATE
112,394,116,52,3040,21492,7691417,412,LOW_RATE
107,395,117,52,3053,21038,7618186,412,LOW_RATE
101,351,102,52,3005,3005,7653072,412,LOW_RATE
103,395,118,52,3021,25420,7634177,412,LOW_RATE
109,394,117,52,3056,1050057,9843525,412,LOW_RATE
