% isAttack HIGH_RATE:	2000
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,7-9,12,17,27,34-35,40'

@attribute total_fpackets numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute std_bpktl numeric
@attribute min_biat numeric
@attribute mean_idle numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
8,406,121,52,183,152,7796505,4,1,LOW_RATE
8,406,121,52,183,84,7887983,4,1,LOW_RATE
8,465,143,52,183,13,7909785,4,1,LOW_RATE
10,553,155,52,183,84,5158877,4,1,LOW_RATE
8,384,114,52,183,251,7892437,4,1,LOW_RATE
8,406,122,52,171,57,10043015,4,1,LOW_RATE
10,553,155,52,183,78,5161482,4,1,LOW_RATE
9,405,114,52,183,14,7533812,4,1,LOW_RATE
8,385,113,52,183,273,7775462,4,1,LOW_RATE
16,554,243,52,215,57,4218452,11,1,LOW_RATE
8,405,123,52,183,62,7798761,4,1,LOW_RATE
9,384,108,52,183,131,6284094,4,1,LOW_RATE
9,405,115,52,183,248,6276930,4,1,LOW_RATE
8,467,142,52,183,19,7926313,4,1,LOW_RATE
8,385,114,52,183,257,7759340,4,1,LOW_RATE
8,466,142,52,183,296,7861564,4,1,LOW_RATE
8,405,121,52,197,2729,7932374,4,1,LOW_RATE
8,384,113,52,183,42,7862638,4,1,LOW_RATE
8,406,122,52,183,245,7760272,4,1,LOW_RATE
8,405,121,52,183,37,10265447,4,1,LOW_RATE
8,384,113,52,197,2935,7842021,4,1,LOW_RATE
8,384,113,52,183,423,7900257,4,1,LOW_RATE
8,384,114,52,183,94,7782901,4,1,LOW_RATE
8,385,113,52,183,323,7838881,4,1,LOW_RATE
8,466,143,52,171,56,7867242,4,1,LOW_RATE
10,553,156,52,183,337,5195358,4,1,LOW_RATE
9,466,134,52,171,72,6225356,4,1,LOW_RATE
10,405,110,52,241,72,6279513,1,1,LOW_RATE
8,405,121,52,183,31,7796598,4,1,LOW_RATE
15,406,162,52,215,22,4817591,11,1,LOW_RATE
10,384,103,52,241,315,6280878,1,1,LOW_RATE
8,405,120,52,197,3405,7916713,4,1,LOW_RATE
8,405,121,52,183,154,10286330,4,1,LOW_RATE
8,509,157,52,183,260,7843527,4,1,LOW_RATE
8,385,115,52,197,5169,7838315,4,1,LOW_RATE
8,465,143,52,183,77,7887811,4,1,LOW_RATE
8,405,121,52,183,48,10244697,4,1,LOW_RATE
8,406,122,52,183,167,7886945,4,1,LOW_RATE
9,406,114,52,183,21,6134210,4,1,LOW_RATE
9,385,107,52,183,34,7549636,4,1,LOW_RATE
8,554,172,52,183,266,7807562,4,1,LOW_RATE
8,385,114,52,183,292,7760737,4,1,LOW_RATE
17,466,208,52,215,113,3718246,10,1,LOW_RATE
8,467,142,52,183,149,7785339,4,1,LOW_RATE
17,465,206,52,215,13,3612067,10,1,LOW_RATE
13,246,95,60,0,0,2890231,8,0,LOW_RATE
12,306,125,60,1290,260,3047839,8,1,LOW_RATE
8,406,121,52,183,174,7587323,4,1,LOW_RATE
9,406,115,52,183,26,6072216,4,1,LOW_RATE
8,466,142,52,183,113,7778606,4,1,LOW_RATE
15,509,212,52,215,174,4602886,11,1,LOW_RATE
8,466,142,52,171,26,7797949,4,1,LOW_RATE
8,467,142,52,183,279,7921787,4,1,LOW_RATE
14,406,155,52,215,55,5735358,11,1,LOW_RATE
8,467,142,52,183,17,7925317,4,1,LOW_RATE
8,466,143,52,183,280,7825654,4,1,LOW_RATE
9,405,114,52,183,108,6229994,4,1,LOW_RATE
13,466,186,60,0,0,5914785,10,0,LOW_RATE
8,385,114,52,183,213,7813993,4,1,LOW_RATE
13,394,94,52,2177,549,0,1,1,LOW_RATE
8,405,121,52,183,15,10058525,4,1,LOW_RATE
9,385,108,52,183,173,7554358,4,1,LOW_RATE
8,406,121,52,183,458,7887657,4,1,LOW_RATE
17,385,166,52,215,130,3729896,10,1,LOW_RATE
10,406,110,52,241,21,6277158,1,1,LOW_RATE
8,406,121,52,183,86,7869260,4,1,LOW_RATE
9,385,108,52,183,242,7553154,4,1,LOW_RATE
8,467,142,52,197,3085,7862810,4,1,LOW_RATE
10,554,155,52,183,111,5187312,4,1,LOW_RATE
8,406,121,52,183,133,7805728,4,1,LOW_RATE
8,467,143,52,183,29,7640115,4,1,LOW_RATE
12,394,166,60,0,0,2989168,8,0,LOW_RATE
12,246,93,60,0,0,2984381,8,0,LOW_RATE
12,307,126,52,1492,215,2912148,8,1,LOW_RATE
15,384,160,60,0,0,4597136,10,0,LOW_RATE
9,406,115,52,171,21,7529700,4,1,LOW_RATE
9,554,162,52,183,266,6140738,4,1,LOW_RATE
8,385,114,52,171,127,7753441,4,1,LOW_RATE
8,466,141,52,183,311,7799652,4,1,LOW_RATE
8,385,113,52,183,122,7802566,4,1,LOW_RATE
11,466,186,52,183,103,6206526,6,1,LOW_RATE
8,465,143,52,183,223,7854656,4,1,LOW_RATE
8,405,122,52,183,170,10281064,4,1,LOW_RATE
8,405,122,52,183,12,7815640,4,1,LOW_RATE
8,466,143,52,183,128,7774970,4,1,LOW_RATE
8,405,120,52,183,13,7793074,4,1,LOW_RATE
8,465,142,52,183,12,7930760,4,1,LOW_RATE
8,385,114,52,183,142,10089659,4,1,LOW_RATE
8,465,142,52,183,291,7879206,4,1,LOW_RATE
8,406,121,52,171,10,7939451,4,1,LOW_RATE
8,405,121,52,183,32,10240462,4,1,LOW_RATE
9,385,107,52,183,162,7558411,4,1,LOW_RATE
8,405,121,52,183,32,10224278,4,1,LOW_RATE
8,385,114,52,183,22,7784300,4,1,LOW_RATE
8,467,142,52,183,217,7796947,4,1,LOW_RATE
9,554,163,52,183,251,6123758,4,1,LOW_RATE
8,466,142,52,183,233,7802159,4,1,LOW_RATE
8,385,114,52,197,3239,7818497,4,1,LOW_RATE
8,405,121,52,197,3153,7897137,4,1,LOW_RATE
10,405,110,52,241,70,6286695,1,1,LOW_RATE
16,554,241,52,215,71,4218820,11,1,LOW_RATE
8,509,157,52,197,2818,7881247,4,1,LOW_RATE
8,406,122,52,171,60,10121726,4,1,LOW_RATE
8,509,158,52,183,52,7842103,4,1,LOW_RATE
8,467,142,52,183,12,7854857,4,1,LOW_RATE
8,466,143,52,183,246,7881818,4,1,LOW_RATE
16,554,244,52,215,14,4220009,11,1,LOW_RATE
12,246,93,60,0,0,3125590,8,0,LOW_RATE
8,405,121,52,197,3269,7921183,4,1,LOW_RATE
9,467,135,52,183,27,6170404,4,1,LOW_RATE
8,467,143,52,183,101,7780958,4,1,LOW_RATE
11,246,95,60,0,0,1796672,7,0,LOW_RATE
12,225,85,52,1492,224,2952135,8,1,LOW_RATE
15,406,175,60,0,0,3714529,9,0,LOW_RATE
8,406,121,52,183,107,7854899,4,1,LOW_RATE
8,406,121,52,197,3218,7916733,4,1,LOW_RATE
8,405,122,52,197,3272,7876398,4,1,LOW_RATE
8,466,143,52,183,85,7815819,4,1,LOW_RATE
8,509,157,52,171,149,7798083,4,1,LOW_RATE
8,405,121,52,183,14,10218904,4,1,LOW_RATE
8,384,113,52,183,125,7594413,4,1,LOW_RATE
8,554,173,52,183,102,7803210,4,1,LOW_RATE
8,467,142,52,183,262,7793303,4,1,LOW_RATE
8,509,157,52,183,138,7797336,4,1,LOW_RATE
8,465,142,52,183,229,7865611,4,1,LOW_RATE
8,385,113,52,183,279,7803322,4,1,LOW_RATE
8,385,114,52,183,128,7789348,4,1,LOW_RATE
8,406,121,52,183,143,7773296,4,1,LOW_RATE
8,466,142,52,183,109,7801108,4,1,LOW_RATE
8,466,143,52,183,823,7845755,4,1,LOW_RATE
8,384,114,52,183,115,7871209,4,1,LOW_RATE
8,466,142,52,183,112,7788719,4,1,LOW_RATE
8,465,143,52,183,71,7610586,4,1,LOW_RATE
9,384,108,52,183,122,6273160,4,1,LOW_RATE
8,465,142,52,183,132,7833580,4,1,LOW_RATE
8,406,121,52,183,264,7812657,4,1,LOW_RATE
8,406,122,52,183,252,7875351,4,1,LOW_RATE
10,385,102,52,183,143,5253136,4,1,LOW_RATE
8,406,121,52,171,14,7861125,4,1,LOW_RATE
8,406,122,52,183,124,7775207,4,1,LOW_RATE
13,465,185,60,0,0,4948414,10,0,LOW_RATE
8,466,142,52,183,89,7818729,4,1,LOW_RATE
8,385,113,52,183,351,7831577,4,1,LOW_RATE
9,467,135,52,183,122,6106469,4,1,LOW_RATE
8,406,122,52,183,87,7875154,4,1,LOW_RATE
8,466,143,52,183,98,7804152,4,1,LOW_RATE
8,554,172,52,183,105,7790013,4,1,LOW_RATE
8,465,142,52,183,288,7881427,4,1,LOW_RATE
8,406,121,52,183,105,7913845,4,1,LOW_RATE
8,467,142,52,183,131,7867158,4,1,LOW_RATE
8,467,143,52,197,3182,7903578,4,1,LOW_RATE
8,466,142,52,183,312,7858217,4,1,LOW_RATE
8,466,142,52,183,217,7907494,4,1,LOW_RATE
8,384,113,52,197,3203,7807639,4,1,LOW_RATE
8,554,173,52,183,100,7816371,4,1,LOW_RATE
8,405,122,52,183,120,7815982,4,1,LOW_RATE
8,405,120,52,183,34,10282612,4,1,LOW_RATE
8,554,174,52,183,14,7821726,4,1,LOW_RATE
8,554,172,52,183,137,7790966,4,1,LOW_RATE
8,406,122,52,183,121,7778937,4,1,LOW_RATE
8,384,114,52,183,209,7855325,4,1,LOW_RATE
8,405,122,52,197,3153,7887417,4,1,LOW_RATE
8,467,143,52,183,108,7905070,4,1,LOW_RATE
8,385,114,52,183,242,7801092,4,1,LOW_RATE
17,405,175,52,215,256,3707560,10,1,LOW_RATE
8,406,121,52,183,253,7933014,4,1,LOW_RATE
8,385,114,52,183,263,7764103,4,1,LOW_RATE
8,465,142,52,183,55,7894120,4,1,LOW_RATE
8,466,142,52,183,245,7843597,4,1,LOW_RATE
9,467,135,52,183,131,6172289,4,1,LOW_RATE
16,467,199,52,215,146,4699212,11,1,LOW_RATE
8,406,122,52,183,217,7807919,4,1,LOW_RATE
8,406,123,52,183,109,7867999,4,1,LOW_RATE
9,405,113,52,183,54,6227675,4,1,LOW_RATE
8,406,122,52,183,377,7938207,4,1,LOW_RATE
9,466,134,52,171,11,6233324,4,1,LOW_RATE
8,509,157,52,171,22,7816533,4,1,LOW_RATE
8,465,141,52,171,147,7809164,4,1,LOW_RATE
8,509,157,52,171,148,7808282,4,1,LOW_RATE
8,466,143,52,183,111,7802594,4,1,LOW_RATE
10,553,154,52,183,231,5196831,4,1,LOW_RATE
8,406,122,52,183,226,7927026,4,1,LOW_RATE
8,405,121,52,183,22,7783673,4,1,LOW_RATE
8,405,121,52,197,3258,7930497,4,1,LOW_RATE
8,405,122,52,183,25,7820777,4,1,LOW_RATE
8,406,121,52,183,94,7907885,4,1,LOW_RATE
8,385,114,52,183,114,7797560,4,1,LOW_RATE
8,406,121,52,183,150,7806479,4,1,LOW_RATE
8,465,143,52,183,137,7838713,4,1,LOW_RATE
10,406,110,52,241,20,6273951,1,1,LOW_RATE
8,406,121,52,183,27,7333395,4,1,LOW_RATE
8,406,122,52,183,130,7774449,4,1,LOW_RATE
8,406,121,52,183,25,7858297,4,1,LOW_RATE
8,406,123,52,171,11,7690860,4,1,LOW_RATE
15,406,165,52,215,25,4825811,11,1,LOW_RATE
8,554,174,52,183,96,7814452,4,1,LOW_RATE
8,467,142,52,183,143,7870815,4,1,LOW_RATE
8,406,121,52,197,2354,7891098,4,1,LOW_RATE
8,554,173,52,183,417,7800853,4,1,LOW_RATE
8,385,114,52,197,3218,7833830,4,1,LOW_RATE
8,405,122,52,183,241,10230954,4,1,LOW_RATE
8,466,142,52,183,211,7820496,4,1,LOW_RATE
9,406,115,52,171,12,6148256,4,1,LOW_RATE
9,467,135,52,183,139,6169987,4,1,LOW_RATE
8,384,115,52,183,338,7903360,4,1,LOW_RATE
8,384,114,52,183,40,7880917,4,1,LOW_RATE
9,554,163,52,197,1346,6141413,4,1,LOW_RATE
8,406,122,52,183,96,7913026,4,1,LOW_RATE
8,466,143,52,183,263,7904604,4,1,LOW_RATE
9,467,135,52,171,23,6105449,4,1,LOW_RATE
8,405,120,52,197,3139,7907367,4,1,LOW_RATE
8,466,143,52,183,3067,7790914,4,1,LOW_RATE
8,509,158,52,183,651,7883140,4,1,LOW_RATE
13,306,70,52,2177,267,0,1,1,LOW_RATE
8,405,122,52,183,353,10285351,4,1,LOW_RATE
8,554,174,52,183,150,7797370,4,1,LOW_RATE
8,405,121,52,183,15,10222676,4,1,LOW_RATE
8,405,121,52,197,2622,10276217,4,1,LOW_RATE
8,384,114,52,197,3188,7803310,4,1,LOW_RATE
8,509,156,52,183,21,7815109,4,1,LOW_RATE
8,385,113,52,183,34,7784958,4,1,LOW_RATE
8,406,121,52,183,22,7721370,4,1,LOW_RATE
8,465,141,52,183,3304,7555164,4,1,LOW_RATE
9,553,164,52,183,305,6236794,4,1,LOW_RATE
8,466,142,52,183,152,7791141,4,1,LOW_RATE
9,385,107,52,171,128,6080615,4,1,LOW_RATE
8,385,114,52,183,23,7796803,4,1,LOW_RATE
8,406,121,52,183,94,7893904,4,1,LOW_RATE
8,405,121,52,183,31,10213709,4,1,LOW_RATE
8,385,114,52,183,434,7840976,4,1,LOW_RATE
14,406,166,60,0,0,4399080,10,0,LOW_RATE
8,466,141,52,183,210,7885585,4,1,LOW_RATE
9,405,115,52,183,92,6229771,4,1,LOW_RATE
8,465,142,52,183,315,7850371,4,1,LOW_RATE
12,509,229,52,183,121,7374812,8,1,LOW_RATE
8,554,174,52,183,12,7812005,4,1,LOW_RATE
12,246,93,60,0,0,2997592,8,0,LOW_RATE
8,405,121,52,197,3103,7895663,4,1,LOW_RATE
8,405,123,52,183,84,7809107,4,1,LOW_RATE
8,405,123,52,183,220,7836104,4,1,LOW_RATE
8,384,113,52,197,3138,7824443,4,1,LOW_RATE
7,246,73,52,2193,294,0,1,1,LOW_RATE
8,405,121,52,197,3213,7875654,4,1,LOW_RATE
11,246,89,60,0,0,2927825,8,0,LOW_RATE
8,466,142,52,183,157,7782367,4,1,LOW_RATE
8,406,121,52,183,97,7896144,4,1,LOW_RATE
9,467,134,52,171,22,6104797,4,1,LOW_RATE
8,406,121,52,183,105,7909470,4,1,LOW_RATE
8,465,142,52,183,24,7812795,4,1,LOW_RATE
8,509,157,52,183,108,7825339,4,1,LOW_RATE
8,406,121,52,183,26,10153639,4,1,LOW_RATE
16,554,241,52,215,59,4218018,11,1,LOW_RATE
8,467,144,52,183,147,7887316,4,1,LOW_RATE
9,466,134,52,183,85,6296968,4,1,LOW_RATE
8,406,122,52,197,3280,7919710,4,1,LOW_RATE
8,466,142,52,183,148,7831875,4,1,LOW_RATE
8,405,121,52,183,12,7817846,4,1,LOW_RATE
14,405,156,52,215,13,5719732,11,1,LOW_RATE
8,554,173,52,183,783,7674106,4,1,LOW_RATE
8,466,144,52,171,12,7568948,4,1,LOW_RATE
17,385,166,52,215,130,3729570,10,1,LOW_RATE
10,554,155,52,183,68,5186249,4,1,LOW_RATE
9,406,114,52,183,334,6295054,4,1,LOW_RATE
8,385,114,52,183,213,7820677,4,1,LOW_RATE
16,384,162,52,215,222,4242843,10,1,LOW_RATE
8,509,158,52,183,274,7856561,4,1,LOW_RATE
8,384,113,52,197,3341,7856893,4,1,LOW_RATE
8,385,115,52,171,111,7607918,4,1,LOW_RATE
8,406,120,52,183,160,7895405,4,1,LOW_RATE
9,405,114,52,183,875,6222707,4,1,LOW_RATE
8,385,114,52,171,116,7607207,4,1,LOW_RATE
10,509,141,52,183,138,5193787,4,1,LOW_RATE
8,406,123,52,171,71,10141105,4,1,LOW_RATE
8,554,172,52,183,125,7785869,4,1,LOW_RATE
8,406,122,52,171,12,7855285,4,1,LOW_RATE
9,554,163,52,183,195,6112603,4,1,LOW_RATE
8,405,121,52,183,124,7793656,4,1,LOW_RATE
8,384,115,52,183,40,7877227,4,1,LOW_RATE
10,405,110,52,241,77,6285438,1,1,LOW_RATE
9,554,163,52,183,79,6109111,4,1,LOW_RATE
9,554,164,52,183,316,6117795,4,1,LOW_RATE
11,246,89,60,0,0,3032152,8,0,LOW_RATE
8,385,114,52,183,259,7828037,4,1,LOW_RATE
9,554,164,52,183,241,6124447,4,1,LOW_RATE
8,406,122,52,183,124,7907959,4,1,LOW_RATE
8,406,122,52,183,54,7895521,4,1,LOW_RATE
8,384,113,52,197,3113,7836088,4,1,LOW_RATE
8,554,174,52,183,338,7811134,4,1,LOW_RATE
8,465,142,52,183,96,7895494,4,1,LOW_RATE
9,385,108,52,183,33,7541738,4,1,LOW_RATE
8,509,157,52,183,21,7815864,4,1,LOW_RATE
8,384,113,52,197,3158,7823692,4,1,LOW_RATE
8,466,143,52,171,12,7794865,4,1,LOW_RATE
8,554,174,52,183,78,7663923,4,1,LOW_RATE
16,509,226,52,215,195,4060492,10,1,LOW_RATE
8,467,142,52,183,15,7711061,4,1,LOW_RATE
8,554,174,52,197,3162,7807396,4,1,LOW_RATE
8,405,121,52,183,33,10221356,4,1,LOW_RATE
8,405,120,52,183,91,7865511,4,1,LOW_RATE
8,554,171,52,183,299,7819133,4,1,LOW_RATE
8,465,142,52,183,210,7872139,4,1,LOW_RATE
8,384,113,52,183,173,7787924,4,1,LOW_RATE
8,385,114,52,183,299,7812500,4,1,LOW_RATE
8,406,122,52,183,94,7896827,4,1,LOW_RATE
8,405,121,52,183,225,7725804,4,1,LOW_RATE
8,466,142,52,183,328,7822660,4,1,LOW_RATE
8,384,114,52,183,200,7907390,4,1,LOW_RATE
8,406,122,52,183,20,7666183,4,1,LOW_RATE
8,384,114,52,183,261,7895982,4,1,LOW_RATE
8,406,122,52,197,2835,7903306,4,1,LOW_RATE
9,406,115,52,183,262,6286265,4,1,LOW_RATE
8,554,174,52,183,124,7793108,4,1,LOW_RATE
8,406,122,52,183,22,7919722,4,1,LOW_RATE
8,553,172,52,197,3226,7758200,4,1,LOW_RATE
8,406,120,52,171,30,7853798,4,1,LOW_RATE
10,509,143,52,241,16,6274001,1,1,LOW_RATE
8,384,113,52,183,110,7885939,4,1,LOW_RATE
8,405,121,52,171,24,7527194,4,1,LOW_RATE
8,466,142,52,197,3341,7841379,4,1,LOW_RATE
8,554,173,52,183,109,7811828,4,1,LOW_RATE
8,405,121,52,183,12,9768555,4,1,LOW_RATE
8,384,115,52,183,216,7883769,4,1,LOW_RATE
8,246,68,52,2193,258,0,1,1,LOW_RATE
8,405,122,52,183,14,10057528,4,1,LOW_RATE
10,553,155,52,183,1052,5193060,4,1,LOW_RATE
8,384,113,52,183,27,7672986,4,1,LOW_RATE
8,393,117,52,182,249,7854504,4,1,LOW_RATE
8,244,65,52,182,10,10030074,4,1,LOW_RATE
8,304,86,52,182,208,7727962,4,1,LOW_RATE
8,405,120,52,183,207,7907075,4,1,LOW_RATE
8,466,141,52,183,217,7869489,4,1,LOW_RATE
8,304,86,52,182,245,7926257,4,1,LOW_RATE
8,466,143,52,171,76,7547835,4,1,LOW_RATE
8,304,86,52,170,90,7325932,4,1,LOW_RATE
8,305,86,52,182,9,7790632,4,1,LOW_RATE
8,405,121,52,183,37,7930236,4,1,LOW_RATE
8,244,66,52,182,8,7747563,4,1,LOW_RATE
7,350,113,52,2193,272,0,1,1,LOW_RATE
9,393,111,52,182,237,6278353,4,1,LOW_RATE
9,393,110,52,170,89,6190608,4,1,LOW_RATE
8,305,87,52,182,5,7820778,4,1,LOW_RATE
10,466,129,52,241,116,6280561,1,1,LOW_RATE
8,304,86,52,170,90,7701903,4,1,LOW_RATE
8,223,58,52,182,174,7939227,4,1,LOW_RATE
8,348,100,52,182,96,7815853,4,1,LOW_RATE
8,393,117,52,182,13,7862965,4,1,LOW_RATE
9,393,110,52,182,235,7538988,4,1,LOW_RATE
8,349,103,52,182,80,7798683,4,1,LOW_RATE
8,348,101,52,182,93,7752951,4,1,LOW_RATE
8,405,121,52,183,423,7947462,4,1,LOW_RATE
8,244,66,52,182,334,7834237,4,1,LOW_RATE
8,244,65,52,196,6863,7835257,4,1,LOW_RATE
8,405,120,52,183,83,7823563,4,1,LOW_RATE
8,405,121,52,171,54,7891066,4,1,LOW_RATE
8,348,101,52,182,172,7832024,4,1,LOW_RATE
10,350,93,52,1492,256,0,1,1,LOW_RATE
8,393,117,52,182,202,7872411,4,1,LOW_RATE
9,466,135,52,183,231,6076539,4,1,LOW_RATE
8,405,121,52,183,312,7926688,4,1,LOW_RATE
8,305,86,52,182,79,7803795,4,1,LOW_RATE
8,244,66,52,182,8,10028213,4,1,LOW_RATE
8,349,102,52,182,145,7561493,4,1,LOW_RATE
8,466,142,52,183,245,7769363,4,1,LOW_RATE
17,392,170,52,238,1120,3713007,10,1,LOW_RATE
9,349,96,52,182,148,6255661,4,1,LOW_RATE
8,393,117,52,182,390,7765952,4,1,LOW_RATE
8,348,101,52,182,180,7845714,4,1,LOW_RATE
16,304,118,52,213,259,4237171,11,1,LOW_RATE
8,244,66,52,182,100,7830182,4,1,LOW_RATE
8,349,101,52,182,19,7829487,4,1,LOW_RATE
8,223,59,52,170,80,7747257,4,1,LOW_RATE
8,349,101,52,182,144,7818003,4,1,LOW_RATE
8,349,101,52,182,224,7887284,4,1,LOW_RATE
8,244,65,52,182,104,7777432,4,1,LOW_RATE
11,246,89,60,0,0,3016125,8,0,LOW_RATE
8,393,116,52,182,114,7907087,4,1,LOW_RATE
8,304,86,52,182,70,7864778,4,1,LOW_RATE
8,304,86,52,182,89,7903578,4,1,LOW_RATE
8,393,116,52,182,185,7758221,4,1,LOW_RATE
8,304,85,52,196,2908,7915326,4,1,LOW_RATE
9,393,110,52,170,7,6233330,4,1,LOW_RATE
8,349,102,52,182,9,7790042,4,1,LOW_RATE
8,244,65,52,182,71,7772993,4,1,LOW_RATE
9,304,82,52,170,7,6221947,4,1,LOW_RATE
9,304,81,52,182,8,6226261,4,1,LOW_RATE
10,348,91,52,182,1526,5197996,4,1,LOW_RATE
8,405,120,52,183,134,7904919,4,1,LOW_RATE
8,349,101,52,182,8,7937018,4,1,LOW_RATE
8,305,86,52,182,80,7810558,4,1,LOW_RATE
8,304,86,52,182,8,7836579,4,1,LOW_RATE
8,405,122,52,183,27,7916561,4,1,LOW_RATE
8,393,117,52,196,3412,7919463,4,1,LOW_RATE
8,304,86,52,182,69,7871683,4,1,LOW_RATE
8,349,101,52,182,8,10196955,4,1,LOW_RATE
8,349,102,52,182,293,9922108,4,1,LOW_RATE
8,466,142,52,183,548,10306533,4,1,LOW_RATE
8,393,117,52,182,16,7882727,4,1,LOW_RATE
8,466,143,52,183,85,7852459,4,1,LOW_RATE
8,466,142,52,171,12,7552131,4,1,LOW_RATE
9,393,110,52,170,8,6188207,4,1,LOW_RATE
8,466,142,52,183,221,7870234,4,1,LOW_RATE
8,305,86,52,182,193,7807201,4,1,LOW_RATE
16,348,140,52,213,71,4214858,11,1,LOW_RATE
8,304,85,52,182,91,7816153,4,1,LOW_RATE
3,328,0,-1,0,0,5311102,0,0,LOW_RATE
8,405,122,52,183,12,7908048,4,1,LOW_RATE
17,405,177,52,239,865,3610904,10,1,LOW_RATE
8,392,116,52,182,203,7850110,4,1,LOW_RATE
10,466,129,52,241,136,6274862,1,1,LOW_RATE
8,349,102,52,182,178,7849706,4,1,LOW_RATE
16,304,122,52,213,87,3877542,10,1,LOW_RATE
10,348,91,52,182,252,5249526,4,1,LOW_RATE
8,304,86,52,170,7,7808953,4,1,LOW_RATE
8,393,117,52,182,349,7927027,4,1,LOW_RATE
9,466,134,52,183,96,7533079,4,1,LOW_RATE
8,223,58,52,182,83,7886751,4,1,LOW_RATE
8,466,142,52,183,342,7871630,4,1,LOW_RATE
8,466,142,52,183,176,7789162,4,1,LOW_RATE
8,405,121,52,183,58,7576174,4,1,LOW_RATE
8,393,117,52,170,204,7750418,4,1,LOW_RATE
9,466,135,52,183,78,6068345,4,1,LOW_RATE
8,349,101,52,182,109,7915215,4,1,LOW_RATE
8,349,101,52,182,178,7813358,4,1,LOW_RATE
9,223,55,52,196,1422,6285552,4,1,LOW_RATE
11,305,122,52,182,4,7592142,7,1,LOW_RATE
8,304,87,52,182,70,7871014,4,1,LOW_RATE
9,349,96,52,182,100,7436741,4,1,LOW_RATE
16,466,199,52,215,75,4760088,11,1,LOW_RATE
8,245,66,52,182,108,7866553,4,1,LOW_RATE
12,307,126,52,1492,219,2959862,8,1,LOW_RATE
9,245,62,52,182,206,6224899,4,1,LOW_RATE
8,244,66,52,182,134,7781657,4,1,LOW_RATE
8,348,101,52,182,217,7847939,4,1,LOW_RATE
8,304,86,52,182,173,7902128,4,1,LOW_RATE
8,304,87,52,182,275,7821164,4,1,LOW_RATE
8,393,117,52,182,229,7847270,4,1,LOW_RATE
8,466,142,52,183,222,7876824,4,1,LOW_RATE
8,304,86,52,182,86,7754457,4,1,LOW_RATE
8,349,102,52,182,69,7877770,4,1,LOW_RATE
8,244,65,52,182,173,7825099,4,1,LOW_RATE
8,466,142,52,183,298,10300768,4,1,LOW_RATE
8,244,65,52,182,214,7816329,4,1,LOW_RATE
8,348,101,52,182,224,7833601,4,1,LOW_RATE
8,348,101,52,182,216,7832164,4,1,LOW_RATE
9,393,111,52,182,182,7611680,4,1,LOW_RATE
12,306,123,60,0,0,3004103,8,0,LOW_RATE
8,349,102,52,182,71,7879277,4,1,LOW_RATE
8,245,65,52,182,246,7875651,4,1,LOW_RATE
8,349,101,52,182,209,7882161,4,1,LOW_RATE
12,225,83,60,0,0,3001401,8,0,LOW_RATE
8,349,101,52,182,174,7887336,4,1,LOW_RATE
8,306,86,52,182,65,7821296,4,1,LOW_RATE
8,304,85,52,182,298,7845957,4,1,LOW_RATE
16,304,121,52,213,89,4169934,10,1,LOW_RATE
8,306,87,52,182,178,10063583,4,1,LOW_RATE
8,392,116,52,182,19,7783802,4,1,LOW_RATE
8,348,102,52,182,170,7829108,4,1,LOW_RATE
8,349,102,52,196,3247,7964133,4,1,LOW_RATE
9,304,81,52,170,8,6221925,4,1,LOW_RATE
8,466,142,52,183,196,7724191,4,1,LOW_RATE
8,349,102,52,170,86,7864564,4,1,LOW_RATE
8,349,101,52,170,4,7540452,4,1,LOW_RATE
14,405,156,52,215,112,5918302,11,1,LOW_RATE
8,393,117,52,182,177,7894590,4,1,LOW_RATE
8,304,86,52,182,72,7884604,4,1,LOW_RATE
8,393,116,52,182,99,7798980,4,1,LOW_RATE
8,405,122,52,183,166,7889887,4,1,LOW_RATE
8,349,101,52,182,111,7791330,4,1,LOW_RATE
9,393,111,52,182,169,7614307,4,1,LOW_RATE
13,350,82,52,2177,270,0,1,1,LOW_RATE
8,405,122,52,183,255,7939887,4,1,LOW_RATE
8,349,101,52,170,88,7865329,4,1,LOW_RATE
8,393,116,52,182,171,7845161,4,1,LOW_RATE
8,306,87,52,182,72,7822794,4,1,LOW_RATE
9,350,157,52,1543,4,0,5,1,LOW_RATE
10,348,91,52,182,169,5247075,4,1,LOW_RATE
8,304,87,52,182,230,7751356,4,1,LOW_RATE
8,244,66,52,182,72,7786807,4,1,LOW_RATE
8,305,86,52,182,5,7808355,4,1,LOW_RATE
8,304,86,52,182,92,7331615,4,1,LOW_RATE
14,223,72,52,213,846,5868353,11,1,LOW_RATE
8,304,86,52,182,179,7919694,4,1,LOW_RATE
