% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,11-12,18,21,26,30,32,40'

@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_biat numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
88,535,240,143289,472445,0,5,4,httpFlood
88,535,240,785,7547539,1995974,2,1,httpFlood
88,535,240,609,3528052,1488397,2,1,httpFlood
88,535,240,593,1954034,1907558,2,2,httpFlood
88,535,240,551,2017732,1974792,2,2,httpFlood
88,535,240,467,2038477,1995247,2,2,httpFlood
88,535,240,14023,13594861,13507701,3,2,httpFlood
88,535,240,404,2039426,1995187,2,2,httpFlood
88,535,240,4254,55000,0,5,4,httpFlood
88,535,240,694,2042987,1996625,2,2,httpFlood
88,535,240,14054,13606507,13520678,3,2,httpFlood
88,535,240,1258,2042604,1995066,2,2,httpFlood
88,535,240,8609,71258,0,5,4,httpFlood
88,535,240,148420,495272,0,5,4,httpFlood
88,535,240,21530,108438,0,5,4,httpFlood
88,535,240,6110,1583728,1527745,2,2,httpFlood
88,535,240,507,2037716,1994804,2,2,httpFlood
88,535,240,402,2042795,1994246,2,2,httpFlood
88,535,240,981,2028849,1985497,2,2,httpFlood
88,535,240,8440,73415,0,5,4,httpFlood
88,535,240,484,2023770,1981348,2,2,httpFlood
88,535,240,642,2032094,1988588,2,2,httpFlood
88,535,240,22786,110370,0,5,4,httpFlood
88,535,240,5855,59247,0,5,4,httpFlood
88,535,240,11268,2015151,1948928,2,2,httpFlood
88,535,240,645,1980396,1937010,2,2,httpFlood
88,535,240,68319,13775456,13526035,3,2,httpFlood
88,535,240,13514,82024,0,5,4,httpFlood
88,535,240,605,1585353,1540956,2,2,httpFlood
88,535,240,22463,113766,0,5,4,httpFlood
88,535,240,4771,56036,0,5,4,httpFlood
88,535,240,21743,109016,0,5,4,httpFlood
88,535,240,630,2037918,1991530,2,2,httpFlood
88,535,240,1332,1605814,1559748,2,2,httpFlood
88,535,240,459,11549798,1992073,2,1,httpFlood
88,60,5,2099,2165,0,3,2,httpFlood
88,535,240,11565,76895,0,5,4,httpFlood
88,535,240,415,2040584,1996499,2,2,httpFlood
88,535,240,481,2040974,1994499,2,2,httpFlood
88,535,240,148605,495579,0,5,4,httpFlood
88,535,240,776,3537566,1499290,2,1,httpFlood
88,535,240,424,2039350,1989933,2,2,httpFlood
88,535,240,5210,58942,0,5,4,httpFlood
88,535,240,3362,2045248,1992817,2,2,httpFlood
88,535,240,636,1602870,1556431,2,2,httpFlood
88,535,240,4597,1594446,1541480,2,2,httpFlood
88,535,240,519,2037595,1992815,2,2,httpFlood
88,535,240,28032,129767,0,5,4,httpFlood
88,535,240,669,2028870,1985195,2,2,httpFlood
88,535,240,647,7581816,1951183,2,1,httpFlood
88,535,240,747,13561230,1931001,2,1,httpFlood
88,535,240,13462,84554,0,5,4,httpFlood
88,535,240,891,2018141,1972413,2,2,httpFlood
88,535,240,1526,1610171,1560538,2,2,httpFlood
88,535,240,594,2022231,1976845,2,2,httpFlood
88,535,240,1270,1593957,1546989,2,2,httpFlood
88,535,240,608,2039436,1995163,2,2,httpFlood
88,535,240,1083,1589001,1542743,2,2,httpFlood
88,535,240,572,2040551,1993348,2,2,httpFlood
88,535,240,150802,496010,0,5,4,httpFlood
88,60,5,1517,1540,0,3,2,httpFlood
88,535,240,9295,71340,0,5,4,httpFlood
88,535,240,858,1580778,1536269,2,2,httpFlood
88,535,240,671,2015275,1969354,2,2,httpFlood
88,535,240,19393,105273,0,5,4,httpFlood
88,535,240,12942,82749,0,5,4,httpFlood
88,535,240,1267,2033957,1987489,2,2,httpFlood
88,535,240,671,2042579,1998235,2,2,httpFlood
88,535,240,573,1609697,1558803,2,2,httpFlood
88,60,5,1868,1932,0,3,2,httpFlood
88,535,240,19595,102168,0,5,4,httpFlood
88,535,240,2073,1580862,1529774,2,2,httpFlood
88,535,240,7795,67561,0,5,4,httpFlood
88,535,240,633,2000336,1956056,2,2,httpFlood
88,535,240,148729,488649,0,5,4,httpFlood
88,535,240,23558,5602642,5486811,3,2,httpFlood
88,535,240,575,2034051,1989656,2,2,httpFlood
88,535,240,147345,491359,0,5,4,httpFlood
88,535,240,644,2039977,1995396,2,2,httpFlood
88,535,240,974,2012088,1966297,2,2,httpFlood
88,535,240,660,1586519,1535541,2,2,httpFlood
88,535,240,230770,736533,0,5,4,httpFlood
88,535,240,512,2041943,1993377,2,2,httpFlood
88,535,240,579,2003550,1954523,2,2,httpFlood
88,60,5,2374,2379,0,3,2,httpFlood
88,535,240,2150,2030169,1982121,2,2,httpFlood
88,535,240,149529,498436,0,5,4,httpFlood
88,535,240,838,1213300,1168373,2,2,httpFlood
88,535,240,615,13563488,1972331,2,1,httpFlood
88,60,5,861,865,0,3,2,httpFlood
88,535,240,1471,13550477,1981075,2,1,httpFlood
88,535,240,628,11540856,1992607,2,1,httpFlood
88,535,240,734,2012816,1969782,2,2,httpFlood
88,535,240,5072,2048325,1992730,2,2,httpFlood
88,535,240,794,15557281,1965150,2,1,httpFlood
88,535,240,1156,2031213,1984839,2,2,httpFlood
88,535,240,149585,491104,0,5,4,httpFlood
88,535,240,535,15560886,1980157,2,1,httpFlood
88,535,240,150844,502301,0,5,4,httpFlood
88,535,240,7878,66823,0,5,4,httpFlood
88,535,240,12551,13592188,13512277,3,2,httpFlood
88,535,240,24600,116574,0,5,4,httpFlood
88,535,240,5091,13546875,1982997,2,1,httpFlood
88,60,5,1091,1150,0,3,2,httpFlood
88,535,240,216698,7265881,1664126,3,1,httpFlood
88,535,240,493,1973082,1929996,2,2,httpFlood
88,535,240,13354,84685,0,5,4,httpFlood
88,535,240,435,2034993,1985666,2,2,httpFlood
88,535,240,27843,141014,0,5,4,httpFlood
88,535,240,5129,57796,0,5,4,httpFlood
88,535,240,895,2025728,1982153,2,2,httpFlood
88,535,240,198,8008288,1090771,2,1,httpFlood
88,535,240,144933,477803,0,5,4,httpFlood
88,535,240,546,2042546,1993788,2,2,httpFlood
88,535,240,797,2018216,1974136,2,2,httpFlood
88,535,240,610,1953482,1907100,2,2,httpFlood
88,535,240,20875,105004,0,5,4,httpFlood
88,535,240,984,1594572,1548998,2,2,httpFlood
88,535,240,535,2010808,1964972,2,2,httpFlood
88,535,240,147491,489514,0,5,4,httpFlood
88,535,240,30330,135545,0,5,4,httpFlood
88,535,240,746,1605977,1557416,2,2,httpFlood
88,535,240,15865,90892,0,5,4,httpFlood
88,535,240,1064,1954174,1906365,2,2,httpFlood
88,535,240,594,2012474,1966746,2,2,httpFlood
88,535,240,595,15566437,1961272,2,1,httpFlood
88,535,240,23032,111179,0,5,4,httpFlood
88,535,240,6113,63887,0,5,4,httpFlood
88,535,240,4910,15583567,15524666,3,2,httpFlood
88,535,240,743,1999281,1948923,2,2,httpFlood
88,535,240,425,2039469,1994346,2,2,httpFlood
88,535,240,555,1591165,1544685,2,2,httpFlood
88,535,240,642,2004373,1961263,2,2,httpFlood
88,535,240,877,1575851,1526745,2,2,httpFlood
88,535,240,719,1566295,1522853,2,2,httpFlood
88,535,240,7661,11556771,1995044,2,1,httpFlood
88,535,240,148849,491964,0,5,4,httpFlood
88,535,240,27492,125631,0,5,4,httpFlood
88,535,240,1294,2039094,1992485,2,2,httpFlood
88,535,240,12724,80537,0,5,4,httpFlood
88,535,240,589,2017208,1972559,2,2,httpFlood
88,535,240,603,2038385,1994574,2,2,httpFlood
88,535,240,148776,489912,0,5,4,httpFlood
88,535,240,1173,1578095,1533152,2,2,httpFlood
88,535,240,147779,488347,0,5,4,httpFlood
88,535,240,147940,490419,0,5,4,httpFlood
88,535,240,964,2037385,1990609,2,2,httpFlood
88,535,240,29411,130818,0,5,4,httpFlood
88,535,240,150148,493107,0,5,4,httpFlood
88,535,240,8447,68234,0,5,4,httpFlood
88,535,240,845,2002127,1955315,2,2,httpFlood
88,535,240,151140,499266,0,5,4,httpFlood
88,535,240,153999,510380,0,5,4,httpFlood
88,535,240,4220,2028185,1978004,2,2,httpFlood
88,535,240,5328,59394,0,5,4,httpFlood
88,535,240,142241,476008,0,5,4,httpFlood
88,535,240,8750,69243,0,5,4,httpFlood
88,535,240,17667,100947,0,5,4,httpFlood
88,535,240,789,3552531,1526448,2,1,httpFlood
88,535,240,1012,1575418,1527602,2,2,httpFlood
88,535,240,1844,2019387,1971898,2,2,httpFlood
88,535,240,3675,2014410,1964929,2,2,httpFlood
88,535,240,508,2040509,1996556,2,2,httpFlood
88,535,240,11111,78949,0,5,4,httpFlood
88,535,240,568,2039251,1992680,2,2,httpFlood
88,535,240,667,9538851,1998189,2,1,httpFlood
88,535,240,150490,495461,0,5,4,httpFlood
88,535,240,15836,90625,0,5,4,httpFlood
88,535,240,532,1998087,1951932,2,2,httpFlood
88,535,240,455,2004808,1959766,2,2,httpFlood
88,535,240,506,3526887,1487398,2,1,httpFlood
88,535,240,147797,489580,0,5,4,httpFlood
88,535,240,317214,995423,0,5,4,httpFlood
88,535,240,882,2034672,1990073,2,2,httpFlood
88,535,240,620,1570633,1524807,2,2,httpFlood
88,535,240,1307,2049716,1999261,2,2,httpFlood
88,535,240,583,1587528,1540744,2,2,httpFlood
88,535,240,646,1950013,1906493,2,2,httpFlood
88,535,240,150365,494173,0,5,4,httpFlood
88,535,240,8462,68141,0,5,4,httpFlood
88,535,240,526,2029136,1983610,2,2,httpFlood
88,535,240,11042,15603009,15524833,3,2,httpFlood
88,535,240,4958,57314,0,5,4,httpFlood
88,535,240,21019,5597915,5490008,3,2,httpFlood
88,535,240,1361,2034729,1989727,2,2,httpFlood
88,535,240,145166,479080,0,5,4,httpFlood
88,535,240,558,2040140,1994218,2,2,httpFlood
88,535,240,569,2042412,1998971,2,2,httpFlood
88,535,240,1128,1592420,1545945,2,2,httpFlood
88,535,240,520,2031401,1982807,2,2,httpFlood
88,535,240,955,1594430,1549604,2,2,httpFlood
88,535,240,947,1603802,1558542,2,2,httpFlood
88,535,240,1035,2023630,1976694,2,2,httpFlood
88,535,240,809,2041241,1997682,2,2,httpFlood
88,535,240,575,2044363,1994248,2,2,httpFlood
88,535,240,1675,2017697,1970565,2,2,httpFlood
88,535,240,12525,81269,0,5,4,httpFlood
88,535,240,312366,979791,0,5,4,httpFlood
88,535,240,1157,2012469,1965836,2,2,httpFlood
88,535,240,19438,103625,0,5,4,httpFlood
88,535,240,1698,1576845,1529671,2,2,httpFlood
88,535,240,1407,5534898,1993623,2,1,httpFlood
88,535,240,645,1615642,1571132,2,2,httpFlood
88,535,240,12500,80310,0,5,4,httpFlood
88,535,240,1095,2037976,1990597,2,2,httpFlood
88,535,240,344,15551131,1980054,2,1,httpFlood
88,535,240,4994,15574731,15516067,3,2,httpFlood
88,535,240,16352,11595684,11500829,3,2,httpFlood
88,535,240,648,2033083,1990057,2,2,httpFlood
88,535,240,149548,494197,0,5,4,httpFlood
88,535,240,1619,2046382,1996129,2,2,httpFlood
88,535,240,316168,993803,0,5,4,httpFlood
88,535,240,3971,56711,0,5,4,httpFlood
88,535,240,1151,1587552,1541456,2,2,httpFlood
88,535,240,10578,76855,0,5,4,httpFlood
88,60,5,1428,1453,0,3,2,httpFlood
88,535,240,30189,5623362,5486752,3,2,httpFlood
88,535,240,20233,104674,0,5,4,httpFlood
88,535,240,9297,70245,0,5,4,httpFlood
88,535,240,453,8760770,1664074,2,1,httpFlood
88,535,240,373,2038695,1993566,2,2,httpFlood
88,535,240,797,1995962,1950202,2,2,httpFlood
88,535,240,8918,1596365,1528793,2,2,httpFlood
88,535,240,144491,7766696,1020051,2,1,httpFlood
88,535,240,691,2025433,1980598,2,2,httpFlood
88,535,240,5045,61946,0,5,4,httpFlood
88,535,240,5625,61168,0,5,4,httpFlood
88,535,240,617,2031040,1984260,2,2,httpFlood
88,535,240,13575,82461,0,5,4,httpFlood
88,535,240,495,2035489,1992592,2,2,httpFlood
88,535,240,5808,58850,0,5,4,httpFlood
88,535,240,1786,1955068,1903619,2,2,httpFlood
88,535,240,20886,104300,0,5,4,httpFlood
88,535,240,20832,105170,0,5,4,httpFlood
88,535,240,670,1996711,1952749,2,2,httpFlood
88,535,240,491,9548964,1989618,2,1,httpFlood
88,535,240,573,13567648,1975973,2,1,httpFlood
88,535,240,12465,83288,0,5,4,httpFlood
88,60,5,1147,1162,0,3,2,httpFlood
88,535,240,861,1998860,1953499,2,2,httpFlood
88,535,240,148880,489023,0,5,4,httpFlood
88,535,240,12875,86958,0,5,4,httpFlood
88,535,240,320064,1004200,0,5,4,httpFlood
88,535,240,733,7579731,1951670,2,1,httpFlood
88,535,240,13968,86602,0,5,4,httpFlood
88,535,240,9604,72693,0,5,4,httpFlood
88,60,5,1274,1332,0,3,2,httpFlood
88,535,240,147244,484585,0,5,4,httpFlood
88,535,240,150084,492188,0,5,4,httpFlood
88,535,240,17496,96148,0,5,4,httpFlood
88,535,240,463,2046074,1996903,2,2,httpFlood
88,535,240,809,1578238,1531019,2,2,httpFlood
88,535,240,528,2041631,1996969,2,2,httpFlood
88,535,240,569,1995571,1949245,2,2,httpFlood
88,535,240,1057,2011292,1965853,2,2,httpFlood
88,535,240,1080,1601026,1553604,2,2,httpFlood
88,535,240,7157,66094,0,5,4,httpFlood
88,535,240,544,2035590,1988811,2,2,httpFlood
88,535,240,779,5563599,1984768,2,1,httpFlood
88,535,240,150769,495442,0,5,4,httpFlood
88,60,5,1136,1146,0,3,2,httpFlood
88,535,240,1116,1754751,1704211,2,2,httpFlood
88,535,240,599,1991652,1948350,2,2,httpFlood
88,535,240,681,2014578,1966801,2,2,httpFlood
88,535,240,12428,85127,0,5,4,httpFlood
88,535,240,671,1993617,1948360,2,2,httpFlood
88,535,240,491,2022584,1975123,2,2,httpFlood
88,535,240,545,1977231,1930774,2,2,httpFlood
88,535,240,7357,13578304,13511078,3,2,httpFlood
88,535,240,570,2037341,1992733,2,2,httpFlood
88,535,240,532,3525181,1481740,2,1,httpFlood
88,535,240,436,2039633,1994709,2,2,httpFlood
88,535,240,25009,1600154,1479551,3,2,httpFlood
88,535,240,665,2000294,1953188,2,2,httpFlood
88,60,5,1764,1784,0,3,2,httpFlood
88,535,240,943,1989875,1944935,2,2,httpFlood
88,535,240,605,2029848,1985802,2,2,httpFlood
88,535,240,809,1605240,1557995,2,2,httpFlood
88,535,240,2304,2023837,1977202,2,2,httpFlood
88,535,240,627,5538470,1996157,2,1,httpFlood
88,535,240,869,2038887,1994858,2,2,httpFlood
88,535,240,1037,1954570,1904473,2,2,httpFlood
88,535,240,13277,81438,0,5,4,httpFlood
88,535,240,12808,83252,0,5,4,httpFlood
88,535,240,2640,1586504,1538132,2,2,httpFlood
88,535,240,697,2042049,1990403,2,2,httpFlood
88,535,240,1618,1575585,1524596,2,2,httpFlood
88,535,240,148516,493268,0,5,4,httpFlood
88,535,240,765,11258309,1713299,2,1,httpFlood
88,535,240,776,2001082,1952393,2,2,httpFlood
88,535,240,1181,2042560,1995314,2,2,httpFlood
88,535,240,146412,480636,0,5,4,httpFlood
88,535,240,513,1587249,1541186,2,2,httpFlood
88,535,240,3307,53293,0,5,4,httpFlood
88,535,240,9066,71245,0,5,4,httpFlood
88,535,240,625,1995541,1952336,2,2,httpFlood
88,535,240,7698,1595436,1531673,2,2,httpFlood
88,535,240,147233,484321,0,5,4,httpFlood
88,535,240,10328,73745,0,5,4,httpFlood
88,535,240,149350,493063,0,5,4,httpFlood
88,535,240,612,2040898,1996510,2,2,httpFlood
88,535,240,707,7538149,1994796,2,1,httpFlood
88,535,240,599,1586851,1542522,2,2,httpFlood
88,535,240,949,1586148,1539298,2,2,httpFlood
88,535,240,15142,11585338,11494458,3,2,httpFlood
88,535,240,8214,2012611,1953722,2,2,httpFlood
88,535,240,636,1991352,1948349,2,2,httpFlood
88,535,240,886,1591898,1546769,2,2,httpFlood
88,535,240,1091,2011262,1966015,2,2,httpFlood
88,535,240,804,2039130,1994625,2,2,httpFlood
88,535,240,539,3521017,1481955,2,1,httpFlood
88,535,240,3611,53701,0,5,4,httpFlood
88,535,240,701,1594695,1548915,2,2,httpFlood
88,535,240,9812,72193,0,5,4,httpFlood
88,535,240,691,1597660,1548406,2,2,httpFlood
88,535,240,6028,60542,0,5,4,httpFlood
88,535,240,1603,1574156,1526990,2,2,httpFlood
88,535,240,646,2041326,1994176,2,2,httpFlood
88,535,240,865,2028668,1983322,2,2,httpFlood
88,535,240,1346,2034730,1986679,2,2,httpFlood
88,535,240,924,2028225,1983897,2,2,httpFlood
88,535,240,625,9562998,1990568,2,1,httpFlood
88,535,240,619,1608594,1564648,2,2,httpFlood
88,535,240,16060,92396,0,5,4,httpFlood
88,535,240,149426,493691,0,5,4,httpFlood
88,535,240,316864,992631,0,5,4,httpFlood
88,535,240,29954,1605803,1471328,3,2,httpFlood
88,535,240,597,11566156,1991343,2,1,httpFlood
88,535,240,148718,488895,0,5,4,httpFlood
88,535,240,20093,105980,0,5,4,httpFlood
88,535,240,431,2037284,1994766,2,2,httpFlood
88,535,240,638,1588261,1544931,2,2,httpFlood
88,535,240,1058,1976656,1930062,2,2,httpFlood
88,535,240,147270,485205,0,5,4,httpFlood
88,535,240,20007,2074478,1987806,2,2,httpFlood
88,535,240,30316,134340,0,5,4,httpFlood
88,535,240,23458,112320,0,5,4,httpFlood
88,535,240,27360,124535,0,5,4,httpFlood
88,535,240,722,7550002,1991270,2,1,httpFlood
88,535,240,383,2045311,1996488,2,2,httpFlood
88,535,240,14052,85862,0,5,4,httpFlood
88,535,240,9411,71406,0,5,4,httpFlood
88,535,240,417,2037816,1992484,2,2,httpFlood
88,535,240,874,2038697,1995441,2,2,httpFlood
88,535,240,559,2029504,1985694,2,2,httpFlood
88,535,240,1021,2033613,1988288,2,2,httpFlood
88,535,240,703,2047397,1999045,2,2,httpFlood
88,535,240,152978,501437,0,5,4,httpFlood
88,535,240,9755,71032,0,5,4,httpFlood
88,535,240,714,2007750,1962606,2,2,httpFlood
88,535,240,421,2042689,1996892,2,2,httpFlood
88,535,240,913,2025758,1980006,2,2,httpFlood
88,535,240,16810,98604,0,5,4,httpFlood
88,535,240,804,2009300,1962954,2,2,httpFlood
88,535,240,154220,507141,0,5,4,httpFlood
88,535,240,149288,490310,0,5,4,httpFlood
88,535,240,18013,95078,0,5,4,httpFlood
88,535,240,879,1575770,1527293,2,2,httpFlood
88,535,240,641,13559751,1975616,2,1,httpFlood
88,535,240,733,2027983,1984324,2,2,httpFlood
88,535,240,722,1591090,1544516,2,2,httpFlood
88,535,240,13415,85871,0,5,4,httpFlood
88,535,240,310759,973594,0,5,4,httpFlood
88,535,240,791,2015604,1964815,2,2,httpFlood
88,535,240,313821,985352,0,5,4,httpFlood
88,535,240,829,2014881,1967700,2,2,httpFlood
88,535,240,1045,2023282,1980007,2,2,httpFlood
88,535,240,24979,1603788,1483368,3,2,httpFlood
88,535,240,5390,59759,0,5,4,httpFlood
88,535,240,1079,1998294,1949691,2,2,httpFlood
88,535,240,743,2008547,1963063,2,2,httpFlood
88,535,240,650,13555548,1984178,2,1,httpFlood
88,535,240,150434,500852,0,5,4,httpFlood
88,535,240,6438,65785,0,5,4,httpFlood
88,535,240,14206,87064,0,5,4,httpFlood
88,535,240,28057,127113,0,5,4,httpFlood
88,535,240,591,2037627,1993117,2,2,httpFlood
88,535,240,861,2021877,1976042,2,2,httpFlood
88,535,240,7086,13565718,13501251,3,2,httpFlood
88,535,240,589,1605004,1557391,2,2,httpFlood
88,535,240,12816,80863,0,5,4,httpFlood
88,535,240,1206,2026134,1982500,2,2,httpFlood
88,535,240,9511,70089,0,5,4,httpFlood
88,535,240,539,1996240,1949845,2,2,httpFlood
88,535,240,704,11559895,1975789,2,1,httpFlood
88,535,240,148337,489932,0,5,4,httpFlood
88,535,240,148487,491024,0,5,4,httpFlood
88,535,240,718,1604101,1558479,2,2,httpFlood
88,535,240,601,2031157,1988647,2,2,httpFlood
88,535,240,19506,101133,0,5,4,httpFlood
88,535,240,5624,61919,0,5,4,httpFlood
88,535,240,1325,2042783,1994878,2,2,httpFlood
88,535,240,224385,716417,0,5,4,httpFlood
88,535,240,675,2018615,1968929,2,2,httpFlood
88,535,240,17480,3583314,3486553,3,2,httpFlood
88,535,240,15346,1620557,1544963,2,2,httpFlood
88,535,240,6700,63312,0,5,4,httpFlood
88,535,240,27547,125950,0,5,4,httpFlood
88,535,240,28592,129268,0,5,4,httpFlood
88,535,240,1034,1593844,1548426,2,2,httpFlood
88,535,240,721,1601987,1558309,2,2,httpFlood
88,535,240,310684,977034,0,5,4,httpFlood
88,535,240,735,3557364,1543776,2,1,httpFlood
88,535,240,2370,2032357,1982580,2,2,httpFlood
88,535,240,4368,2038009,1986394,2,2,httpFlood
88,535,240,931,1990815,1945368,2,2,httpFlood
88,60,5,1209,1233,0,3,2,httpFlood
88,535,240,5245,58494,0,5,4,httpFlood
88,535,240,816,7541583,1994533,2,1,httpFlood
88,535,240,493,11556103,1992860,2,1,httpFlood
88,535,240,65326,15774578,15529137,3,2,httpFlood
88,535,240,5040,57414,0,5,4,httpFlood
88,535,240,889,1237628,1190438,2,2,httpFlood
88,535,240,755,1599343,1553199,2,2,httpFlood
88,535,240,543,1994662,1943840,2,2,httpFlood
88,535,240,14742,90552,0,5,4,httpFlood
88,535,240,367,2007155,1961168,2,2,httpFlood
88,535,240,23893,124773,0,5,4,httpFlood
88,535,240,17822,5778824,1030465,2,1,httpFlood
88,535,240,13847,85900,0,5,4,httpFlood
88,535,240,148152,489376,0,5,4,httpFlood
88,535,240,513,2022363,1979511,2,2,httpFlood
88,535,240,647,1579649,1533960,2,2,httpFlood
88,535,240,671,9555578,1990848,2,1,httpFlood
88,535,240,631,2026431,1980529,2,2,httpFlood
88,535,240,150135,495499,0,5,4,httpFlood
88,535,240,934,1610971,1563415,2,2,httpFlood
88,535,240,681,1573027,1526441,2,2,httpFlood
88,535,240,509,13562477,1982529,2,1,httpFlood
88,535,240,147267,485997,0,5,4,httpFlood
88,535,240,148325,490073,0,5,4,httpFlood
88,535,240,601,2045273,1998108,2,2,httpFlood
88,535,240,30400,135908,0,5,4,httpFlood
88,535,240,832074,10263027,1018619,2,0,httpFlood
88,535,240,1126,2019282,1972759,2,2,httpFlood
88,535,240,148580,490838,0,5,4,httpFlood
88,535,240,4816,59633,0,5,4,httpFlood
88,535,240,582,1998351,1951556,2,2,httpFlood
88,535,240,571,2023001,1980073,2,2,httpFlood
88,535,240,453,2039427,1993640,2,2,httpFlood
88,535,240,469,13552603,1983854,2,1,httpFlood
88,535,240,342,2040094,1994227,2,2,httpFlood
88,535,240,30076,1610500,1475773,3,2,httpFlood
88,535,240,1139,3575369,1575654,2,1,httpFlood
88,535,240,830,2025158,1980595,2,2,httpFlood
88,535,240,5909,62070,0,5,4,httpFlood
88,535,240,21693,107922,0,5,4,httpFlood
88,535,240,13581,86910,0,5,4,httpFlood
88,535,240,4244,2048216,1996949,2,2,httpFlood
88,535,240,694,2036990,1990012,2,2,httpFlood
88,535,240,1060,7552433,1992965,2,1,httpFlood
88,535,240,540,1997749,1952105,2,2,httpFlood
88,535,240,1208,2001766,1955820,2,2,httpFlood
88,535,240,19212,9600270,9499096,3,2,httpFlood
88,535,240,5954,15577596,15515367,3,2,httpFlood
88,535,240,11102,81458,0,5,4,httpFlood
88,535,240,775,2004630,1957903,2,2,httpFlood
88,535,240,154246,507380,0,5,4,httpFlood
88,60,5,2639,2643,0,3,2,httpFlood
88,535,240,12809,86625,0,5,4,httpFlood
88,535,240,14090,90398,0,5,4,httpFlood
88,535,240,5911,60401,0,5,4,httpFlood
88,535,240,887,2030188,1985520,2,2,httpFlood
88,535,240,961,2036508,1990921,2,2,httpFlood
88,535,240,1028,3565539,1569294,2,1,httpFlood
88,60,5,970,1016,0,3,2,httpFlood
405,538,197,3278,31674402,1013157,1,1,slowBody
466,538,183,1798,31548221,1002852,1,1,slowBody
394,60,0,0,13838537,1605016,2,0,slowBody
406,538,197,3194,31511382,1002980,1,1,slowBody
466,538,183,1014,31508595,1002329,1,1,slowBody
385,538,183,1694,31312052,1000175,1,1,slowBody
467,538,183,1084,30889044,1018515,1,1,slowBody
406,538,215,3389,30889344,1634287,2,0,slowBody
384,538,215,11410,30401518,1632075,2,0,slowBody
554,538,183,1284,31186267,1008837,1,1,slowBody
554,538,171,3332,31283349,1009827,1,1,slowBody
384,538,183,1615,31214164,1006378,1,1,slowBody
466,538,183,1636,31186452,1001351,1,1,slowBody
385,538,183,1715,31299021,1010306,1,1,slowBody
406,538,183,1776,31643324,1008793,1,1,slowBody
246,60,0,0,6740271,1664009,2,0,slowBody
406,538,183,1606,31174384,1005887,1,1,slowBody
406,538,183,1656,31525514,1007467,1,1,slowBody
384,538,183,1268,31412259,1007643,1,1,slowBody
384,538,197,3552,31426454,1010592,1,1,slowBody
246,60,0,0,14334901,1022284,2,0,slowBody
406,538,171,122100,31180331,1010034,1,1,slowBody
509,538,171,3284,31191086,1000978,1,1,slowBody
467,538,183,1694,31676642,1019912,1,1,slowBody
406,60,0,0,31507002,1664213,2,0,slowBody
406,538,183,1301,31185535,1005737,1,1,slowBody
405,538,183,1636,31227180,1009254,1,1,slowBody
385,538,197,2912,31294642,1006871,1,1,slowBody
406,538,183,1710,31141155,1020754,1,1,slowBody
384,538,183,1585,31533059,1007905,1,1,slowBody
406,538,215,18570,31162369,1028540,2,0,slowBody
467,538,215,6949,30627873,1030398,1,0,slowBody
385,538,183,340141,31242156,1006424,1,1,slowBody
405,538,183,1688,31338797,1010691,1,1,slowBody
406,538,183,1424,30870303,1002756,1,1,slowBody
406,538,183,1643,31483452,1004204,1,1,slowBody
406,538,183,1713,31581314,1003825,1,1,slowBody
405,538,183,300386,31536450,10044840,2,1,slowBody
385,538,183,1665,31143998,1008180,1,1,slowBody
385,538,197,3310,31179768,1004719,1,1,slowBody
384,538,183,1751,31553081,1007763,1,1,slowBody
406,538,197,3189,31558402,1006897,1,1,slowBody
405,538,183,828,30870198,1004316,1,1,slowBody
553,538,183,1367,30992608,1009992,1,1,slowBody
466,538,183,2343,31685315,1006630,1,1,slowBody
466,538,183,1734,31288546,1004473,1,1,slowBody
466,538,171,52285,30366177,1010191,1,1,slowBody
466,538,171,50876,30360965,1010977,1,1,slowBody
306,60,0,0,7765121,1013834,2,0,slowBody
385,538,197,3351,31057517,1005445,1,1,slowBody
466,538,183,1673,31360083,1004494,1,1,slowBody
467,538,183,1582,31151151,1003799,1,1,slowBody
465,538,183,1588,31399878,1005881,1,1,slowBody
405,538,215,3223,31145477,1014723,2,0,slowBody
384,538,183,2127,31595443,1008177,1,1,slowBody
466,538,183,1700,31368052,1004823,1,1,slowBody
385,538,183,1731,31320632,1007150,1,1,slowBody
225,60,0,0,14398473,1022039,2,0,slowBody
384,538,183,1425,31395048,1005645,1,1,slowBody
406,538,183,1921,31665979,1007005,1,1,slowBody
406,538,171,2560,31459217,1005167,1,1,slowBody
465,538,183,800,31463441,1005383,1,1,slowBody
467,538,183,1602,31523974,1017538,1,1,slowBody
405,538,183,299577,31067095,1006265,1,1,slowBody
384,538,183,19103,30633855,1003640,1,1,slowBody
554,538,183,1641,31291799,1004241,1,1,slowBody
467,538,183,1815,31712965,1021270,1,1,slowBody
