% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-8,10,21,26,32,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
40,40,0,-1,29747444,0,0,udpFlood
40,40,0,-1,40049276,1310107,0,udpFlood
60,88,15,174,2036485,1993665,2,httpFlood
60,88,15,174,2034559,1989963,2,httpFlood
60,88,15,174,65076,0,4,httpFlood
60,88,15,174,1575448,1529161,2,httpFlood
60,88,15,174,1591313,1543909,2,httpFlood
60,88,15,174,2042425,1995659,2,httpFlood
59,88,14,174,11553787,1989490,1,httpFlood
60,88,15,174,1585436,1540232,2,httpFlood
66,88,18,56,1084,0,2,httpFlood
60,88,15,174,1599262,1547713,2,httpFlood
60,88,15,174,1597069,1550369,2,httpFlood
60,88,15,174,2037588,1991785,2,httpFlood
60,88,15,174,111905,0,4,httpFlood
60,88,15,174,2034053,1988920,2,httpFlood
60,88,15,174,2032869,1987830,2,httpFlood
60,88,15,174,124030,0,4,httpFlood
60,88,15,174,1576758,1525554,2,httpFlood
60,88,15,174,2035698,1988707,2,httpFlood
60,88,15,174,503409,0,4,httpFlood
60,88,15,174,58635,0,4,httpFlood
60,88,15,174,63989,0,4,httpFlood
60,88,15,174,1598462,1549032,2,httpFlood
60,88,15,174,2042658,1993619,2,httpFlood
60,88,15,174,1604816,1557049,2,httpFlood
60,88,15,174,1999288,1952888,2,httpFlood
59,88,14,174,15555398,1979989,1,httpFlood
60,88,15,174,1572777,1528295,2,httpFlood
60,88,15,174,59917,0,4,httpFlood
60,88,15,174,83030,0,4,httpFlood
60,88,15,174,1599328,1553810,2,httpFlood
60,88,15,174,2037686,1993025,2,httpFlood
59,88,14,174,5532566,1995952,1,httpFlood
59,88,14,174,9553384,1989849,1,httpFlood
60,88,15,174,481096,0,4,httpFlood
66,88,18,56,1062,0,2,httpFlood
60,88,15,174,61577,0,4,httpFlood
60,88,15,174,1574699,1526965,2,httpFlood
60,88,15,174,471315,0,4,httpFlood
60,88,15,174,501930,0,4,httpFlood
59,88,14,174,5546682,1993512,1,httpFlood
60,88,15,174,125105,0,4,httpFlood
60,88,15,174,989392,0,4,httpFlood
66,88,18,56,1080,0,2,httpFlood
60,88,15,174,2034678,1989521,2,httpFlood
60,88,15,174,1601252,1554481,2,httpFlood
60,88,15,174,2041599,1995976,2,httpFlood
59,88,14,174,3517252,1473659,1,httpFlood
60,88,15,174,110422,0,4,httpFlood
59,88,14,174,11560635,1985962,1,httpFlood
60,88,15,174,75591,0,4,httpFlood
60,88,15,174,2042650,1995938,2,httpFlood
60,88,15,174,1991094,1945161,2,httpFlood
60,88,15,174,2020328,1977082,2,httpFlood
60,88,15,174,67059,0,4,httpFlood
60,88,15,174,2035233,1989883,2,httpFlood
59,88,14,174,9557047,1988461,1,httpFlood
59,88,14,174,11639509,11513918,2,httpFlood
60,88,15,174,1572103,1522399,2,httpFlood
60,88,15,174,472445,0,4,httpFlood
59,88,14,174,7547539,1995974,1,httpFlood
59,88,14,174,3528052,1488397,1,httpFlood
60,88,15,174,1954034,1907558,2,httpFlood
60,88,15,174,2017732,1974792,2,httpFlood
60,88,15,174,2038477,1995247,2,httpFlood
59,88,14,174,13594861,13507701,2,httpFlood
60,88,15,174,2039426,1995187,2,httpFlood
60,88,15,174,55000,0,4,httpFlood
60,88,15,174,2042987,1996625,2,httpFlood
59,88,14,174,13606507,13520678,2,httpFlood
60,88,15,174,2042604,1995066,2,httpFlood
60,88,15,174,71258,0,4,httpFlood
60,88,15,174,495272,0,4,httpFlood
60,88,15,174,108438,0,4,httpFlood
60,88,15,174,1583728,1527745,2,httpFlood
60,88,15,174,2037716,1994804,2,httpFlood
60,88,15,174,2042795,1994246,2,httpFlood
60,88,15,174,2028849,1985497,2,httpFlood
60,88,15,174,73415,0,4,httpFlood
60,88,15,174,2023770,1981348,2,httpFlood
60,88,15,174,2032094,1988588,2,httpFlood
60,88,15,174,110370,0,4,httpFlood
60,88,15,174,59247,0,4,httpFlood
60,88,15,174,2015151,1948928,2,httpFlood
60,88,15,174,1980396,1937010,2,httpFlood
59,88,14,174,13775456,13526035,2,httpFlood
60,88,15,174,82024,0,4,httpFlood
60,88,15,174,1585353,1540956,2,httpFlood
60,88,15,174,113766,0,4,httpFlood
60,88,15,174,56036,0,4,httpFlood
60,88,15,174,109016,0,4,httpFlood
60,88,15,174,2037918,1991530,2,httpFlood
60,88,15,174,1605814,1559748,2,httpFlood
59,88,14,174,11549798,1992073,1,httpFlood
66,88,18,56,2165,0,2,httpFlood
60,88,15,174,76895,0,4,httpFlood
60,88,15,174,2040584,1996499,2,httpFlood
60,88,15,174,2040974,1994499,2,httpFlood
60,88,15,174,495579,0,4,httpFlood
59,88,14,174,3537566,1499290,1,httpFlood
60,88,15,174,2039350,1989933,2,httpFlood
60,88,15,174,58942,0,4,httpFlood
60,88,15,174,2045248,1992817,2,httpFlood
60,88,15,174,1602870,1556431,2,httpFlood
60,88,15,174,1594446,1541480,2,httpFlood
60,88,15,174,2037595,1992815,2,httpFlood
60,88,15,174,129767,0,4,httpFlood
60,88,15,174,2028870,1985195,2,httpFlood
59,88,14,174,7581816,1951183,1,httpFlood
59,88,14,174,13561230,1931001,1,httpFlood
60,88,15,174,84554,0,4,httpFlood
60,88,15,174,2018141,1972413,2,httpFlood
60,88,15,174,1610171,1560538,2,httpFlood
60,88,15,174,2022231,1976845,2,httpFlood
60,88,15,174,1593957,1546989,2,httpFlood
60,88,15,174,2039436,1995163,2,httpFlood
60,88,15,174,1589001,1542743,2,httpFlood
60,88,15,174,2040551,1993348,2,httpFlood
60,88,15,174,496010,0,4,httpFlood
66,88,18,56,1540,0,2,httpFlood
60,88,15,174,71340,0,4,httpFlood
60,88,15,174,1580778,1536269,2,httpFlood
60,88,15,174,2015275,1969354,2,httpFlood
60,88,15,174,105273,0,4,httpFlood
60,88,15,174,82749,0,4,httpFlood
60,88,15,174,2033957,1987489,2,httpFlood
60,88,15,174,2042579,1998235,2,httpFlood
60,88,15,174,1609697,1558803,2,httpFlood
66,88,18,56,1932,0,2,httpFlood
60,88,15,174,102168,0,4,httpFlood
60,88,15,174,1580862,1529774,2,httpFlood
60,88,15,174,67561,0,4,httpFlood
60,88,15,174,2000336,1956056,2,httpFlood
60,88,15,174,488649,0,4,httpFlood
59,88,14,174,5602642,5486811,2,httpFlood
60,88,15,174,2034051,1989656,2,httpFlood
60,88,15,174,491359,0,4,httpFlood
60,88,15,174,2039977,1995396,2,httpFlood
60,88,15,174,2012088,1966297,2,httpFlood
60,88,15,174,1586519,1535541,2,httpFlood
60,88,15,174,736533,0,4,httpFlood
60,88,15,174,2041943,1993377,2,httpFlood
60,88,15,174,2003550,1954523,2,httpFlood
66,88,18,56,2379,0,2,httpFlood
60,88,15,174,2030169,1982121,2,httpFlood
60,88,15,174,498436,0,4,httpFlood
60,88,15,174,1213300,1168373,2,httpFlood
59,88,14,174,13563488,1972331,1,httpFlood
66,88,18,56,865,0,2,httpFlood
59,88,14,174,13550477,1981075,1,httpFlood
59,88,14,174,11540856,1992607,1,httpFlood
60,88,15,174,2012816,1969782,2,httpFlood
60,88,15,174,2048325,1992730,2,httpFlood
59,88,14,174,15557281,1965150,1,httpFlood
60,88,15,174,2031213,1984839,2,httpFlood
60,88,15,174,491104,0,4,httpFlood
59,88,14,174,15560886,1980157,1,httpFlood
60,88,15,174,502301,0,4,httpFlood
60,88,15,174,66823,0,4,httpFlood
59,88,14,174,13592188,13512277,2,httpFlood
60,88,15,174,116574,0,4,httpFlood
59,88,14,174,13546875,1982997,1,httpFlood
66,88,18,56,1150,0,2,httpFlood
75,88,17,174,7265881,1664126,1,httpFlood
60,88,15,174,1973082,1929996,2,httpFlood
60,88,15,174,84685,0,4,httpFlood
60,88,15,174,2034993,1985666,2,httpFlood
60,88,15,174,141014,0,4,httpFlood
60,88,15,174,57796,0,4,httpFlood
60,88,15,174,2025728,1982153,2,httpFlood
75,88,17,174,8008288,1090771,1,httpFlood
60,88,15,174,477803,0,4,httpFlood
60,88,15,174,2042546,1993788,2,httpFlood
60,88,15,174,2018216,1974136,2,httpFlood
60,88,15,174,1953482,1907100,2,httpFlood
60,88,15,174,105004,0,4,httpFlood
60,88,15,174,1594572,1548998,2,httpFlood
60,88,15,174,2010808,1964972,2,httpFlood
60,88,15,174,489514,0,4,httpFlood
60,88,15,174,135545,0,4,httpFlood
60,88,15,174,1605977,1557416,2,httpFlood
60,88,15,174,90892,0,4,httpFlood
60,88,15,174,1954174,1906365,2,httpFlood
60,88,15,174,2012474,1966746,2,httpFlood
59,88,14,174,15566437,1961272,1,httpFlood
60,88,15,174,111179,0,4,httpFlood
60,88,15,174,63887,0,4,httpFlood
59,88,14,174,15583567,15524666,2,httpFlood
60,88,15,174,1999281,1948923,2,httpFlood
60,88,15,174,2039469,1994346,2,httpFlood
60,88,15,174,1591165,1544685,2,httpFlood
60,88,15,174,2004373,1961263,2,httpFlood
60,88,15,174,1575851,1526745,2,httpFlood
60,88,15,174,1566295,1522853,2,httpFlood
59,88,14,174,11556771,1995044,1,httpFlood
60,88,15,174,491964,0,4,httpFlood
60,88,15,174,125631,0,4,httpFlood
60,88,15,174,2039094,1992485,2,httpFlood
60,88,15,174,80537,0,4,httpFlood
60,88,15,174,2017208,1972559,2,httpFlood
60,88,15,174,2038385,1994574,2,httpFlood
60,88,15,174,489912,0,4,httpFlood
60,88,15,174,1578095,1533152,2,httpFlood
60,88,15,174,488347,0,4,httpFlood
60,88,15,174,490419,0,4,httpFlood
60,88,15,174,2037385,1990609,2,httpFlood
60,88,15,174,130818,0,4,httpFlood
60,88,15,174,493107,0,4,httpFlood
60,88,15,174,68234,0,4,httpFlood
60,88,15,174,2002127,1955315,2,httpFlood
60,88,15,174,499266,0,4,httpFlood
60,88,15,174,510380,0,4,httpFlood
60,88,15,174,2028185,1978004,2,httpFlood
60,88,15,174,59394,0,4,httpFlood
60,88,15,174,476008,0,4,httpFlood
60,88,15,174,69243,0,4,httpFlood
60,88,15,174,100947,0,4,httpFlood
59,88,14,174,3552531,1526448,1,httpFlood
60,88,15,174,1575418,1527602,2,httpFlood
60,88,15,174,2019387,1971898,2,httpFlood
60,88,15,174,2014410,1964929,2,httpFlood
60,88,15,174,2040509,1996556,2,httpFlood
60,88,15,174,78949,0,4,httpFlood
60,88,15,174,2039251,1992680,2,httpFlood
59,88,14,174,9538851,1998189,1,httpFlood
60,88,15,174,495461,0,4,httpFlood
60,88,15,174,90625,0,4,httpFlood
60,88,15,174,1998087,1951932,2,httpFlood
60,88,15,174,2004808,1959766,2,httpFlood
59,88,14,174,3526887,1487398,1,httpFlood
60,88,15,174,489580,0,4,httpFlood
60,88,15,174,995423,0,4,httpFlood
60,88,15,174,2034672,1990073,2,httpFlood
60,88,15,174,1570633,1524807,2,httpFlood
60,88,15,174,2049716,1999261,2,httpFlood
60,88,15,174,1587528,1540744,2,httpFlood
60,88,15,174,1950013,1906493,2,httpFlood
60,88,15,174,494173,0,4,httpFlood
60,88,15,174,68141,0,4,httpFlood
60,88,15,174,2029136,1983610,2,httpFlood
59,88,14,174,15603009,15524833,2,httpFlood
60,88,15,174,57314,0,4,httpFlood
59,88,14,174,5597915,5490008,2,httpFlood
60,88,15,174,2034729,1989727,2,httpFlood
60,88,15,174,479080,0,4,httpFlood
60,88,15,174,2040140,1994218,2,httpFlood
60,88,15,174,2042412,1998971,2,httpFlood
60,88,15,174,1592420,1545945,2,httpFlood
60,88,15,174,2031401,1982807,2,httpFlood
60,88,15,174,1594430,1549604,2,httpFlood
60,88,15,174,1603802,1558542,2,httpFlood
60,88,15,174,2023630,1976694,2,httpFlood
60,88,15,174,2041241,1997682,2,httpFlood
60,88,15,174,2044363,1994248,2,httpFlood
60,88,15,174,2017697,1970565,2,httpFlood
60,88,15,174,81269,0,4,httpFlood
60,88,15,174,979791,0,4,httpFlood
60,88,15,174,2012469,1965836,2,httpFlood
60,88,15,174,103625,0,4,httpFlood
60,88,15,174,1576845,1529671,2,httpFlood
59,88,14,174,5534898,1993623,1,httpFlood
60,88,15,174,1615642,1571132,2,httpFlood
60,88,15,174,80310,0,4,httpFlood
60,88,15,174,2037976,1990597,2,httpFlood
59,88,14,174,15551131,1980054,1,httpFlood
59,88,14,174,15574731,15516067,2,httpFlood
59,88,14,174,11595684,11500829,2,httpFlood
60,88,15,174,2033083,1990057,2,httpFlood
60,88,15,174,494197,0,4,httpFlood
60,88,15,174,2046382,1996129,2,httpFlood
60,88,15,174,993803,0,4,httpFlood
60,88,15,174,56711,0,4,httpFlood
60,88,15,174,1587552,1541456,2,httpFlood
60,88,15,174,76855,0,4,httpFlood
66,88,18,56,1453,0,2,httpFlood
59,88,14,174,5623362,5486752,2,httpFlood
60,88,15,174,104674,0,4,httpFlood
60,88,15,174,70245,0,4,httpFlood
75,88,17,174,8760770,1664074,1,httpFlood
60,88,15,174,2038695,1993566,2,httpFlood
60,88,15,174,1995962,1950202,2,httpFlood
60,88,15,174,1596365,1528793,2,httpFlood
60,88,11,174,7766696,1020051,1,httpFlood
60,88,15,174,2025433,1980598,2,httpFlood
60,88,15,174,61946,0,4,httpFlood
60,88,15,174,61168,0,4,httpFlood
60,88,15,174,2031040,1984260,2,httpFlood
60,88,15,174,82461,0,4,httpFlood
60,88,15,174,2035489,1992592,2,httpFlood
60,88,15,174,58850,0,4,httpFlood
60,88,15,174,1955068,1903619,2,httpFlood
60,88,15,174,104300,0,4,httpFlood
60,88,15,174,105170,0,4,httpFlood
60,88,15,174,1996711,1952749,2,httpFlood
59,88,14,174,9548964,1989618,1,httpFlood
59,88,14,174,13567648,1975973,1,httpFlood
60,88,15,174,83288,0,4,httpFlood
66,88,18,56,1162,0,2,httpFlood
60,88,15,174,1998860,1953499,2,httpFlood
60,88,15,174,489023,0,4,httpFlood
60,88,15,174,86958,0,4,httpFlood
60,88,15,174,1004200,0,4,httpFlood
59,88,14,174,7579731,1951670,1,httpFlood
60,88,15,174,86602,0,4,httpFlood
60,88,15,174,72693,0,4,httpFlood
66,88,18,56,1332,0,2,httpFlood
60,88,15,174,484585,0,4,httpFlood
60,88,15,174,492188,0,4,httpFlood
60,88,15,174,96148,0,4,httpFlood
60,88,15,174,2046074,1996903,2,httpFlood
60,88,15,174,1578238,1531019,2,httpFlood
60,88,15,174,2041631,1996969,2,httpFlood
60,88,15,174,1995571,1949245,2,httpFlood
60,88,15,174,2011292,1965853,2,httpFlood
60,88,15,174,1601026,1553604,2,httpFlood
60,88,15,174,66094,0,4,httpFlood
60,88,15,174,2035590,1988811,2,httpFlood
59,88,14,174,5563599,1984768,1,httpFlood
60,88,15,174,495442,0,4,httpFlood
66,88,18,56,1146,0,2,httpFlood
60,88,15,174,1754751,1704211,2,httpFlood
60,88,15,174,1991652,1948350,2,httpFlood
60,88,15,174,2014578,1966801,2,httpFlood
60,88,15,174,85127,0,4,httpFlood
60,88,15,174,1993617,1948360,2,httpFlood
60,88,15,174,2022584,1975123,2,httpFlood
60,88,15,174,1977231,1930774,2,httpFlood
59,88,14,174,13578304,13511078,2,httpFlood
60,88,15,174,2037341,1992733,2,httpFlood
59,88,14,174,3525181,1481740,1,httpFlood
60,88,15,174,2039633,1994709,2,httpFlood
59,88,14,174,1600154,1479551,2,httpFlood
60,88,15,174,2000294,1953188,2,httpFlood
66,88,18,56,1784,0,2,httpFlood
60,88,15,174,1989875,1944935,2,httpFlood
60,88,15,174,2029848,1985802,2,httpFlood
60,88,15,174,1605240,1557995,2,httpFlood
60,88,15,174,2023837,1977202,2,httpFlood
59,88,14,174,5538470,1996157,1,httpFlood
60,88,15,174,2038887,1994858,2,httpFlood
60,88,15,174,1954570,1904473,2,httpFlood
60,88,15,174,81438,0,4,httpFlood
60,88,15,174,83252,0,4,httpFlood
60,88,15,174,1586504,1538132,2,httpFlood
60,88,15,174,2042049,1990403,2,httpFlood
60,88,15,174,1575585,1524596,2,httpFlood
60,88,15,174,493268,0,4,httpFlood
59,88,14,174,11258309,1713299,1,httpFlood
60,88,15,174,2001082,1952393,2,httpFlood
60,88,15,174,2042560,1995314,2,httpFlood
60,88,15,174,480636,0,4,httpFlood
60,88,15,174,1587249,1541186,2,httpFlood
60,88,15,174,53293,0,4,httpFlood
60,88,15,174,71245,0,4,httpFlood
60,88,15,174,1995541,1952336,2,httpFlood
60,88,15,174,1595436,1531673,2,httpFlood
60,88,15,174,484321,0,4,httpFlood
60,88,15,174,73745,0,4,httpFlood
60,88,15,174,493063,0,4,httpFlood
60,88,15,174,2040898,1996510,2,httpFlood
59,88,14,174,7538149,1994796,1,httpFlood
60,88,15,174,1586851,1542522,2,httpFlood
60,88,15,174,1586148,1539298,2,httpFlood
59,88,14,174,11585338,11494458,2,httpFlood
60,88,15,174,2012611,1953722,2,httpFlood
60,88,15,174,1991352,1948349,2,httpFlood
60,88,15,174,1591898,1546769,2,httpFlood
60,88,15,174,2011262,1966015,2,httpFlood
60,88,15,174,2039130,1994625,2,httpFlood
59,88,14,174,3521017,1481955,1,httpFlood
60,88,15,174,53701,0,4,httpFlood
60,88,15,174,1594695,1548915,2,httpFlood
60,88,15,174,72193,0,4,httpFlood
60,88,15,174,1597660,1548406,2,httpFlood
60,88,15,174,60542,0,4,httpFlood
60,88,15,174,1574156,1526990,2,httpFlood
60,88,15,174,2041326,1994176,2,httpFlood
60,88,15,174,2028668,1983322,2,httpFlood
60,88,15,174,2034730,1986679,2,httpFlood
60,88,15,174,2028225,1983897,2,httpFlood
59,88,14,174,9562998,1990568,1,httpFlood
60,88,15,174,1608594,1564648,2,httpFlood
60,88,15,174,92396,0,4,httpFlood
60,88,15,174,493691,0,4,httpFlood
60,88,15,174,992631,0,4,httpFlood
59,88,14,174,1605803,1471328,2,httpFlood
59,88,14,174,11566156,1991343,1,httpFlood
60,88,15,174,488895,0,4,httpFlood
60,88,15,174,105980,0,4,httpFlood
60,88,15,174,2037284,1994766,2,httpFlood
60,88,15,174,1588261,1544931,2,httpFlood
60,88,15,174,1976656,1930062,2,httpFlood
60,88,15,174,485205,0,4,httpFlood
60,88,15,174,2074478,1987806,2,httpFlood
60,88,15,174,134340,0,4,httpFlood
60,88,15,174,112320,0,4,httpFlood
60,88,15,174,124535,0,4,httpFlood
59,88,14,174,7550002,1991270,1,httpFlood
60,88,15,174,2045311,1996488,2,httpFlood
60,88,15,174,85862,0,4,httpFlood
60,88,15,174,71406,0,4,httpFlood
60,88,15,174,2037816,1992484,2,httpFlood
60,88,15,174,2038697,1995441,2,httpFlood
60,88,15,174,2029504,1985694,2,httpFlood
60,88,15,174,2033613,1988288,2,httpFlood
60,88,15,174,2047397,1999045,2,httpFlood
60,88,15,174,501437,0,4,httpFlood
60,88,15,174,71032,0,4,httpFlood
60,88,15,174,2007750,1962606,2,httpFlood
60,88,15,174,2042689,1996892,2,httpFlood
60,88,15,174,2025758,1980006,2,httpFlood
60,88,15,174,98604,0,4,httpFlood
60,88,15,174,2009300,1962954,2,httpFlood
60,88,15,174,507141,0,4,httpFlood
60,88,15,174,490310,0,4,httpFlood
60,88,15,174,95078,0,4,httpFlood
60,88,15,174,1575770,1527293,2,httpFlood
59,88,14,174,13559751,1975616,1,httpFlood
60,88,15,174,2027983,1984324,2,httpFlood
60,88,15,174,1591090,1544516,2,httpFlood
60,88,15,174,85871,0,4,httpFlood
60,88,15,174,973594,0,4,httpFlood
60,88,15,174,2015604,1964815,2,httpFlood
60,88,15,174,985352,0,4,httpFlood
60,88,15,174,2014881,1967700,2,httpFlood
60,88,15,174,2023282,1980007,2,httpFlood
59,88,14,174,1603788,1483368,2,httpFlood
60,88,15,174,59759,0,4,httpFlood
60,88,15,174,1998294,1949691,2,httpFlood
60,88,15,174,2008547,1963063,2,httpFlood
59,88,14,174,13555548,1984178,1,httpFlood
60,88,15,174,500852,0,4,httpFlood
60,88,15,174,65785,0,4,httpFlood
60,88,15,174,87064,0,4,httpFlood
60,88,15,174,127113,0,4,httpFlood
60,88,15,174,2037627,1993117,2,httpFlood
60,88,15,174,2021877,1976042,2,httpFlood
59,88,14,174,13565718,13501251,2,httpFlood
60,88,15,174,1605004,1557391,2,httpFlood
60,88,15,174,80863,0,4,httpFlood
60,88,15,174,2026134,1982500,2,httpFlood
60,88,15,174,70089,0,4,httpFlood
60,88,15,174,1996240,1949845,2,httpFlood
59,88,14,174,11559895,1975789,1,httpFlood
60,88,15,174,489932,0,4,httpFlood
60,88,15,174,491024,0,4,httpFlood
60,88,15,174,1604101,1558479,2,httpFlood
60,88,15,174,2031157,1988647,2,httpFlood
60,88,15,174,101133,0,4,httpFlood
60,88,15,174,61919,0,4,httpFlood
60,88,15,174,2042783,1994878,2,httpFlood
60,88,15,174,716417,0,4,httpFlood
60,88,15,174,2018615,1968929,2,httpFlood
59,88,14,174,3583314,3486553,2,httpFlood
60,88,15,174,1620557,1544963,2,httpFlood
60,88,15,174,63312,0,4,httpFlood
60,88,15,174,125950,0,4,httpFlood
60,88,15,174,129268,0,4,httpFlood
60,88,15,174,1593844,1548426,2,httpFlood
60,88,15,174,1601987,1558309,2,httpFlood
60,88,15,174,977034,0,4,httpFlood
59,88,14,174,3557364,1543776,1,httpFlood
60,88,15,174,2032357,1982580,2,httpFlood
60,88,15,174,2038009,1986394,2,httpFlood
60,88,15,174,1990815,1945368,2,httpFlood
66,88,18,56,1233,0,2,httpFlood
60,88,15,174,58494,0,4,httpFlood
59,88,14,174,7541583,1994533,1,httpFlood
59,88,14,174,11556103,1992860,1,httpFlood
59,88,14,174,15774578,15529137,2,httpFlood
60,88,15,174,57414,0,4,httpFlood
60,88,15,174,1237628,1190438,2,httpFlood
60,88,15,174,1599343,1553199,2,httpFlood
60,88,15,174,1994662,1943840,2,httpFlood
60,88,15,174,90552,0,4,httpFlood
60,88,15,174,2007155,1961168,2,httpFlood
60,88,15,174,124773,0,4,httpFlood
73,88,17,174,5778824,1030465,1,httpFlood
60,88,15,174,85900,0,4,httpFlood
60,88,15,174,489376,0,4,httpFlood
60,88,15,174,2022363,1979511,2,httpFlood
60,88,15,174,1579649,1533960,2,httpFlood
59,88,14,174,9555578,1990848,1,httpFlood
60,88,15,174,2026431,1980529,2,httpFlood
60,88,15,174,495499,0,4,httpFlood
60,88,15,174,1610971,1563415,2,httpFlood
60,88,15,174,1573027,1526441,2,httpFlood
59,88,14,174,13562477,1982529,1,httpFlood
60,88,15,174,485997,0,4,httpFlood
60,88,15,174,490073,0,4,httpFlood
60,88,15,174,2045273,1998108,2,httpFlood
60,88,15,174,135908,0,4,httpFlood
69,88,17,174,10263027,1018619,0,httpFlood
60,88,15,174,2019282,1972759,2,httpFlood
60,88,15,174,490838,0,4,httpFlood
60,88,15,174,59633,0,4,httpFlood
60,88,15,174,1998351,1951556,2,httpFlood
60,88,15,174,2023001,1980073,2,httpFlood
60,88,15,174,2039427,1993640,2,httpFlood
59,88,14,174,13552603,1983854,1,httpFlood
60,88,15,174,2040094,1994227,2,httpFlood
59,88,14,174,1610500,1475773,2,httpFlood
59,88,14,174,3575369,1575654,1,httpFlood
60,88,15,174,2025158,1980595,2,httpFlood
60,88,15,174,62070,0,4,httpFlood
60,88,15,174,107922,0,4,httpFlood
60,88,15,174,86910,0,4,httpFlood
60,88,15,174,2048216,1996949,2,httpFlood
60,88,15,174,2036990,1990012,2,httpFlood
59,88,14,174,7552433,1992965,1,httpFlood
60,88,15,174,1997749,1952105,2,httpFlood
60,88,15,174,2001766,1955820,2,httpFlood
59,88,14,174,9600270,9499096,2,httpFlood
59,88,14,174,15577596,15515367,2,httpFlood
60,88,15,174,81458,0,4,httpFlood
60,88,15,174,2004630,1957903,2,httpFlood
60,88,15,174,507380,0,4,httpFlood
66,88,18,56,2643,0,2,httpFlood
60,88,15,174,86625,0,4,httpFlood
60,88,15,174,90398,0,4,httpFlood
60,88,15,174,60401,0,4,httpFlood
60,88,15,174,2030188,1985520,2,httpFlood
60,88,15,174,2036508,1990921,2,httpFlood
59,88,14,174,3565539,1569294,1,httpFlood
66,88,18,56,1016,0,2,httpFlood
60,88,15,174,105930,0,4,httpFlood
60,88,15,174,1580745,1535675,2,httpFlood
60,88,15,174,2004555,1959506,2,httpFlood
60,88,15,174,2039462,1996949,2,httpFlood
60,88,15,174,2037302,1993775,2,httpFlood
60,88,15,174,115081,0,4,httpFlood
60,88,15,174,493510,0,4,httpFlood
60,88,15,174,2042034,1997007,2,httpFlood
60,88,15,174,59384,0,4,httpFlood
60,88,15,174,488150,0,4,httpFlood
59,88,14,174,3572803,1563566,1,httpFlood
60,88,15,174,1568235,1522622,2,httpFlood
60,88,15,174,129488,0,4,httpFlood
60,88,15,174,1586539,1536913,2,httpFlood
59,88,14,174,5529575,1997437,1,httpFlood
60,88,15,174,2017698,1969840,2,httpFlood
60,88,15,174,1583198,1537648,2,httpFlood
60,88,15,174,2004032,1956890,2,httpFlood
60,88,15,174,1999723,1949654,2,httpFlood
60,88,15,174,1581319,1531315,2,httpFlood
60,88,15,174,59145,0,4,httpFlood
60,88,15,174,2040991,1994333,2,httpFlood
60,88,15,174,2043251,1994163,2,httpFlood
66,88,18,56,1443,0,2,httpFlood
60,88,15,174,1615594,1556078,2,httpFlood
60,88,15,174,52897,0,4,httpFlood
60,88,15,174,2044964,1998972,2,httpFlood
60,88,15,174,71135,0,4,httpFlood
59,88,14,174,10753294,1212501,1,httpFlood
60,88,15,174,2032725,1987768,2,httpFlood
60,88,15,174,1742494,1694812,2,httpFlood
60,88,15,174,2006407,1960632,2,httpFlood
60,88,15,174,69922,0,4,httpFlood
59,88,14,174,5534954,1998377,1,httpFlood
60,88,15,174,59266,0,4,httpFlood
59,88,14,174,13568549,13502443,2,httpFlood
60,88,15,174,1591111,1547040,2,httpFlood
60,88,15,174,69427,0,4,httpFlood
60,88,15,174,61387,0,4,httpFlood
60,88,15,174,2025371,1980278,2,httpFlood
59,88,14,174,15614069,15529738,2,httpFlood
60,88,15,174,2002830,1956219,2,httpFlood
66,88,18,56,1276,0,2,httpFlood
59,88,14,174,15264688,1703004,1,httpFlood
60,88,15,174,1576163,1529947,2,httpFlood
60,88,15,174,487259,0,4,httpFlood
60,88,15,174,76851,0,4,httpFlood
107,405,121,122,31617360,10038459,1,slowBody
102,384,115,134,31338798,1008374,1,slowBody
106,385,114,122,31356150,1007824,1,slowBody
106,385,114,122,31358324,1007974,1,slowBody
245,406,176,153,30630768,1031188,0,slowBody
334,465,192,137,31549252,1631037,1,slowBody
125,554,174,122,31230538,1003001,1,slowBody
110,467,135,122,30842690,1014656,1,slowBody
110,405,121,122,30164000,1015909,1,slowBody
217,350,157,1982,1676304,0,6,slowBody
102,405,115,122,31055033,1026590,1,slowBody
108,406,121,122,31517825,1002538,1,slowBody
328,466,193,60,30131381,1032293,0,slowBody
103,384,114,113,30632261,1003743,1,slowBody
109,405,121,134,31449009,1009694,1,slowBody
101,384,114,134,31320587,1007920,1,slowBody
125,554,173,122,31204461,1008951,1,slowBody
104,405,122,122,31255733,1009835,1,slowBody
107,406,121,113,31181664,9951918,2,slowBody
107,405,121,122,31265324,1009697,1,slowBody
95,385,102,122,31138366,1002240,1,slowBody
