% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,17,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,S1,296,0,654,100,0,0,LOW_RATE
tcp,S1,370,0,318,100,0,0,LOW_RATE
tcp,OTH,566,0,2,8,0,0,LOW_RATE
tcp,OTH,111,0,179,50,0,0,LOW_RATE
tcp,OTH,113,0,241,50,0,0,LOW_RATE
tcp,OTH,176,0,41,49,0,0,LOW_RATE
tcp,S1,222,0,959,100,0,0,LOW_RATE
tcp,OTH,60,0,771,42,0.02,0,LOW_RATE
tcp,OTH,100,0,148,50,0,0,LOW_RATE
tcp,RSTO,1124,958,6,31,0,0,LOW_RATE
tcp,OTH,66,0,382,85,0,0,LOW_RATE
tcp,S1,370,0,375,100,0,0,LOW_RATE
tcp,S1,296,0,27,100,0,0,LOW_RATE
tcp,OTH,129,0,53,51,0,0,LOW_RATE
tcp,S1,370,0,253,100,0,0,LOW_RATE
tcp,S1,370,0,187,100,0,0,LOW_RATE
tcp,S1,665,140,533,94,0,0,LOW_RATE
tcp,S1,370,0,502,99,0,0,LOW_RATE
tcp,OTH,95,0,47,54,0,0,LOW_RATE
tcp,RSTO,997,1019,333,99,0,0,LOW_RATE
tcp,OTH,628,0,0,0,0,0,LOW_RATE
tcp,S1,222,0,738,100,0,0,LOW_RATE
tcp,S1,296,0,235,100,0,0,LOW_RATE
tcp,S1,370,0,668,100,0,0,LOW_RATE
tcp,OTH,60,0,715,50,0,0,LOW_RATE
tcp,OTH,66,0,372,90,0,0,LOW_RATE
tcp,S1,370,0,480,100,0,0,LOW_RATE
tcp,OTH,66,0,436,88,0,0,LOW_RATE
tcp,OTH,119,0,114,50,0,0,LOW_RATE
tcp,RSTO,1148,958,75,89,0,0,LOW_RATE
tcp,OTH,90,0,52,50,0,0,LOW_RATE
tcp,S1,74,0,96,96,0,0,LOW_RATE
tcp,S1,74,0,409,100,0,0,LOW_RATE
tcp,S1,370,0,311,100,0,0,LOW_RATE
tcp,S1,745,206,525,100,0,0,LOW_RATE
tcp,OTH,60,0,686,49,0,0,LOW_RATE
tcp,S1,643,206,180,100,0,0,LOW_RATE
tcp,OTH,60,0,1049,49,0.02,0,LOW_RATE
tcp,S1,370,0,272,100,0,0,LOW_RATE
tcp,S1,370,0,623,100,0,0,LOW_RATE
tcp,S1,370,0,210,99,0,0,LOW_RATE
tcp,RSTO,1141,1024,378,100,0,0,LOW_RATE
tcp,S1,296,0,443,100,0,0,LOW_RATE
tcp,S1,631,206,175,100,0,0,LOW_RATE
tcp,OTH,262,0,8,29,0.2,0,LOW_RATE
tcp,S1,296,0,608,100,0,0,LOW_RATE
tcp,S1,370,0,615,100,0,0,LOW_RATE
tcp,OTH,116,0,270,50,0,0,LOW_RATE
tcp,S1,222,0,634,100,0,0,LOW_RATE
tcp,S1,148,0,93,99,0,0,LOW_RATE
tcp,S1,74,0,261,100,0,0,LOW_RATE
tcp,OTH,84,0,264,50,0,0,LOW_RATE
tcp,OTH,114,0,10,22,0,0,LOW_RATE
tcp,OTH,60,0,645,55,0,0,LOW_RATE
tcp,S1,370,0,358,100,0,0,LOW_RATE
tcp,S1,370,0,546,100,0,0,LOW_RATE
tcp,OTH,185,0,178,100,0,0,LOW_RATE
tcp,S1,296,0,354,100,0,0,LOW_RATE
tcp,S1,296,0,382,100,0,0,LOW_RATE
tcp,S1,296,0,1,1,0,0,LOW_RATE
tcp,S1,222,0,951,100,0,0,LOW_RATE
tcp,RSTO,1075,958,73,88,0,0,LOW_RATE
tcp,OTH,84,0,151,50,0,0,LOW_RATE
tcp,RSTO,1169,1024,373,100,0,0,LOW_RATE
tcp,S1,296,0,89,100,0,0,LOW_RATE
tcp,S1,296,0,691,100,0,0,LOW_RATE
tcp,OTH,60,0,10,61,0.1,0,LOW_RATE
tcp,OTH,66,0,569,89,0,0,LOW_RATE
tcp,OTH,86,0,247,50,0,0,LOW_RATE
tcp,OTH,119,0,271,50,0,0,LOW_RATE
tcp,S1,296,0,10,100,0,0,LOW_RATE
tcp,S1,296,0,494,100,0,0,LOW_RATE
tcp,S1,296,0,610,100,0,0,LOW_RATE
tcp,S1,74,0,151,100,0,0,LOW_RATE
tcp,OTH,60,0,1048,49,0,0,LOW_RATE
tcp,S1,296,0,651,100,0,0,LOW_RATE
tcp,S1,222,0,961,100,0,0,LOW_RATE
tcp,S1,74,0,188,100,0,0,LOW_RATE
tcp,S1,370,0,412,100,0,0,LOW_RATE
tcp,S1,296,0,169,100,0,0,LOW_RATE
tcp,S1,148,0,113,100,0,0,LOW_RATE
tcp,S1,296,0,451,100,0,0,LOW_RATE
tcp,OTH,60,0,986,53,0.02,0,LOW_RATE
tcp,RSTO,2978,1024,199,100,0,0,LOW_RATE
tcp,S1,296,0,71,100,0,0,LOW_RATE
tcp,S1,148,0,382,100,0,0,LOW_RATE
tcp,OTH,106,0,171,50,0,0,LOW_RATE
tcp,OTH,122,0,256,50,0,0,LOW_RATE
tcp,S1,548,140,514,100,0,0,LOW_RATE
tcp,S1,296,0,209,100,0,0,LOW_RATE
tcp,S1,148,0,676,100,0,0,LOW_RATE
tcp,OTH,60,0,937,48,0.02,0,LOW_RATE
tcp,S1,370,0,359,100,0,0,LOW_RATE
tcp,S1,370,0,267,100,0,0,LOW_RATE
tcp,OTH,173,0,80,88,0,0,LOW_RATE
tcp,S1,2934,206,33,100,0,0,LOW_RATE
tcp,S1,148,0,162,100,0,0,LOW_RATE
tcp,S1,370,0,416,100,0,0,LOW_RATE
tcp,OTH,60,0,848,39,0.03,0,LOW_RATE
tcp,OTH,162,0,28,36,0,0,LOW_RATE
tcp,OTH,101,0,217,50,0,0,LOW_RATE
tcp,S1,296,0,624,100,0,0,LOW_RATE
tcp,S1,296,0,400,100,0,0,LOW_RATE
tcp,OTH,100,0,206,50,0,0,LOW_RATE
tcp,OTH,575,0,4,10,0,0,LOW_RATE
tcp,RSTO,1154,1024,511,100,0,0,LOW_RATE
tcp,OTH,108,0,59,50,0,0,LOW_RATE
tcp,RSTO,1129,1024,703,100,0,0,LOW_RATE
tcp,S1,296,0,628,100,0,0,LOW_RATE
tcp,S1,296,0,228,100,0,0,LOW_RATE
tcp,S1,148,0,41,82,0,0,LOW_RATE
tcp,S1,296,0,95,100,0,0,LOW_RATE
tcp,S1,296,0,177,100,0,0,LOW_RATE
tcp,OTH,60,0,687,57,0,0,LOW_RATE
tcp,S1,665,140,112,100,0,0,LOW_RATE
tcp,S2,3981,74,237,100,0,0,LOW_RATE
tcp,OTH,60,0,949,45,0.02,0,LOW_RATE
tcp,OTH,200,0,215,100,0,0,LOW_RATE
tcp,S1,296,0,158,100,0,0,LOW_RATE
tcp,RSTO,1092,1024,193,100,0,0,LOW_RATE
tcp,S1,370,0,582,99,0,0,LOW_RATE
tcp,S1,735,206,170,100,0,0,LOW_RATE
tcp,S1,370,0,330,100,0,0,LOW_RATE
tcp,OTH,60,0,1024,49,0.02,0,LOW_RATE
tcp,S1,370,0,122,100,0,0,LOW_RATE
tcp,S1,370,0,388,100,0,0,LOW_RATE
tcp,S1,370,0,267,100,0,0,LOW_RATE
tcp,S1,148,0,105,100,0,0,LOW_RATE
tcp,S1,370,0,427,100,0,0,LOW_RATE
tcp,RSTO,897,1019,146,99,0,0,LOW_RATE
tcp,OTH,60,0,736,47,0,0,LOW_RATE
tcp,S1,370,0,336,100,0,0,LOW_RATE
tcp,OTH,66,0,380,89,0,0,LOW_RATE
tcp,S1,370,0,422,100,0,0,LOW_RATE
tcp,OTH,60,0,914,34,0,0,LOW_RATE
tcp,OTH,108,0,233,50,0,0,LOW_RATE
tcp,S1,370,0,554,100,0,0,LOW_RATE
tcp,RSTO,1176,958,28,43,0,0,LOW_RATE
tcp,S1,370,0,332,100,0,0,LOW_RATE
tcp,S1,748,206,205,100,0,0,LOW_RATE
tcp,S1,296,0,72,100,0,0,LOW_RATE
tcp,S1,662,206,99,98,0,0,LOW_RATE
tcp,OTH,60,0,989,45,0,0,LOW_RATE
tcp,OTH,60,0,714,50,0.02,0,LOW_RATE
tcp,S1,296,0,120,100,0,0,LOW_RATE
tcp,S1,370,0,447,100,0,0,LOW_RATE
tcp,OTH,60,0,961,47,0.02,0,LOW_RATE
tcp,S1,655,206,182,100,0,0,LOW_RATE
tcp,S1,296,0,52,100,0,0,LOW_RATE
tcp,S1,296,0,599,100,0,0,LOW_RATE
tcp,RSTO,1126,1024,384,100,0,0,LOW_RATE
tcp,OTH,60,0,396,84,0.01,0,LOW_RATE
tcp,OTH,94,0,231,50,0,0,LOW_RATE
tcp,OTH,81,0,126,50,0,0,LOW_RATE
tcp,S1,370,0,455,100,0,0,LOW_RATE
tcp,RSTO,1082,958,132,100,0,0,LOW_RATE
tcp,S1,370,0,321,100,0,0,LOW_RATE
tcp,S1,296,0,282,100,0,0,LOW_RATE
tcp,S1,222,0,747,100,0,0,LOW_RATE
tcp,OTH,82,0,149,50,0,0,LOW_RATE
tcp,S1,222,0,1026,100,0,0,LOW_RATE
tcp,S1,74,0,307,100,0,0,LOW_RATE
tcp,S1,148,0,653,100,0,0,LOW_RATE
tcp,S1,296,0,413,100,0,0,LOW_RATE
tcp,RSTO,1132,1024,374,100,0,0,LOW_RATE
tcp,S1,370,0,407,100,0,0,LOW_RATE
tcp,S1,296,0,205,100,0,0,LOW_RATE
tcp,S1,222,0,480,100,0,0,LOW_RATE
tcp,RSTO,911,1019,348,100,0,0,LOW_RATE
tcp,OTH,123,0,97,50,0,0,LOW_RATE
tcp,S1,296,0,943,100,0,0,LOW_RATE
tcp,S1,370,0,330,99,0,0,LOW_RATE
tcp,S1,296,0,225,100,0,0,LOW_RATE
tcp,OTH,60,0,679,51,0.02,0,LOW_RATE
tcp,RSTO,1165,958,178,100,0,0,LOW_RATE
tcp,OTH,60,0,370,87,0.02,0,LOW_RATE
tcp,S1,370,0,275,99,0,0,LOW_RATE
tcp,OTH,66,0,313,65,0,0,LOW_RATE
tcp,OTH,66,0,602,91,0,0,LOW_RATE
tcp,S1,296,0,230,100,0,0,LOW_RATE
tcp,OTH,66,0,6,10,0.27,0,LOW_RATE
tcp,OTH,117,0,97,50,0,0,LOW_RATE
tcp,S1,296,0,147,100,0,0,LOW_RATE
tcp,S1,222,0,474,100,0,0,LOW_RATE
tcp,S1,296,0,402,100,0,0,LOW_RATE
tcp,OTH,66,0,381,89,0,0,LOW_RATE
tcp,S1,148,0,290,100,0,0,LOW_RATE
tcp,OTH,60,0,746,23,0,0,LOW_RATE
tcp,OTH,112,0,39,53,0,0,LOW_RATE
tcp,S1,296,0,614,100,0,0,LOW_RATE
tcp,S1,370,0,420,100,0,0,LOW_RATE
tcp,S1,296,0,292,100,0,0,LOW_RATE
tcp,S1,370,0,349,100,0,0,LOW_RATE
tcp,S1,148,0,571,100,0,0,LOW_RATE
tcp,OTH,60,0,1019,54,0,0,LOW_RATE
tcp,S1,222,0,864,100,0,0,LOW_RATE
tcp,S1,642,206,518,100,0,0,LOW_RATE
tcp,S1,370,0,73,100,0,0,LOW_RATE
tcp,S1,296,0,174,100,0,0,LOW_RATE
tcp,OTH,92,0,256,50,0,0,LOW_RATE
tcp,OTH,66,0,567,76,0,0,LOW_RATE
tcp,S1,296,0,605,100,0,0,LOW_RATE
tcp,S1,3512,74,675,100,0,0,LOW_RATE
tcp,S1,296,0,331,100,0,0,LOW_RATE
tcp,RSTO,994,1019,331,99,0,0,LOW_RATE
tcp,S1,296,0,102,100,0,0,LOW_RATE
tcp,OTH,85,0,25,53,0,0,LOW_RATE
tcp,S1,222,0,538,100,0,0,LOW_RATE
tcp,OTH,60,0,652,84,0,0,LOW_RATE
tcp,S1,296,0,523,100,0,0,LOW_RATE
tcp,RSTO,1166,958,3,28,0,0,LOW_RATE
tcp,S1,296,0,112,100,0,0,LOW_RATE
tcp,S1,148,0,387,100,0,0,LOW_RATE
tcp,OTH,60,0,964,46,0,0,LOW_RATE
tcp,RSTO,1093,958,69,87,0,0,LOW_RATE
tcp,OTH,96,0,255,50,0,0,LOW_RATE
tcp,OTH,60,0,1075,51,0,0,LOW_RATE
tcp,OTH,100,0,68,50,0,0,LOW_RATE
tcp,S1,370,0,549,100,0,0,LOW_RATE
tcp,S1,370,0,626,100,0,0,LOW_RATE
tcp,S1,296,0,147,100,0,0,LOW_RATE
tcp,S1,148,0,430,100,0,0,LOW_RATE
tcp,S1,657,206,189,100,0,0,LOW_RATE
tcp,S1,296,0,252,100,0,0,LOW_RATE
tcp,S1,296,0,749,100,0,0,LOW_RATE
tcp,RSTO,1232,1024,396,100,0,0,LOW_RATE
tcp,S1,296,0,464,100,0,0,LOW_RATE
tcp,RSTO,1223,1024,363,100,0,0,LOW_RATE
tcp,RSTO,1157,958,7,32,0,0,LOW_RATE
tcp,S1,296,0,234,100,0,0,LOW_RATE
tcp,S1,148,0,229,100,0,0,LOW_RATE
tcp,S1,222,0,979,100,0,0,LOW_RATE
tcp,OTH,91,0,126,50,0,0,LOW_RATE
tcp,S1,222,0,943,100,0,0,LOW_RATE
tcp,S1,370,0,307,100,0,0,LOW_RATE
tcp,S1,296,0,12,100,0,0,LOW_RATE
tcp,OTH,105,0,63,50,0,0,LOW_RATE
tcp,S1,370,0,339,100,0,0,LOW_RATE
tcp,OTH,70,0,173,50,0,0,LOW_RATE
tcp,S1,296,0,968,100,0,0,LOW_RATE
tcp,RSTO,4033,958,341,100,0,0,LOW_RATE
tcp,S1,760,206,179,100,0,0,LOW_RATE
tcp,OTH,260,0,4,4,0,0,LOW_RATE
tcp,S1,370,0,65,100,0,0,LOW_RATE
tcp,OTH,66,0,298,57,0,0,LOW_RATE
tcp,S1,370,0,458,100,0,0,LOW_RATE
tcp,S1,148,0,341,100,0,0,LOW_RATE
tcp,S1,296,0,642,100,0,0,LOW_RATE
tcp,S1,370,0,63,100,0,0,LOW_RATE
tcp,OTH,60,0,953,47,0.02,0,LOW_RATE
tcp,S1,370,0,348,100,0,0,LOW_RATE
tcp,S1,296,0,570,100,0,0,LOW_RATE
tcp,OTH,60,0,411,80,0,0,LOW_RATE
tcp,OTH,100,0,275,50,0,0,LOW_RATE
tcp,S1,296,0,661,100,0,0,LOW_RATE
tcp,S1,74,0,324,100,0,0,LOW_RATE
tcp,RSTO,1165,958,30,55,0,0,LOW_RATE
tcp,OTH,81,0,148,50,0,0,LOW_RATE
tcp,S1,296,0,481,100,0,0,LOW_RATE
tcp,S1,148,0,124,100,0,0,LOW_RATE
tcp,OTH,93,0,281,50,0,0,LOW_RATE
tcp,S2,4710,74,610,100,0,0,LOW_RATE
tcp,OTH,144,0,90,98,0,0,LOW_RATE
tcp,RSTO,1157,958,38,63,0,0,LOW_RATE
tcp,RSTO,1082,958,52,81,0,0,LOW_RATE
tcp,RSTO,1172,1024,143,100,0,0,LOW_RATE
tcp,S1,370,0,223,100,0,0,LOW_RATE
tcp,S1,370,0,281,100,0,0,LOW_RATE
tcp,S1,296,0,453,100,0,0,LOW_RATE
tcp,RSTO,1135,958,102,100,0,0,LOW_RATE
tcp,OTH,66,0,429,89,0,0,LOW_RATE
tcp,OTH,83,0,147,50,0,0,LOW_RATE
tcp,OTH,66,0,562,73,0,0,LOW_RATE
tcp,S1,370,0,250,100,0,0,LOW_RATE
tcp,S1,370,0,453,100,0,0,LOW_RATE
tcp,S1,548,140,498,89,0,0,LOW_RATE
tcp,S1,296,0,498,100,0,0,LOW_RATE
tcp,RSTO,1104,958,41,75,0,0,LOW_RATE
tcp,S1,370,0,239,100,0,0,LOW_RATE
tcp,OTH,105,0,51,50,0,0,LOW_RATE
tcp,OTH,66,0,595,90,0,0,LOW_RATE
tcp,S1,370,0,28,100,0,0,LOW_RATE
tcp,S1,370,0,306,100,0,0,LOW_RATE
tcp,S1,148,0,47,100,0,0,LOW_RATE
tcp,S1,296,0,642,100,0,0,LOW_RATE
tcp,S1,296,0,106,100,0,0,LOW_RATE
tcp,S1,370,0,591,100,0,0,LOW_RATE
tcp,S1,296,0,337,100,0,0,LOW_RATE
tcp,S1,548,140,525,100,0,0,LOW_RATE
tcp,S2,1501,140,140,100,0,0,LOW_RATE
tcp,S1,296,0,78,100,0,0,LOW_RATE
tcp,S2,1353,140,141,100,0,0,LOW_RATE
tcp,OTH,60,0,1138,54,0.05,0,LOW_RATE
tcp,OTH,60,0,380,90,0.01,0,LOW_RATE
tcp,S1,296,0,458,100,0,0,LOW_RATE
tcp,OTH,66,0,488,86,0,0,LOW_RATE
tcp,OTH,116,0,244,50,0,0,LOW_RATE
tcp,S1,370,0,98,100,0,0,LOW_RATE
tcp,S1,148,0,278,100,0,0,LOW_RATE
tcp,S1,296,0,800,100,0,0,LOW_RATE
tcp,S1,296,0,936,100,0,0,LOW_RATE
tcp,OTH,60,0,742,27,0.04,0,LOW_RATE
tcp,OTH,60,0,2,30,0.03,0,LOW_RATE
tcp,OTH,92,0,160,50,0,0,LOW_RATE
tcp,S1,370,0,260,100,0,0,LOW_RATE
tcp,OTH,60,0,743,44,0.02,0,LOW_RATE
tcp,OTH,201,0,187,100,0,0,LOW_RATE
tcp,RSTO,1121,1024,93,97,0,0,LOW_RATE
tcp,S1,370,0,68,100,0,0,LOW_RATE
tcp,S1,370,0,466,100,0,0,LOW_RATE
tcp,OTH,60,0,948,50,0,0,LOW_RATE
tcp,OTH,118,0,207,50,0,0,LOW_RATE
tcp,S2,4039,74,228,100,0,0,LOW_RATE
tcp,OTH,66,0,610,92,0,0,LOW_RATE
tcp,S1,222,0,701,100,0,0,LOW_RATE
tcp,S1,296,0,617,100,0,0,LOW_RATE
tcp,S1,296,0,980,100,0,0,LOW_RATE
tcp,OTH,60,0,883,20,0,0,LOW_RATE
tcp,OTH,100,0,37,53,0,0,LOW_RATE
tcp,S1,296,0,115,100,0,0,LOW_RATE
tcp,S1,370,0,737,100,0,0,LOW_RATE
tcp,S1,370,0,321,100,0,0,LOW_RATE
tcp,S1,74,0,747,100,0,0,LOW_RATE
tcp,OTH,60,0,882,24,0.04,0,LOW_RATE
tcp,OTH,84,0,28,40,0,0,LOW_RATE
tcp,S1,370,0,217,100,0,0,LOW_RATE
tcp,OTH,260,0,3,6,0,0,LOW_RATE
tcp,S1,296,0,72,100,0,0,LOW_RATE
tcp,S1,222,0,274,100,0,0,LOW_RATE
tcp,RSTO,3999,1024,233,100,0,0,LOW_RATE
tcp,S1,296,0,612,100,0,0,LOW_RATE
tcp,OTH,60,0,871,48,0,0,LOW_RATE
tcp,S1,548,140,623,100,0,0,LOW_RATE
tcp,OTH,123,0,177,50,0,0,LOW_RATE
tcp,S1,296,0,954,100,0,0,LOW_RATE
tcp,OTH,60,0,763,29,0.03,0,LOW_RATE
tcp,OTH,84,0,174,50,0,0,LOW_RATE
tcp,S1,74,0,61,86,0,0,LOW_RATE
tcp,S1,370,0,150,100,0,0,LOW_RATE
tcp,S1,148,0,246,100,0,0,LOW_RATE
tcp,OTH,60,0,946,52,0,0,LOW_RATE
tcp,S1,296,0,340,100,0,0,LOW_RATE
tcp,S1,370,0,371,100,0,0,LOW_RATE
tcp,S1,296,0,365,100,0,0,LOW_RATE
tcp,S1,296,0,157,100,0,0,LOW_RATE
tcp,S1,370,0,137,100,0,0,LOW_RATE
tcp,OTH,66,0,440,79,0,0,LOW_RATE
tcp,S1,370,0,334,100,0,0,LOW_RATE
tcp,S1,370,0,6,100,0,0,LOW_RATE
tcp,OTH,66,0,328,71,0,0,LOW_RATE
tcp,OTH,481,0,7,7,0,0,LOW_RATE
tcp,OTH,96,0,122,50,0,0,LOW_RATE
tcp,S1,370,0,242,100,0,0,LOW_RATE
tcp,OTH,60,0,690,47,0.02,0,LOW_RATE
tcp,OTH,146,0,131,100,0,0,LOW_RATE
tcp,S1,296,0,1017,100,0,0,LOW_RATE
tcp,S1,370,0,431,100,0,0,LOW_RATE
tcp,S1,370,0,299,100,0,0,LOW_RATE
tcp,OTH,66,0,304,61,0,0,LOW_RATE
tcp,S1,148,0,485,100,0,0,LOW_RATE
tcp,S1,74,0,72,89,0,0,LOW_RATE
tcp,OTH,66,0,290,53,0,0,LOW_RATE
tcp,OTH,79,0,124,50,0,0,LOW_RATE
tcp,S1,761,206,528,100,0,0,LOW_RATE
tcp,S1,148,0,360,100,0,0,LOW_RATE
tcp,S1,370,0,356,100,0,0,LOW_RATE
tcp,OTH,60,0,821,39,0.03,0,LOW_RATE
tcp,S2,1339,140,404,100,0,0,LOW_RATE
tcp,OTH,54,0,9,12,0.08,0,LOW_RATE
tcp,OTH,66,0,564,77,0,0,LOW_RATE
tcp,S1,74,0,217,100,0,0,LOW_RATE
tcp,OTH,60,0,980,46,0.02,0,LOW_RATE
tcp,RSTO,1167,1024,196,100,0,0,LOW_RATE
tcp,OTH,60,0,841,45,0,0,LOW_RATE
tcp,S1,296,0,109,100,0,0,LOW_RATE
tcp,S1,296,0,830,100,0,0,LOW_RATE
tcp,RSTO,910,1019,282,99,0,0,LOW_RATE
tcp,S1,148,0,314,100,0,0,LOW_RATE
tcp,OTH,92,0,188,50,0,0,LOW_RATE
tcp,RSTO,1132,958,134,100,0,0,LOW_RATE
tcp,S1,370,0,112,100,0,0,LOW_RATE
tcp,S1,148,0,498,100,0,0,LOW_RATE
tcp,OTH,66,0,540,72,0,0,LOW_RATE
tcp,OTH,60,0,605,88,0,0,LOW_RATE
tcp,S1,74,0,320,100,0,0,LOW_RATE
tcp,OTH,108,0,236,50,0,0,LOW_RATE
tcp,OTH,87,0,99,50,0,0,LOW_RATE
tcp,S1,296,0,224,100,0,0,LOW_RATE
tcp,OTH,122,0,221,50,0,0,LOW_RATE
tcp,OTH,60,0,651,60,0.02,0,LOW_RATE
tcp,S1,370,0,464,100,0,0,LOW_RATE
tcp,S1,370,0,355,100,0,0,LOW_RATE
tcp,S1,548,140,537,89,0,0,LOW_RATE
tcp,OTH,101,0,98,50,0,0,LOW_RATE
tcp,OTH,66,0,455,80,0,0,LOW_RATE
tcp,OTH,175,0,154,100,0,0,LOW_RATE
tcp,S1,296,0,315,100,0,0,LOW_RATE
tcp,S1,148,0,711,100,0,0,LOW_RATE
tcp,S1,296,0,453,100,0,0,LOW_RATE
tcp,RSTO,908,953,160,99,0,0,LOW_RATE
tcp,S1,757,206,129,100,0,0,LOW_RATE
tcp,OTH,107,0,135,50,0,0,LOW_RATE
tcp,S1,296,0,692,100,0,0,LOW_RATE
tcp,S1,296,0,89,100,0,0,LOW_RATE
tcp,S1,222,0,564,100,0,0,LOW_RATE
tcp,RSTO,1137,1024,370,100,0,0,LOW_RATE
tcp,OTH,66,0,549,86,0,0,LOW_RATE
tcp,S1,370,0,258,100,0,0,LOW_RATE
tcp,OTH,60,0,1052,48,0.02,0,LOW_RATE
tcp,S1,74,0,323,100,0,0,LOW_RATE
tcp,RSTO,876,1019,92,98,0,0,LOW_RATE
tcp,S1,370,0,569,100,0,0,LOW_RATE
tcp,S1,370,0,505,100,0,0,LOW_RATE
tcp,S1,370,0,594,100,0,0,LOW_RATE
tcp,S1,370,0,497,100,0,0,LOW_RATE
tcp,S1,296,0,724,100,0,0,LOW_RATE
tcp,S1,74,0,342,100,0,0,LOW_RATE
tcp,S1,370,0,234,100,0,0,LOW_RATE
tcp,OTH,66,0,610,85,0,0,LOW_RATE
tcp,OTH,60,0,1105,49,0,0,LOW_RATE
tcp,S1,148,0,625,100,0,0,LOW_RATE
tcp,RSTO,920,1019,118,99,0,0,LOW_RATE
tcp,OTH,93,0,260,50,0,0,LOW_RATE
tcp,S1,548,140,175,100,0,0,LOW_RATE
tcp,OTH,60,0,659,47,0,0,LOW_RATE
tcp,RSTO,1153,958,96,99,0,0,LOW_RATE
tcp,OTH,96,0,252,50,0,0,LOW_RATE
tcp,OTH,99,0,76,50,0,0,LOW_RATE
tcp,OTH,60,0,721,49,0,0,LOW_RATE
tcp,S1,296,0,457,100,0,0,LOW_RATE
tcp,OTH,60,0,785,34,0,0,LOW_RATE
tcp,S1,296,0,649,100,0,0,LOW_RATE
tcp,S1,548,140,482,89,0,0,LOW_RATE
tcp,S1,370,0,548,100,0,0,LOW_RATE
tcp,S1,296,0,256,100,0,0,LOW_RATE
tcp,OTH,60,0,1095,48,0.02,0,LOW_RATE
tcp,OTH,525,0,6,6,0,0,LOW_RATE
tcp,S1,370,0,718,100,0,0,LOW_RATE
tcp,S1,370,0,335,100,0,0,LOW_RATE
tcp,OTH,119,0,66,50,0,0,LOW_RATE
tcp,S1,548,140,603,100,0,0,LOW_RATE
tcp,S1,74,0,265,100,0,0,LOW_RATE
tcp,S1,767,206,130,100,0,0,LOW_RATE
tcp,OTH,60,0,986,45,0.02,0,LOW_RATE
tcp,S1,370,0,153,100,0,0,LOW_RATE
tcp,S1,148,0,147,100,0,0,LOW_RATE
tcp,S1,296,0,442,100,0,0,LOW_RATE
tcp,OTH,60,0,826,44,0,0,LOW_RATE
tcp,RSTO,1212,958,169,100,0,0,LOW_RATE
tcp,OTH,60,0,664,67,0.01,0,LOW_RATE
tcp,OTH,92,0,267,50,0,0,LOW_RATE
tcp,OTH,66,0,467,88,0,0,LOW_RATE
tcp,RSTO,1134,958,138,100,0,0,LOW_RATE
tcp,S1,370,0,263,100,0,0,LOW_RATE
tcp,S1,148,0,317,100,0,0,LOW_RATE
tcp,S1,370,0,246,100,0,0,LOW_RATE
tcp,S1,3144,74,354,100,0,0,LOW_RATE
tcp,OTH,60,0,1051,50,0.02,0,LOW_RATE
tcp,RSTO,1198,1024,390,100,0,0,LOW_RATE
tcp,S1,370,0,127,100,0,0,LOW_RATE
tcp,S1,296,0,698,100,0,0,LOW_RATE
tcp,S1,737,206,36,67,0,0,LOW_RATE
tcp,OTH,66,0,318,67,0,0,LOW_RATE
tcp,OTH,162,0,260,100,0,0,LOW_RATE
tcp,S1,296,0,291,100,0,0,LOW_RATE
tcp,OTH,60,0,905,40,0,0,LOW_RATE
tcp,S1,222,0,8,100,0,0,LOW_RATE
tcp,RSTO,1153,1024,125,100,0,0,LOW_RATE
tcp,RSTO,1159,1024,728,100,0,0,LOW_RATE
tcp,S1,296,0,91,100,0,0,LOW_RATE
tcp,S1,370,0,703,100,0,0,LOW_RATE
tcp,S2,5046,74,736,100,0,0,LOW_RATE
tcp,S1,296,0,573,100,0,0,LOW_RATE
tcp,S1,148,0,117,100,0,0,LOW_RATE
tcp,S1,296,0,414,100,0,0,LOW_RATE
tcp,S1,296,0,747,100,0,0,LOW_RATE
tcp,S1,74,0,399,100,0,0,LOW_RATE
tcp,S2,2706,148,362,100,0,0,LOW_RATE
tcp,OTH,66,0,443,87,0,0,LOW_RATE
tcp,S1,148,0,575,100,0,0,LOW_RATE
tcp,OTH,525,0,298,53,0,0,LOW_RATE
tcp,OTH,102,0,88,50,0,0,LOW_RATE
tcp,S2,1499,140,97,100,0,0,LOW_RATE
tcp,S1,370,0,52,100,0,0,LOW_RATE
