% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3,8,12,21,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute rerror_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
0,OTH,141,0,0.96,highrate
0,OTH,133,0,0.97,highrate
0,S3,133,0,0,highrate
0,S3,768,0,0,highrate
1,S3,447,0,0,highrate
0,S3,250,0,0,highrate
0,OTH,1,0,0,highrate
6,RSTO,378,0,0,highrate
0,S3,164,0,0,highrate
0,OTH,147,0,0.97,highrate
0,S3,140,0,0,highrate
1,S3,112,0,0,highrate
0,OTH,15,0,0,highrate
0,S3,371,0,0,highrate
0,S3,863,0,0,highrate
2,RSTO,642,0,0,highrate
1,S3,156,0,0,highrate
1,S3,740,0,0,highrate
0,S3,491,0,0,highrate
0,S3,104,0,0,highrate
0,OTH,74,0,0.97,highrate
0,OTH,142,0,0.97,highrate
0,S3,400,0,0,highrate
4,RSTO,563,0,0,highrate
0,S3,423,0,0,highrate
0,OTH,50,0,0.96,highrate
0,S1,189,0,0,highrate
0,OTH,141,0,0.96,highrate
0,S3,390,0,0,highrate
0,OTH,136,0,0.97,highrate
0,S3,74,0,0,highrate
0,S3,155,0,0,highrate
0,OTH,177,0,0.97,highrate
0,OTH,129,0,0.97,highrate
0,OTH,130,0,0.97,highrate
2,RSTO,707,0,0,highrate
0,S3,870,0,0,highrate
1,S3,741,0,0,highrate
0,OTH,38,0,0,highrate
0,OTH,43,0,0.97,highrate
0,S3,151,0,0,highrate
0,OTH,48,0,0,highrate
0,S1,152,0,0,highrate
0,S3,876,0,0,highrate
0,S3,83,0,0,highrate
0,S3,149,0,0,highrate
0,OTH,56,0,0.96,highrate
0,S3,346,0,0,highrate
0,OTH,103,0,0,highrate
3,RSTO,632,0,0,highrate
0,OTH,134,0,0.9,highrate
0,S3,404,0,0,highrate
0,S3,946,0,0,highrate
0,S3,41,0,0,highrate
2,RSTO,666,0,0,highrate
1,S3,148,0,0,highrate
0,OTH,55,0,0.02,highrate
0,S3,0,0,0,highrate
0,S3,280,0,0,highrate
0,OTH,129,0,0.97,highrate
0,S3,957,0,0,highrate
0,S1,179,0,0,highrate
1,S3,144,0,0,highrate
1,S3,443,0,0,highrate
1,S3,163,0,0,highrate
1,S3,444,0,0,highrate
0,S3,16,0,0,highrate
0,S3,559,0,0,highrate
0,OTH,55,0,0,highrate
0,OTH,134,0,0.97,highrate
0,S3,435,0,0,highrate
0,S3,766,0,0,highrate
0,OTH,174,0,0.97,highrate
0,OTH,160,0,0.97,highrate
0,S3,142,0,0,highrate
1,S3,754,0,0,highrate
0,S3,147,0,0,highrate
0,S3,412,0,0,highrate
0,S3,400,0,0,highrate
0,S3,938,0,0,highrate
4,RSTO,517,0,0,highrate
0,S3,152,0,0,highrate
0,S3,131,0,0,highrate
4,RSTO,524,0,0,highrate
4,RSTO,481,0,0,highrate
0,OTH,9,0,0.9,highrate
0,S3,912,0,0,highrate
0,OTH,115,0,0,highrate
0,OTH,178,0,0.97,highrate
0,OTH,144,0,0.97,highrate
1,S3,150,0,0,highrate
0,OTH,222,0,0,highrate
1,S3,161,0,0,highrate
0,S3,774,0,0,highrate
0,S3,851,0,0,highrate
1,S3,145,0,0,highrate
0,S3,312,0,0,highrate
0,S3,915,0,0,highrate
0,S3,229,0,0,highrate
0,S3,778,0,0,highrate
0,S3,309,0,0,highrate
0,S3,630,0,0,highrate
0,S3,798,0,0,highrate
0,S3,87,0,0,highrate
0,S3,306,0,0,highrate
0,OTH,180,0,0.97,highrate
0,S3,91,0,0,highrate
0,OTH,6,0,0.86,highrate
1,S3,129,0,0,highrate
0,S3,585,0,0,highrate
0,S3,184,0,0,highrate
0,S1,169,0,0,highrate
0,S3,1008,0,0,highrate
5,RSTO,480,0,0,highrate
0,OTH,0,0,0,highrate
0,OTH,27,0,0,highrate
0,OTH,79,0,0.96,highrate
0,S3,96,0,0,highrate
4,RSTO,530,0,0,highrate
0,OTH,261,0,0,highrate
0,OTH,105,0,0.97,highrate
0,S3,3,0,0,highrate
6,RSTO,401,0,0,highrate
0,OTH,147,0,0.97,highrate
0,OTH,178,0,0.97,highrate
0,S3,6,0,0,highrate
0,OTH,117,0,0,highrate
0,S1,152,0,0,highrate
0,S3,152,0,0,highrate
0,OTH,162,0,0.97,highrate
0,OTH,117,0,0.97,highrate
0,S1,457,0,0,highrate
6,RSTO,352,0,0,highrate
0,S3,628,0,0,highrate
1,S3,131,0,0,highrate
0,S3,509,0,0,highrate
0,OTH,98,0,0.98,highrate
2,RSTO,706,0,0,highrate
1,S3,770,0,0,highrate
0,S3,9,0,0,highrate
0,OTH,109,0,0.97,highrate
0,S3,351,0,0,highrate
0,S3,825,0,0,highrate
0,S3,149,0,0,highrate
0,OTH,169,0,0.97,highrate
0,S3,850,0,0,highrate
0,S1,171,0,0,highrate
0,OTH,59,0,0,highrate
0,S3,636,0,0,highrate
0,S3,30,0,0,highrate
0,S3,134,0,0,highrate
0,S3,152,0,0,highrate
0,S3,120,0,0,highrate
0,OTH,177,0,0.97,highrate
0,S3,179,0,0,highrate
0,S3,166,0,0,highrate
0,OTH,117,0,0.97,highrate
0,OTH,113,0,0.97,highrate
1,S3,165,0,0,highrate
1,S3,152,0,0,highrate
5,RSTO,461,0,0,highrate
